weather,city,scenario,time_slice,severity,weather_year,analysis_state_sha256,zone,zone_label,floor,area_m2,high_tail_pct,mean_p_tail,mean_warm_tail,mean_cold_tail,mean_expected_tsv
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,edf1fabea3379e150c3998a611126278cfcbccb1a38707bac759487b2f3b1d00,perimeter_mid_zn_2,Middle P2,middle,131.26,5.16044061302682,0.08594466869596276,0.05526939451851047,0.030675274177452295,0.17665844905351719
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,edf1fabea3379e150c3998a611126278cfcbccb1a38707bac759487b2f3b1d00,perimeter_mid_zn_1,Middle P1,middle,207.34,10.446599616858238,0.1059269983346044,0.07855939227582305,0.027367606058781337,0.2730052330670136
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,edf1fabea3379e150c3998a611126278cfcbccb1a38707bac759487b2f3b1d00,perimeter_mid_zn_4,Middle P4,middle,131.25,2.5383141762452106,0.07905106440970855,0.04795844145656663,0.03109262295314191,0.15173982634065206
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,c4d735e7ebe9319e93399e29711588aa545c0391f830bc973e4534fabef55876,core_bottom,Core bottom,bottom,983.54,8.54286398467433,0.09984270244134245,0.07301319284010875,0.026829509601233703,0.2592606334671152
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,c4d735e7ebe9319e93399e29711588aa545c0391f830bc973e4534fabef55876,core_mid,Core middle,middle,983.54,18.34889846743295,0.1146643817132565,0.08776374541940497,0.026900636293851525,0.28481280747376775
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,c4d735e7ebe9319e93399e29711588aa545c0391f830bc973e4534fabef55876,core_top,Core top,top,983.54,15.098180076628353,0.10658252414913794,0.0779865819628982,0.028595942186239738,0.23906096896536647
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,c4d735e7ebe9319e93399e29711588aa545c0391f830bc973e4534fabef55876,perimeter_top_zn_3,Top P3,top,207.34,18.474616858237546,0.11739153323750372,0.08766010355165761,0.029731429685846102,0.2530203586607846
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,c4d735e7ebe9319e93399e29711588aa545c0391f830bc973e4534fabef55876,perimeter_top_zn_2,Top P2,top,131.26,18.50454980842912,0.11537902362235603,0.08598904509094661,0.029389978531409403,0.2589424913300837
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,c4d735e7ebe9319e93399e29711588aa545c0391f830bc973e4534fabef55876,perimeter_top_zn_1,Top P1,top,207.34,21.41403256704981,0.1292881058542456,0.10303030611248687,0.02625779974175875,0.33421422506953036
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,c4d735e7ebe9319e93399e29711588aa545c0391f830bc973e4534fabef55876,perimeter_top_zn_4,Top P4,top,131.25,13.266283524904216,0.1016328861278383,0.07165162535046425,0.029981260777374046,0.20999402104528675
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,c4d735e7ebe9319e93399e29711588aa545c0391f830bc973e4534fabef55876,perimeter_bot_zn_3,Bottom P3,bottom,207.34,13.595545977011495,0.10714780983510457,0.07682947294191785,0.030318336893186724,0.21401474231755063
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,c4d735e7ebe9319e93399e29711588aa545c0391f830bc973e4534fabef55876,perimeter_bot_zn_2,Bottom P2,bottom,131.26,15.068247126436782,0.10937884341258504,0.07993914061306237,0.02943970279952266,0.24168327485361962
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,c4d735e7ebe9319e93399e29711588aa545c0391f830bc973e4534fabef55876,perimeter_bot_zn_1,Bottom P1,bottom,207.34,26.053639846743295,0.13776350930509934,0.11192043267931545,0.025843076625783903,0.3557374949245829
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,c4d735e7ebe9319e93399e29711588aa545c0391f830bc973e4534fabef55876,perimeter_bot_zn_4,Bottom P4,bottom,131.25,11.08117816091954,0.0969681504750767,0.0672450085633106,0.029723141911766095,0.20301134862777714
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,c4d735e7ebe9319e93399e29711588aa545c0391f830bc973e4534fabef55876,perimeter_mid_zn_3,Middle P3,middle,207.34,21.41403256704981,0.12502021344734973,0.0971690902685041,0.027851123178845638,0.29893528956776544
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,c4d735e7ebe9319e93399e29711588aa545c0391f830bc973e4534fabef55876,perimeter_mid_zn_2,Middle P2,middle,131.26,18.600335249042146,0.11555546379654394,0.08752701785681917,0.028028445939724762,0.27565298702718033
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,c4d735e7ebe9319e93399e29711588aa545c0391f830bc973e4534fabef55876,perimeter_mid_zn_1,Middle P1,middle,207.34,25.68845785440613,0.1418361230185503,0.11756860112169913,0.02426752189685117,0.3937355308935967
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,c4d735e7ebe9319e93399e29711588aa545c0391f830bc973e4534fabef55876,perimeter_mid_zn_4,Middle P4,middle,131.25,14.906609195402298,0.10532809789617005,0.07677584935525625,0.028552248540913806,0.2396639973541393
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,7be7aecd5f4b67062dc2002d416b75365030696084ec4dcab73f8a46c0341c72,core_bottom,Core bottom,bottom,983.54,5.795019157088123,0.09369869324450258,0.065315994107226,0.028382699137276583,0.23144492192745947
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,7be7aecd5f4b67062dc2002d416b75365030696084ec4dcab73f8a46c0341c72,core_mid,Core middle,middle,983.54,14.038553639846743,0.10498870240591149,0.0771847083165834,0.027803994089328096,0.25233302064084234
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,7be7aecd5f4b67062dc2002d416b75365030696084ec4dcab73f8a46c0341c72,core_top,Core top,top,983.54,11.093151340996169,0.09700711462235255,0.0677958961278606,0.029211218494491945,0.20999661599287936
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,7be7aecd5f4b67062dc2002d416b75365030696084ec4dcab73f8a46c0341c72,perimeter_top_zn_3,Top P3,top,207.34,14.76293103448276,0.1088487305007004,0.07943748218765423,0.029411248313046173,0.23512935058558274
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,7be7aecd5f4b67062dc2002d416b75365030696084ec4dcab73f8a46c0341c72,perimeter_top_zn_2,Top P2,top,131.26,14.625239463601533,0.10814700337895482,0.0789428591297563,0.029204144249198524,0.2401630702661471
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,7be7aecd5f4b67062dc2002d416b75365030696084ec4dcab73f8a46c0341c72,perimeter_top_zn_1,Top P1,top,207.34,20.25862068965517,0.12833154040467767,0.10185874440422696,0.026472796000450716,0.3364703537529063
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,7be7aecd5f4b67062dc2002d416b75365030696084ec4dcab73f8a46c0341c72,perimeter_top_zn_4,Top P4,top,131.25,10.769875478927203,0.09636398455644304,0.06648156874670631,0.02988241580973673,0.19892524012107926
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,7be7aecd5f4b67062dc2002d416b75365030696084ec4dcab73f8a46c0341c72,perimeter_bot_zn_3,Bottom P3,bottom,207.34,10.081417624521073,0.09890777219171186,0.06881150114383473,0.030096271047877127,0.19814763576928093
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,7be7aecd5f4b67062dc2002d416b75365030696084ec4dcab73f8a46c0341c72,perimeter_bot_zn_2,Bottom P2,bottom,131.26,11.84147509578544,0.1025038454392548,0.07309435200618787,0.02940949343306693,0.22434029052051205
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,7be7aecd5f4b67062dc2002d416b75365030696084ec4dcab73f8a46c0341c72,perimeter_bot_zn_1,Bottom P1,bottom,207.34,25.99976053639847,0.14000122987960903,0.11460506320103399,0.025396166678575038,0.372768368169884
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,7be7aecd5f4b67062dc2002d416b75365030696084ec4dcab73f8a46c0341c72,perimeter_bot_zn_4,Bottom P4,bottom,131.25,7.7526340996168575,0.09086478393189745,0.06083459647911399,0.03003018745278346,0.18739325386526304
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,7be7aecd5f4b67062dc2002d416b75365030696084ec4dcab73f8a46c0341c72,perimeter_mid_zn_3,Middle P3,middle,207.34,17.522749042145595,0.11709730812533307,0.0892904373993107,0.027806870726022382,0.28049633881529956
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,7be7aecd5f4b67062dc2002d416b75365030696084ec4dcab73f8a46c0341c72,perimeter_mid_zn_2,Middle P2,middle,131.26,15.080220306513409,0.1086426172932361,0.08024212521302623,0.028400492080209876,0.2546810802161409
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,7be7aecd5f4b67062dc2002d416b75365030696084ec4dcab73f8a46c0341c72,perimeter_mid_zn_1,Middle P1,middle,207.34,24.84434865900383,0.14270097118837996,0.1181134868025605,0.02458748438581947,0.3996940810837545
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,7be7aecd5f4b67062dc2002d416b75365030696084ec4dcab73f8a46c0341c72,perimeter_mid_zn_4,Middle P4,middle,131.25,11.76963601532567,0.09918287581050728,0.07027907440114599,0.028903801409361288,0.22199327873514435
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,0becd6ec4147d3c1382875a85dcc13af38c6280965385a327b27c6a1e550ba7c,core_bottom,Core bottom,bottom,983.54,2.885536398467433,0.08588059581033404,0.057111896669168306,0.028768699141165734,0.20724245483223866
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,0becd6ec4147d3c1382875a85dcc13af38c6280965385a327b27c6a1e550ba7c,core_mid,Core middle,middle,983.54,8.06992337164751,0.09130337579439046,0.0627640689209918,0.028539306873398663,0.21083569502698968
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,0becd6ec4147d3c1382875a85dcc13af38c6280965385a327b27c6a1e550ba7c,core_top,Core top,top,983.54,6.698994252873564,0.08526022818974155,0.055061472837310964,0.030198755352430592,0.17197984497443716
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,0becd6ec4147d3c1382875a85dcc13af38c6280965385a327b27c6a1e550ba7c,perimeter_top_zn_3,Top P3,top,207.34,9.279214559386974,0.09689315544403207,0.06623440489089973,0.030658750553132334,0.19247553560548158
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,0becd6ec4147d3c1382875a85dcc13af38c6280965385a327b27c6a1e550ba7c,perimeter_top_zn_2,Top P2,top,131.26,9.770114942528735,0.0960519429599643,0.06576147559422275,0.03029046736574155,0.20129464746905043
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,0becd6ec4147d3c1382875a85dcc13af38c6280965385a327b27c6a1e550ba7c,perimeter_top_zn_1,Top P1,top,207.34,13.128591954022989,0.11171783647293464,0.08389446661314504,0.027823369859789598,0.2794383766310029
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,0becd6ec4147d3c1382875a85dcc13af38c6280965385a327b27c6a1e550ba7c,perimeter_top_zn_4,Top P4,top,131.25,6.734913793103449,0.08778716422262782,0.0568028458254055,0.030984318397222314,0.16817325901171204
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,0becd6ec4147d3c1382875a85dcc13af38c6280965385a327b27c6a1e550ba7c,perimeter_bot_zn_3,Bottom P3,bottom,207.34,5.711206896551724,0.08691544669808086,0.056144918417812315,0.030770528280268553,0.1565972175963397
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,0becd6ec4147d3c1382875a85dcc13af38c6280965385a327b27c6a1e550ba7c,perimeter_bot_zn_2,Bottom P2,bottom,131.26,7.507183908045977,0.0917112312992574,0.061530907030480066,0.03018032426877733,0.19085378645842999
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,0becd6ec4147d3c1382875a85dcc13af38c6280965385a327b27c6a1e550ba7c,perimeter_bot_zn_1,Bottom P1,bottom,207.34,18.546455938697317,0.12113402320477222,0.09418382977131688,0.026950193433455345,0.3043330245985614
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,0becd6ec4147d3c1382875a85dcc13af38c6280965385a327b27c6a1e550ba7c,perimeter_bot_zn_4,Bottom P4,bottom,131.25,4.058908045977012,0.08242371092799455,0.051556233916689474,0.030867477011305086,0.15996840476786717
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,0becd6ec4147d3c1382875a85dcc13af38c6280965385a327b27c6a1e550ba7c,perimeter_mid_zn_3,Middle P3,middle,207.34,11.709770114942529,0.10358522081369859,0.07465492473729891,0.028930296076399672,0.23621811229433587
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,0becd6ec4147d3c1382875a85dcc13af38c6280965385a327b27c6a1e550ba7c,perimeter_mid_zn_2,Middle P2,middle,131.26,10.141283524904214,0.09740690008897274,0.06813059183212498,0.029276308256847752,0.2192578373235164
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,0becd6ec4147d3c1382875a85dcc13af38c6280965385a327b27c6a1e550ba7c,perimeter_mid_zn_1,Middle P1,middle,207.34,16.24161877394636,0.12316198491490987,0.09714025838139567,0.026021726533514204,0.33421480238069656
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,0becd6ec4147d3c1382875a85dcc13af38c6280965385a327b27c6a1e550ba7c,perimeter_mid_zn_4,Middle P4,middle,131.25,6.908524904214559,0.08906405606507582,0.05918439398817424,0.029879662076901587,0.18905002948228208
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,ea3a0ba8cb1036c723c99fd1f46632265e8c29b78c3ede1b4745d4de7e2d9401,core_bottom,Core bottom,bottom,983.54,5.741139846743295,0.09194617031998058,0.06433016164538315,0.02761600867459743,0.2319154638500403
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,ea3a0ba8cb1036c723c99fd1f46632265e8c29b78c3ede1b4745d4de7e2d9401,core_mid,Core middle,middle,983.54,12.158764367816092,0.09935153021855847,0.0714537409025265,0.027897789316031978,0.23449263093484946
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,ea3a0ba8cb1036c723c99fd1f46632265e8c29b78c3ede1b4745d4de7e2d9401,core_top,Core top,top,983.54,10.195162835249043,0.09343284558938812,0.06381140036638461,0.02962144522300352,0.19477280498958985
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,ea3a0ba8cb1036c723c99fd1f46632265e8c29b78c3ede1b4745d4de7e2d9401,perimeter_top_zn_3,Top P3,top,207.34,12.739463601532567,0.10228529955822516,0.07126693675982305,0.03101836279840211,0.20263680517896876
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,ea3a0ba8cb1036c723c99fd1f46632265e8c29b78c3ede1b4745d4de7e2d9401,perimeter_top_zn_2,Top P2,top,131.26,12.925047892720306,0.10335753570643123,0.07305918806860308,0.030298347637828165,0.2212002215954102
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,ea3a0ba8cb1036c723c99fd1f46632265e8c29b78c3ede1b4745d4de7e2d9401,perimeter_top_zn_1,Top P1,top,207.34,15.176005747126437,0.11377539544784347,0.08604727291412405,0.027728122533719417,0.2825322389438337
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,ea3a0ba8cb1036c723c99fd1f46632265e8c29b78c3ede1b4745d4de7e2d9401,perimeter_top_zn_4,Top P4,top,131.25,9.428879310344827,0.09281211399007533,0.06190566474791943,0.030906449242155902,0.18165470718108434
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,ea3a0ba8cb1036c723c99fd1f46632265e8c29b78c3ede1b4745d4de7e2d9401,perimeter_bot_zn_3,Bottom P3,bottom,207.34,9.033764367816092,0.09289244069288013,0.06137010552869107,0.031522335164189064,0.1652368435009613
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,ea3a0ba8cb1036c723c99fd1f46632265e8c29b78c3ede1b4745d4de7e2d9401,perimeter_bot_zn_2,Bottom P2,bottom,131.26,10.76388888888889,0.09807806029436655,0.06767682266432544,0.030401237630041118,0.2054769545390176
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,ea3a0ba8cb1036c723c99fd1f46632265e8c29b78c3ede1b4745d4de7e2d9401,perimeter_bot_zn_1,Bottom P1,bottom,207.34,19.282806513409962,0.12096397526210904,0.09356108110055053,0.027402894161558524,0.29371552665766415
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,ea3a0ba8cb1036c723c99fd1f46632265e8c29b78c3ede1b4745d4de7e2d9401,perimeter_bot_zn_4,Bottom P4,bottom,131.25,7.08213601532567,0.08770680310641127,0.05700984924724566,0.030696953859165606,0.17468219599344856
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,ea3a0ba8cb1036c723c99fd1f46632265e8c29b78c3ede1b4745d4de7e2d9401,perimeter_mid_zn_3,Middle P3,middle,207.34,14.92456896551724,0.10789945495190675,0.07897538707732764,0.028924067874579115,0.24410705214943293
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,ea3a0ba8cb1036c723c99fd1f46632265e8c29b78c3ede1b4745d4de7e2d9401,perimeter_mid_zn_2,Middle P2,middle,131.26,13.134578544061304,0.1035898528633151,0.07464383835131544,0.02894601451199967,0.23808514670676498
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,ea3a0ba8cb1036c723c99fd1f46632265e8c29b78c3ede1b4745d4de7e2d9401,perimeter_mid_zn_1,Middle P1,middle,207.34,18.815852490421456,0.12458789318158964,0.09882840359285991,0.02575948958872972,0.33542370505698876
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,ea3a0ba8cb1036c723c99fd1f46632265e8c29b78c3ede1b4745d4de7e2d9401,perimeter_mid_zn_4,Middle P4,middle,131.25,10.368773946360154,0.09528018150559334,0.06583530072415411,0.029444880781439222,0.20844771025082537
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,5b1adc01d790d3cff03dd76d9bc2c017714bbd437ef442581b18c550c0a89630,core_bottom,Core bottom,bottom,983.54,1.496647509578544,0.08226978181268337,0.0519310436769071,0.030338738135776262,0.1926219003872885
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,5b1adc01d790d3cff03dd76d9bc2c017714bbd437ef442581b18c550c0a89630,core_mid,Core middle,middle,983.54,4.938936781609195,0.08527658958281516,0.0557327684426169,0.029543821140198247,0.19204054946046872
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,5b1adc01d790d3cff03dd76d9bc2c017714bbd437ef442581b18c550c0a89630,core_top,Core top,top,983.54,4.058908045977012,0.07962786376946186,0.04893198577126032,0.030695877998201553,0.1613587354322353
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,5b1adc01d790d3cff03dd76d9bc2c017714bbd437ef442581b18c550c0a89630,perimeter_top_zn_3,Top P3,top,207.34,7.423371647509579,0.09190418441737036,0.06192116417102043,0.029983020246349933,0.1957649851858866
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,5b1adc01d790d3cff03dd76d9bc2c017714bbd437ef442581b18c550c0a89630,perimeter_top_zn_2,Top P2,top,131.26,7.040229885057471,0.09192407719827009,0.0620203710698511,0.029903706128418982,0.20364731569064723
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,5b1adc01d790d3cff03dd76d9bc2c017714bbd437ef442581b18c550c0a89630,perimeter_top_zn_1,Top P1,top,207.34,12.583812260536398,0.11254265552574089,0.08497957179185237,0.02756308373388851,0.2971211779939769
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,5b1adc01d790d3cff03dd76d9bc2c017714bbd437ef442581b18c550c0a89630,perimeter_top_zn_4,Top P4,top,131.25,5.280172413793103,0.08526085383627631,0.05468288213319022,0.030577971703086095,0.17744871191533104
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,5b1adc01d790d3cff03dd76d9bc2c017714bbd437ef442581b18c550c0a89630,perimeter_bot_zn_3,Bottom P3,bottom,207.34,2.1611590038314175,0.08020019734876455,0.05009594661354487,0.030104250735219683,0.15095674611566262
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,5b1adc01d790d3cff03dd76d9bc2c017714bbd437ef442581b18c550c0a89630,perimeter_bot_zn_2,Bottom P2,bottom,131.26,4.627634099616858,0.0863028225999588,0.056404168417269605,0.029898654182689194,0.18819341762713593
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,5b1adc01d790d3cff03dd76d9bc2c017714bbd437ef442581b18c550c0a89630,perimeter_bot_zn_1,Bottom P1,bottom,207.34,18.785919540229884,0.12359921692114972,0.0970966971263698,0.026502519794779925,0.3295186478744092
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,5b1adc01d790d3cff03dd76d9bc2c017714bbd437ef442581b18c550c0a89630,perimeter_bot_zn_4,Bottom P4,bottom,131.25,1.4786877394636015,0.07846252555991041,0.04764959210676223,0.03081293345314818,0.15996641096598663
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,5b1adc01d790d3cff03dd76d9bc2c017714bbd437ef442581b18c550c0a89630,perimeter_mid_zn_3,Middle P3,middle,207.34,9.08764367816092,0.09791695640782132,0.06931444297518342,0.028602513432637894,0.23337356036908824
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,5b1adc01d790d3cff03dd76d9bc2c017714bbd437ef442581b18c550c0a89630,perimeter_mid_zn_2,Middle P2,middle,131.26,7.3036398467432955,0.0928052047353864,0.06340025965493687,0.029404945080449548,0.2162009281057564
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,5b1adc01d790d3cff03dd76d9bc2c017714bbd437ef442581b18c550c0a89630,perimeter_mid_zn_1,Middle P1,middle,207.34,17.379070881226053,0.12679449757748423,0.10070795068363222,0.026086546893852005,0.35591839185455804
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,5b1adc01d790d3cff03dd76d9bc2c017714bbd437ef442581b18c550c0a89630,perimeter_mid_zn_4,Middle P4,middle,131.25,5.052681992337165,0.08597275399112254,0.05590405230887878,0.03006870168224376,0.1908888367232058
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,27b9a0ab448fb7ceeb3325322f5c0decd349fc2cbcf908392ad8abf7238c2291,core_bottom,Core bottom,bottom,983.54,3.873323754789272,0.08773489823505565,0.05877948064395847,0.02895541759109717,0.21015442684110755
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,27b9a0ab448fb7ceeb3325322f5c0decd349fc2cbcf908392ad8abf7238c2291,core_mid,Core middle,middle,983.54,10.362787356321839,0.09524177590190105,0.06634658876566976,0.028895187136231296,0.21618693197665004
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,27b9a0ab448fb7ceeb3325322f5c0decd349fc2cbcf908392ad8abf7238c2291,core_top,Core top,top,983.54,8.291427203065133,0.08920057700357101,0.058964431647147084,0.03023614535642392,0.1792935857320001
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,27b9a0ab448fb7ceeb3325322f5c0decd349fc2cbcf908392ad8abf7238c2291,perimeter_top_zn_3,Top P3,top,207.34,11.566091954022989,0.1003135646622684,0.06950313631007832,0.03081042835219008,0.19590930414214683
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,27b9a0ab448fb7ceeb3325322f5c0decd349fc2cbcf908392ad8abf7238c2291,perimeter_top_zn_2,Top P2,top,131.26,12.20067049808429,0.10099071005164821,0.07056212702649423,0.030428583025153978,0.20971726753876754
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,27b9a0ab448fb7ceeb3325322f5c0decd349fc2cbcf908392ad8abf7238c2291,perimeter_top_zn_1,Top P1,top,207.34,13.481800766283525,0.10988669121278101,0.08179965368977175,0.02808703752300926,0.27103717657499643
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,27b9a0ab448fb7ceeb3325322f5c0decd349fc2cbcf908392ad8abf7238c2291,perimeter_top_zn_4,Top P4,top,131.25,8.662595785440613,0.09029260196795413,0.059203530422463596,0.031089071545490534,0.17331665837700455
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,27b9a0ab448fb7ceeb3325322f5c0decd349fc2cbcf908392ad8abf7238c2291,perimeter_bot_zn_3,Bottom P3,bottom,207.34,7.08213601532567,0.08892241194503028,0.05786578257803911,0.031056629366991183,0.15442301752916196
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,27b9a0ab448fb7ceeb3325322f5c0decd349fc2cbcf908392ad8abf7238c2291,perimeter_bot_zn_2,Bottom P2,bottom,131.26,8.985871647509578,0.09417529439085169,0.06375884710386452,0.03041644728698717,0.19254259873403323
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,27b9a0ab448fb7ceeb3325322f5c0decd349fc2cbcf908392ad8abf7238c2291,perimeter_bot_zn_1,Bottom P1,bottom,207.34,17.07375478927203,0.11522305055289322,0.08779905798623759,0.027423992566655633,0.2848036709363843
