weather,city,scenario_raw,time_slice,severity,weather_year,scenario,watts_person,met,bsa_m2,zone,zone_label,floor,position,position_name,rows,mean_p_tail,median_p_tail,p90_p_tail,p95_p_tail,high_tail_pct,mean_warm_tail,mean_cold_tail
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,16704,0.08914877120317401,0.07371587040596556,0.18724130715485082,0.20306979843916262,5.70522030651341,0.05634492874949866,0.032803842453675354
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,16704,0.08326479092067807,0.07396208795276085,0.10898464380642187,0.18724130715485082,2.9094827586206895,0.04990860745491271,0.03335618346576534
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,COMP-Hi,110.0,1.1,1.7182130584192439,core_top,Core top,top,core,Core,16704,0.07786715297287572,0.06681592078610639,0.09418026591724421,0.18724130715485082,3.095067049808429,0.04408522625354352,0.0337819267193322
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_top_zn_1,Top P1,top,P1,P1 south,16704,0.0997652871113966,0.07490846116063293,0.18724130715485085,0.25879070311016317,7.890325670498084,0.06818384999854378,0.031581437112852814
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_top_zn_2,Top P2,top,P2,P2 east,16704,0.08882332491987195,0.07396208795276085,0.12203857350271358,0.2030697984391626,5.363984674329502,0.05461493310935069,0.03420839181052128
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_top_zn_3,Top P3,top,P3,P3 north,16704,0.0859528331527328,0.07371587040596556,0.12203857350271358,0.19884968515847612,4.80124521072797,0.050494070839347434,0.03545876231338537
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,COMP-Hi,110.0,1.1,1.7182130584192439,perimeter_top_zn_4,Top P4,top,P4,P4 west,16704,0.08342835517668999,0.07396208795276085,0.11148676842660192,0.18680066307501034,3.0292145593869733,0.04824853652518213,0.03517981865150787
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,LEGACY,120.0,1.2,1.7182130584192439,core_bottom,Core bottom,bottom,core,Core,16704,0.10201192285071246,0.09195988721020815,0.12853819447617715,0.15295543912029586,2.244971264367816,0.06622930270178377,0.03578262014892867
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,LEGACY,120.0,1.2,1.7182130584192439,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,16704,0.1376829234499954,0.10550099939167461,0.26197864997298204,0.29723719811013627,16.642720306513407,0.09856634786739958,0.03911657558259577
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,LEGACY,120.0,1.2,1.7182130584192439,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,16704,0.11305000297402268,0.09195988721020815,0.16023173683583986,0.20354742716558577,6.130268199233716,0.06999774282883457,0.04305226014518811
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,LEGACY,120.0,1.2,1.7182130584192439,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,16704,0.11088768733768571,0.10214485298787074,0.15295543912029586,0.19084459178294982,4.178639846743295,0.06438688529722507,0.04650080204046062
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,LEGACY,120.0,1.2,1.7182130584192439,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,16704,0.10527378644291814,0.09195988721020815,0.13897163968046397,0.16681253073721725,2.550287356321839,0.06250925629169643,0.042764530151221745
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,LEGACY,120.0,1.2,1.7182130584192439,core_mid,Core middle,middle,core,Core,16704,0.10724111145345289,0.09195988721020815,0.15082574213840938,0.20344266738953654,5.729166666666666,0.06749881990686028,0.03974229154659259
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,LEGACY,120.0,1.2,1.7182130584192439,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,16704,0.139663182558574,0.10871973554900388,0.26197864997298204,0.3101632266759955,18.372844827586206,0.10311573109759291,0.03654745146098108
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,LEGACY,120.0,1.2,1.7182130584192439,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,16704,0.1146626286442398,0.09195988721020815,0.18519481585473682,0.20770162004122916,7.142001915708812,0.0733987881728117,0.04126384047142808
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,LEGACY,120.0,1.2,1.7182130584192439,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,16704,0.11791435486384741,0.10132643308389869,0.1899886099378292,0.25947652535280197,8.339319923371647,0.07560781452786296,0.04230654033598444
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,LEGACY,120.0,1.2,1.7182130584192439,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,16704,0.110265581700053,0.09195988721020815,0.15195673066177956,0.19187312875691737,4.154693486590038,0.06864068724946128,0.04162489445059171
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,LEGACY,120.0,1.2,1.7182130584192439,core_top,Core top,top,core,Core,16704,0.10524285526365923,0.09195988721020815,0.13360592895476622,0.18998860993782923,4.567768199233716,0.06251123022779746,0.04273162503586177
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,LEGACY,120.0,1.2,1.7182130584192439,perimeter_top_zn_1,Top P1,top,P1,P1 south,16704,0.1305979454385414,0.10214485298787074,0.2067948578246061,0.2790036861409365,13.66139846743295,0.09053810587312185,0.040059839565419524
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,LEGACY,120.0,1.2,1.7182130584192439,perimeter_top_zn_2,Top P2,top,P2,P2 east,16704,0.11587985958717806,0.09195988721020815,0.18748648531764914,0.21662496613519552,6.842672413793103,0.07186902856575862,0.044010831021419436
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,LEGACY,120.0,1.2,1.7182130584192439,perimeter_top_zn_3,Top P3,top,P3,P3 north,16704,0.11612589653319898,0.09195988721020816,0.1897434317750309,0.2055719230593427,6.9863505747126435,0.07014699491839808,0.04597890161480088
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,LEGACY,120.0,1.2,1.7182130584192439,perimeter_top_zn_4,Top P4,top,P4,P4 west,16704,0.11303503584322329,0.09195988721020815,0.1612550014993879,0.1946935541164576,4.681513409961686,0.06822491933692001,0.04481011650630324
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Lo,90.0,0.9,1.7182130584192439,core_bottom,Core bottom,bottom,core,Core,16704,0.09107829566455823,0.08636971229531029,0.130563885335626,0.14159212417246886,0.023946360153256702,0.05834283330726004,0.03273546235729818
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,16704,0.10727853100614652,0.0908952497594408,0.18326637203696267,0.1935087969341378,4.052921455938698,0.075140455570916,0.032138075435230506
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,16704,0.09367126490397336,0.07602643920901792,0.1483236175182293,0.1872413071548508,2.8017241379310347,0.05866571971015303,0.03500554519382032
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,16704,0.08942407263297417,0.0747805078567329,0.1483236175182293,0.15082574213840938,0.9937739463601534,0.05291946912729283,0.03650460350568134
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,16704,0.08723985109068541,0.07478050785673293,0.12853819447617715,0.1483236175182293,0.8381226053639846,0.051308031550432155,0.03593181954025324
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Lo,90.0,0.9,1.7182130584192439,core_mid,Core middle,middle,core,Core,16704,0.09246551433185245,0.07490846116063293,0.1483236175182293,0.17945599292348519,0.7064176245210728,0.06043244306552786,0.03203307126632456
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,16704,0.11240262876836282,0.09089524975944081,0.18724130715485082,0.25525641207211547,6.633141762452108,0.082119025841594,0.0302836029267688
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,16704,0.0983038383662598,0.08357576912490211,0.15082574213840938,0.19350879693413775,4.274425287356322,0.06486044610973488,0.0334433922565249
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,16704,0.10060066146075283,0.08114125435264768,0.18302119387416435,0.1950393060449986,4.334291187739463,0.06771901684971601,0.03288164461103683
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,16704,0.09165849631369863,0.07795050477977311,0.14159212417246886,0.17956951984906244,2.023467432950192,0.05716671155581987,0.03449178475787874
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Lo,90.0,0.9,1.7182130584192439,core_top,Core top,top,core,Core,16704,0.08946890228925286,0.0747805078567329,0.14159212417246886,0.17453662053712074,0.951867816091954,0.055592753896901784,0.03387614839235107
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_top_zn_1,Top P1,top,P1,P1 south,16704,0.10615389276550691,0.0908952497594408,0.18409628911581657,0.2018538325408115,5.004789272030651,0.07337530237181233,0.03277859039369457
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_top_zn_2,Top P2,top,P2,P2 east,16704,0.09877668839997276,0.08357576912490211,0.15082574213840938,0.1935087969341378,4.525862068965517,0.0635069818181999,0.03526970658177285
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_top_zn_3,Top P3,top,P3,P3 north,16704,0.09748031870344832,0.08094440213252099,0.16370844087422434,0.19047226183601074,3.5680076628352495,0.0618854969489906,0.03559482175445771
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Lo,90.0,0.9,1.7182130584192439,perimeter_top_zn_4,Top P4,top,P4,P4 west,16704,0.09046196862067779,0.07795050477977311,0.1405274867217015,0.17453662053712074,1.9636015325670497,0.05385929409733591,0.03660267452334188
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,S-real,93.2,0.932,1.7182130584192439,core_bottom,Core bottom,bottom,core,Core,16704,0.09055366352740574,0.08220589180341505,0.1274735570254098,0.1405274867217015,0.011973180076628351,0.058389057929611604,0.032164605597794126
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,S-real,93.2,0.932,1.7182130584192439,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,16704,0.10559490008680517,0.09023445697170879,0.18302119387416432,0.19047226183601068,3.148946360153257,0.07423761347810556,0.03135728660869961
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,S-real,93.2,0.932,1.7182130584192439,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,16704,0.09193191562023258,0.07478050785673293,0.1483236175182293,0.18655548491221205,2.771791187739464,0.057417494157440255,0.034514421462792336
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,S-real,93.2,0.932,1.7182130584192439,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,16704,0.08743438484476652,0.07396208795276085,0.1441035042375428,0.17031650725643424,0.7423371647509579,0.052170875902812205,0.035263508941954326
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,S-real,93.2,0.932,1.7182130584192439,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,16704,0.08516756253183948,0.0747805078567329,0.1274735570254098,0.1483236175182293,0.7902298850574714,0.05023402666013343,0.034933535871706035
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,S-real,93.2,0.932,1.7182130584192439,core_mid,Core middle,middle,core,Core,16704,0.09064587309874692,0.07478050785673293,0.1483236175182293,0.18302119387416432,0.4849137931034483,0.059870082811159055,0.030775790287587854
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,S-real,93.2,0.932,1.7182130584192439,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,16704,0.1110010601844442,0.0908952497594408,0.18724130715485085,0.24685461570558687,6.220067049808429,0.08171503760906135,0.02928602257538286
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,S-real,93.2,0.932,1.7182130584192439,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,16704,0.09593147398466681,0.07795050477977311,0.17031650725643424,0.1904478887919475,3.5380747126436782,0.06319602326460028,0.03273545072006652
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,S-real,93.2,0.932,1.7182130584192439,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,16704,0.09841147053522602,0.07500870207914526,0.18302119387416435,0.19350879693413775,3.1848659003831417,0.06618283179481108,0.03222863874041495
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,S-real,93.2,0.932,1.7182130584192439,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,16704,0.0895808849795064,0.07559251559251559,0.1405274867217015,0.1821749477265292,1.059626436781609,0.055939372328191364,0.03364151265131505
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,S-real,93.2,0.932,1.7182130584192439,core_top,Core top,top,core,Core,16704,0.08737652418056771,0.07396208795276085,0.14159212417246886,0.17945599292348519,0.4669540229885058,0.054603484958568656,0.03277303922199906
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,S-real,93.2,0.932,1.7182130584192439,perimeter_top_zn_1,Top P1,top,P1,P1 south,16704,0.10446003788415567,0.0908952497594408,0.18302119387416435,0.1982297833208805,4.519875478927203,0.07271007808003152,0.03174995980412414
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,S-real,93.2,0.932,1.7182130584192439,perimeter_top_zn_2,Top P2,top,P2,P2 east,16704,0.09616526296136278,0.07795050477977311,0.1735899498731355,0.19150560725363874,3.897270114942529,0.061664083006011214,0.03450117995535157
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,S-real,93.2,0.932,1.7182130584192439,perimeter_top_zn_3,Top P3,top,P3,P3 north,16704,0.09545424633709823,0.07500870207914526,0.17453662053712077,0.18935460405849447,2.58022030651341,0.06027547747970026,0.03517876885739797
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,S-real,93.2,0.932,1.7182130584192439,perimeter_top_zn_4,Top P4,top,P4,P4 west,16704,0.08824991631048489,0.07500870207914526,0.13164864948104352,0.17486457567043404,1.01772030651341,0.052470196244900624,0.03577972006558424
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Med,100.0,1.0,1.7182130584192439,core_bottom,Core bottom,bottom,core,Core,16704,0.1163407498232513,0.11002653685580517,0.15082574213840938,0.18748648531764917,1.2811302681992338,0.06642301901751677,0.049917730805734535
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,16704,0.1329195640666039,0.11479869487721547,0.20286405176637143,0.25947652535280197,10.183189655172415,0.08806145831362955,0.04485810575297438
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,16704,0.11914042205650155,0.10214485298787074,0.1897434317750309,0.24687898874965003,6.890565134099617,0.06783752410744584,0.05130289794905571
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,16704,0.11387508014239453,0.09748144237235941,0.1897434317750309,0.1946935541164576,4.747365900383142,0.06230612726336772,0.05156895287902678
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,16704,0.11168012533648546,0.1013264330838987,0.15326433656783706,0.1897434317750309,2.9274425287356323,0.05827239922886075,0.0534077261076247
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Med,100.0,1.0,1.7182130584192439,core_mid,Core middle,middle,core,Core,16704,0.11890054854654813,0.10132643308389869,0.18974343177503092,0.20306979843916262,6.345785440613026,0.07095282181670912,0.04794772672983899
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,16704,0.13956560892332875,0.11932423234134598,0.2468789887496501,0.2928843656840942,14.547413793103448,0.0964405966503263,0.04312501227300242
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,16704,0.12235717403791273,0.10214485298787077,0.1899886099378292,0.24991552384777713,7.5969827586206895,0.07250612223599887,0.04985105180191386
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,16704,0.127146361485003,0.10214485298787074,0.2030697984391626,0.2692315483800866,10.9375,0.07910364384617398,0.04804271763882902
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,16704,0.1160462716930631,0.10214485298787074,0.17703874515730084,0.1946935541164576,4.591714559386973,0.06461804467578508,0.05142822701727801
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Med,100.0,1.0,1.7182130584192439,core_top,Core top,top,core,Core,16704,0.11555018366838006,0.10132643308389869,0.1897434317750309,0.2030697984391626,5.645354406130268,0.06460947446148123,0.05094070920689884
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_top_zn_1,Top P1,top,P1,P1 south,16704,0.13275500644442628,0.11479869487721546,0.2055719230593427,0.2790036861409365,11.66786398467433,0.08591134640999465,0.04684366003443165
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_top_zn_2,Top P2,top,P2,P2 east,16704,0.1230474626317908,0.10214485298787077,0.18998860993782923,0.25947652535280197,8.219588122605364,0.07146519797409032,0.05158226465770049
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_top_zn_3,Top P3,top,P3,P3 north,16704,0.1229669839640451,0.10214485298787074,0.19278547539417107,0.261978649972982,8.93199233716475,0.07183326522553864,0.051133718738506466
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Med,100.0,1.0,1.7182130584192439,perimeter_top_zn_4,Top P4,top,P4,P4 west,16704,0.11425120294177296,0.10214485298787074,0.16925112516664492,0.19278547539417107,4.2684386973180075,0.06062957950802171,0.05362162343375124
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,EQ-Max,108.0,1.08,1.7182130584192439,core_bottom,Core bottom,bottom,core,Core,16704,0.14674440667724217,0.12135275126007476,0.3101632266759955,0.37082353508676724,16.044061302681992,0.12139780834611638,0.025346598331125764
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_bot_zn_1,Bottom P1,bottom,P1,P1 south,16704,0.18611702718127904,0.12487644196048228,0.37504364836745374,0.42465848588681926,29.292385057471265,0.16035822581614412,0.02575880136513494
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_bot_zn_2,Bottom P2,bottom,P2,P2 east,16704,0.1526773702594559,0.09195988721020815,0.37082353508676724,0.3857618519105756,19.588122605363985,0.12314125951314674,0.029536110746309158
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_bot_zn_3,Bottom P3,bottom,P3,P3 north,16704,0.15427433108146363,0.09195988721020815,0.3670131559732898,0.37203972498090143,22.46168582375479,0.12255580890302926,0.031718522178434384
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_bot_zn_4,Bottom P4,bottom,P4,P4 west,16704,0.13806229286013516,0.09195988721020815,0.31016322667599555,0.3708235350867673,13.972701149425287,0.10855914036385597,0.029503152496279193
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,EQ-Max,108.0,1.08,1.7182130584192439,core_mid,Core middle,middle,core,Core,16704,0.16459627275759564,0.09195988721020815,0.3708235350867673,0.3857618519105756,23.347701149425287,0.13911760465355577,0.0254786681040399
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_mid_zn_1,Middle P1,middle,P1,P1 south,16704,0.19865968592871763,0.1274735570254098,0.4198703382520706,0.4482807615799943,31.669061302681996,0.17556258464072888,0.023097101287988777
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_mid_zn_2,Middle P2,middle,P2,P2 east,16704,0.15867808502736572,0.11119735283304061,0.37082353508676724,0.41987033825207065,19.74377394636015,0.13143532150210077,0.027242763525264925
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_mid_zn_3,Middle P3,middle,P3,P3 north,16704,0.17414358650510564,0.09418026591724422,0.3811704346575245,0.4288119440914867,26.197318007662833,0.14627887446242796,0.02786471204267768
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_mid_zn_4,Middle P4,middle,P4,P4 west,16704,0.1462515574744594,0.10214485298787077,0.36701315597328976,0.37504364836745374,15.660919540229884,0.11846336101924766,0.027788196455211748
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,EQ-Max,108.0,1.08,1.7182130584192439,core_top,Core top,top,core,Core,16704,0.15348519776178723,0.09195988721020815,0.37082353508676724,0.3857618519105756,19.270833333333336,0.12532257077398787,0.02816262698779938
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_top_zn_1,Top P1,top,P1,P1 south,16704,0.18242307051956164,0.12454069812289364,0.3811704346575244,0.4288119440914867,26.36494252873563,0.15664031934684253,0.02578275117271907
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_top_zn_2,Top P2,top,P2,P2 east,16704,0.15770428679006582,0.10547767323265378,0.37082353508676724,0.42047861075815335,19.62404214559387,0.12833154974667865,0.029372737043387165
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_top_zn_3,Top P3,top,P3,P3 north,16704,0.16441818930399238,0.09195988721020815,0.37435782612481494,0.42827213461859925,22.85081417624521,0.13345883771877798,0.03095935158521437
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,EQ-Max,108.0,1.08,1.7182130584192439,perimeter_top_zn_4,Top P4,top,P4,P4 west,16704,0.1414360531441732,0.09407732164208854,0.36242173872023864,0.37435782612481494,13.894875478927204,0.11110580188729995,0.030330251256873237
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,COMP-Hi,110.0,1.1,1.7182130584192439,core_bottom,Core bottom,bottom,core,Core,16704,0.10348597159116946,0.0747805078567329,0.20238397619652382,0.25947652535280197,10.308908045977011,0.07557693592458513,0.027909035666584328
