case_id,city,scenario,time_slice,severity,weather_year,outdoor_temp_bin,occupied_steps,mean_outdoor_temp_c,mean_zone_operative_temp_c,mean_zone_rh_pct,mean_zone_cooling_rate_w,mean_p_tail,high_tail_pct
guangzhou_ssp245_late_2080s_heatwave_extreme_2088,Guangzhou,ssp245,late_2080s,heatwave_extreme,2088,>=35,431,35.429327146171694,28.844439268082184,58.617354580435084,108481.4554716136,0.30856436216477695,91.1832946635731
guangzhou_ssp245_late_2080s_hot_2083,Guangzhou,ssp245,late_2080s,hot,2083,<20,3316,16.050695114595896,24.649404818660447,42.16798714623803,73600.81092200932,0.07296209788029215,0.0
guangzhou_ssp245_late_2080s_hot_2083,Guangzhou,ssp245,late_2080s,hot,2083,20--25,2830,22.799806537102473,25.081843645477274,50.43380667285418,91384.53949574647,0.072920154145265,0.2826855123674912
guangzhou_ssp245_late_2080s_hot_2083,Guangzhou,ssp245,late_2080s,hot,2083,25--30,4865,27.800999486125384,25.937078529198864,53.82468826601125,104739.68736942679,0.10974370415034694,12.846865364850975
guangzhou_ssp245_late_2080s_hot_2083,Guangzhou,ssp245,late_2080s,hot,2083,30--35,5489,32.08814128256513,26.9220261807521,56.111794205105625,111912.16909958792,0.16832060856056802,32.902167972308256
guangzhou_ssp245_late_2080s_hot_2083,Guangzhou,ssp245,late_2080s,hot,2083,>=35,204,35.6722181372549,28.458457955635502,60.50231082356981,103228.66031587395,0.27015662014307884,75.98039215686273
guangzhou_ssp245_late_2080s_typical_2084,Guangzhou,ssp245,late_2080s,typical,2084,<20,3645,14.985572702331961,24.37141716948481,41.47607880034376,63228.102545473,0.06960030781143486,0.0
guangzhou_ssp245_late_2080s_typical_2084,Guangzhou,ssp245,late_2080s,typical,2084,20--25,3022,22.566500661813368,24.90137344112126,50.41895374766343,84847.65668315199,0.06725617224950907,0.0
guangzhou_ssp245_late_2080s_typical_2084,Guangzhou,ssp245,late_2080s,typical,2084,25--30,4633,27.865407943017484,25.808560191593116,53.7602611113134,103781.48230761841,0.10085937108884255,9.928771854090222
guangzhou_ssp245_late_2080s_typical_2084,Guangzhou,ssp245,late_2080s,typical,2084,30--35,5365,31.974595992544266,26.568850903683607,55.279970150838956,112357.10130747646,0.14107294609234936,20.03727865796831
guangzhou_ssp245_late_2080s_typical_2084,Guangzhou,ssp245,late_2080s,typical,2084,>=35,39,35.34448717948718,28.22682383000847,56.103827498790125,120646.09384921711,0.275932127238912,89.74358974358975
guangzhou_ssp245_mid_2050s_heatwave_extreme_2055,Guangzhou,ssp245,mid_2050s,heatwave_extreme,2055,<20,3093,15.587539605560943,24.5563888060533,41.72350076046479,68524.85550317176,0.07042031305235272,0.0
guangzhou_ssp245_mid_2050s_heatwave_extreme_2055,Guangzhou,ssp245,mid_2050s,heatwave_extreme,2055,20--25,4199,22.641109192664917,25.050262101073894,50.375601244974895,92577.91200162182,0.07156382691709333,0.04763038818766373
guangzhou_ssp245_mid_2050s_heatwave_extreme_2055,Guangzhou,ssp245,mid_2050s,heatwave_extreme,2055,25--30,5365,27.607462721342028,25.733081006102655,52.74175762236248,104037.69964490124,0.0999388653103496,9.114631873252563
guangzhou_ssp245_mid_2050s_heatwave_extreme_2055,Guangzhou,ssp245,mid_2050s,heatwave_extreme,2055,30--35,3945,31.813989860583018,26.923675449708472,55.78215870923537,113939.17113180149,0.17137978038657734,34.32192648922687
guangzhou_ssp245_mid_2050s_heatwave_extreme_2055,Guangzhou,ssp245,mid_2050s,heatwave_extreme,2055,>=35,102,35.25705882352941,29.204664422465203,59.44216573254778,109007.39334569806,0.326757889335482,100.0
guangzhou_ssp245_mid_2050s_hot_2051,Guangzhou,ssp245,mid_2050s,hot,2051,<20,3153,14.584848556929908,24.30837426007111,40.305978787404946,61374.03292776478,0.06933625160439509,0.0
guangzhou_ssp245_mid_2050s_hot_2051,Guangzhou,ssp245,mid_2050s,hot,2051,20--25,3393,22.72435676392573,24.96520324608472,50.921898929778706,86417.68999229731,0.06765832991844499,0.2652519893899204
guangzhou_ssp245_mid_2050s_hot_2051,Guangzhou,ssp245,mid_2050s,hot,2051,25--30,5376,27.755744977678575,25.77059321744214,53.22238655527214,103607.05820087458,0.09959523829943391,8.96577380952381
guangzhou_ssp245_mid_2050s_hot_2051,Guangzhou,ssp245,mid_2050s,hot,2051,30--35,4729,31.932152674984145,26.793258226796834,55.43238419668029,112959.21600862785,0.1585757579512889,29.097060689363502
guangzhou_ssp245_mid_2050s_hot_2051,Guangzhou,ssp245,mid_2050s,hot,2051,>=35,53,35.36150943396227,29.299728185763165,58.920707695166136,109679.27600203155,0.3252546017307132,100.0
guangzhou_ssp245_mid_2050s_typical_2054,Guangzhou,ssp245,mid_2050s,typical,2054,<20,3733,13.97337463166354,24.266120062516663,39.18700566642158,59956.53953805835,0.06796330137080005,0.0
guangzhou_ssp245_mid_2050s_typical_2054,Guangzhou,ssp245,mid_2050s,typical,2054,20--25,3023,22.67178713198809,25.0245892775204,51.3017853661198,88128.49098061811,0.06898279226472244,0.0
guangzhou_ssp245_mid_2050s_typical_2054,Guangzhou,ssp245,mid_2050s,typical,2054,25--30,5200,27.82773413461539,25.807722774526656,53.3421336368359,105570.05119896062,0.10021737800744504,9.923076923076923
guangzhou_ssp245_mid_2050s_typical_2054,Guangzhou,ssp245,mid_2050s,typical,2054,30--35,4731,31.89251479602621,26.621177887283263,55.47067534171496,113324.37645284132,0.1451294499209859,21.306277742549142
guangzhou_ssp245_mid_2050s_typical_2054,Guangzhou,ssp245,mid_2050s,typical,2054,>=35,17,35.309705882352944,28.14625392743428,55.328487703156775,121543.9214764013,0.2710286504050315,94.11764705882352
guangzhou_ssp245_near_2030s_heatwave_extreme_2034,Guangzhou,ssp245,near_2030s,heatwave_extreme,2034,<20,4054,15.891771090281203,24.42676924459237,42.66985920348753,63773.68312024448,0.06753224443123258,0.0
guangzhou_ssp245_near_2030s_heatwave_extreme_2034,Guangzhou,ssp245,near_2030s,heatwave_extreme,2034,20--25,3689,22.477247899159664,24.939292580739107,50.11530212809028,85998.71567916531,0.06810505288177021,0.02710761724044456
guangzhou_ssp245_near_2030s_heatwave_extreme_2034,Guangzhou,ssp245,near_2030s,heatwave_extreme,2034,25--30,5154,27.72108410942957,25.65661882797519,53.14158417742112,101537.67612352925,0.09383433451949831,7.37291424136593
guangzhou_ssp245_near_2030s_heatwave_extreme_2034,Guangzhou,ssp245,near_2030s,heatwave_extreme,2034,30--35,3763,31.583439410045177,26.349608689068116,55.25970505625635,112740.66128233283,0.12517668572532084,14.137656125431835
guangzhou_ssp245_near_2030s_heatwave_extreme_2034,Guangzhou,ssp245,near_2030s,heatwave_extreme,2034,>=35,44,35.370852272727284,28.824697070335002,57.58062511379174,114873.8786203716,0.3244729010395311,100.0
guangzhou_ssp245_near_2030s_hot_2038,Guangzhou,ssp245,near_2030s,hot,2038,<20,3364,14.713404429250893,24.388912812684747,40.30750252656334,65264.85053409755,0.06984257982957782,0.0
guangzhou_ssp245_near_2030s_hot_2038,Guangzhou,ssp245,near_2030s,hot,2038,20--25,3505,22.737831669044223,25.049265209790832,50.7395410805984,90361.07475396755,0.07024313354709717,0.14265335235378032
guangzhou_ssp245_near_2030s_hot_2038,Guangzhou,ssp245,near_2030s,hot,2038,25--30,5514,27.619583786724704,25.7569548480264,53.258711462396185,102332.61387206703,0.10026023391961164,9.104098657961552
guangzhou_ssp245_near_2030s_hot_2038,Guangzhou,ssp245,near_2030s,hot,2038,30--35,4293,31.729394945259735,26.650972430395772,55.5658125127519,112493.95775491105,0.14830866907362766,24.598183088749124
guangzhou_ssp245_near_2030s_hot_2038,Guangzhou,ssp245,near_2030s,hot,2038,>=35,28,35.17839285714286,27.85210250390609,60.62484033191691,103794.79409329096,0.270641490503303,100.0
guangzhou_ssp245_near_2030s_typical_2031,Guangzhou,ssp245,near_2030s,typical,2031,<20,4328,15.035931723659889,24.34147150722836,41.28451827832282,61868.747964876595,0.06931423230436118,0.0
guangzhou_ssp245_near_2030s_typical_2031,Guangzhou,ssp245,near_2030s,typical,2031,20--25,3304,22.573932354721546,24.92886484261204,50.39250101529055,85548.67187901102,0.06806325112908096,0.0
guangzhou_ssp245_near_2030s_typical_2031,Guangzhou,ssp245,near_2030s,typical,2031,25--30,5177,27.68746861116477,25.580033780764325,52.98290050232599,100370.00249371995,0.09018502356471339,6.934518060652888
guangzhou_ssp245_near_2030s_typical_2031,Guangzhou,ssp245,near_2030s,typical,2031,30--35,3895,31.697118100128368,26.33961009616257,54.89593047419967,112533.02479686118,0.1256417545859746,15.301668806161745
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,<20,4682,15.184267407090989,24.253342136886626,42.30260720114414,60175.3175510849,0.06597361276529609,0.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,20--25,3535,22.469905233380477,24.96443812099013,50.06678754099474,87345.61162338796,0.06966505587682346,0.056577086280056574
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,25--30,5113,27.614910522198315,25.80005728628429,53.337784055400235,103314.46247555093,0.1016395271972602,9.368276941130452
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,30--35,3315,31.588631221719456,26.739947620296274,55.788211267685305,114016.63832670852,0.1504368533431976,23.650075414781295
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,>=35,59,35.44466101694915,29.039203271877074,60.36760161745817,105781.31598965987,0.3292705150478977,100.0
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,<20,4514,14.599018054940187,24.37975114367057,40.604031417021965,63931.82167908442,0.07040997814937473,0.0
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,20--25,3100,22.593023387096775,24.956217672454404,50.55959418921174,86270.16838779724,0.06787535063029136,0.0
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,25--30,5295,27.717657695939565,25.6866714782744,53.297358102161425,102470.9267373864,0.0947720381229715,8.385269121813032
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,30--35,3795,31.646531620553358,26.543295497242116,55.33708106101758,113422.47848385837,0.13738746731904844,20.395256916996047
guangzhou_ssp585_baseline_2020s_typical_2025,Guangzhou,ssp585,baseline_2020s,typical,2025,<20,4674,14.20999518613607,24.17547242563065,39.73745065845938,58807.27324781865,0.0687189185809564,0.0
guangzhou_ssp585_baseline_2020s_typical_2025,Guangzhou,ssp585,baseline_2020s,typical,2025,20--25,3068,22.85907431551499,25.052573958865036,51.15798623146153,89726.84704560378,0.07269957495749285,0.03259452411994785
guangzhou_ssp585_baseline_2020s_typical_2025,Guangzhou,ssp585,baseline_2020s,typical,2025,25--30,5784,27.634654218533893,25.619027066686133,53.02661845265355,102327.13301565044,0.09246116050737443,5.826417704011065
guangzhou_ssp585_baseline_2020s_typical_2025,Guangzhou,ssp585,baseline_2020s,typical,2025,30--35,3169,31.615624013884506,26.416252660930112,55.063287645754244,113686.27678743415,0.1284367333005497,14.294730198800885
guangzhou_ssp585_baseline_2020s_typical_2025,Guangzhou,ssp585,baseline_2020s,typical,2025,>=35,9,35.11944444444444,26.917200744589863,55.85903204955026,117665.34312857508,0.1591691901113976,0.0
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,Guangzhou,ssp585,late_2080s,heatwave_extreme,2086,<20,2448,14.352063929738563,24.362597251640995,40.919434911861565,64965.28832262669,0.06794074091145744,0.0
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,Guangzhou,ssp585,late_2080s,heatwave_extreme,2086,20--25,2311,22.618633708351364,25.04042020091225,50.5632911393243,90255.7479714147,0.06999100855378775,0.08654262224145391
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,Guangzhou,ssp585,late_2080s,heatwave_extreme,2086,25--30,3562,27.733309236384056,25.82691447045524,53.10571749756667,105631.56968202011,0.10481937708941118,10.05053340819764
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,Guangzhou,ssp585,late_2080s,heatwave_extreme,2086,30--35,5850,32.45800427350427,27.49804220652914,56.12126695203181,112402.286238153,0.22972987814168272,59.77777777777777
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,Guangzhou,ssp585,late_2080s,heatwave_extreme,2086,>=35,2533,36.297717133833395,29.71975217350491,60.55330018499792,102133.88623925351,0.3420132982433379,97.1969996052112
guangzhou_ssp585_late_2080s_hot_2086,Guangzhou,ssp585,late_2080s,hot,2086,<20,2448,14.352063929738563,24.362597251640995,40.919434911861565,64965.28832262669,0.06794074091145744,0.0
guangzhou_ssp585_late_2080s_hot_2086,Guangzhou,ssp585,late_2080s,hot,2086,20--25,2311,22.618633708351364,25.04042020091225,50.5632911393243,90255.7479714147,0.06999100855378775,0.08654262224145391
guangzhou_ssp585_late_2080s_hot_2086,Guangzhou,ssp585,late_2080s,hot,2086,25--30,3562,27.733309236384056,25.82691447045524,53.10571749756667,105631.56968202011,0.10481937708941118,10.05053340819764
guangzhou_ssp585_late_2080s_hot_2086,Guangzhou,ssp585,late_2080s,hot,2086,30--35,5850,32.45800427350427,27.49804220652914,56.12126695203181,112402.286238153,0.22972987814168272,59.77777777777777
guangzhou_ssp585_late_2080s_hot_2086,Guangzhou,ssp585,late_2080s,hot,2086,>=35,2533,36.297717133833395,29.71975217350491,60.55330018499792,102133.88623925351,0.3420132982433379,97.1969996052112
guangzhou_ssp585_late_2080s_typical_2087,Guangzhou,ssp585,late_2080s,typical,2087,<20,2274,16.141158751099383,24.626999832742825,42.99994108598895,73454.68687823502,0.07015362676938576,0.0
guangzhou_ssp585_late_2080s_typical_2087,Guangzhou,ssp585,late_2080s,typical,2087,20--25,2851,22.65119607155384,25.09115342322416,49.636074213522946,91969.39228838462,0.07585320652330352,0.1052262364082778
guangzhou_ssp585_late_2080s_typical_2087,Guangzhou,ssp585,late_2080s,typical,2087,25--30,4332,27.787576177285317,25.83347340626833,53.292507241818164,107527.57945272498,0.10689803892570636,9.04893813481071
guangzhou_ssp585_late_2080s_typical_2087,Guangzhou,ssp585,late_2080s,typical,2087,30--35,6603,32.47122482205058,26.903195709051964,56.974811502658426,108670.43076804669,0.17138697469597217,34.34802362562472
guangzhou_ssp585_late_2080s_typical_2087,Guangzhou,ssp585,late_2080s,typical,2087,>=35,644,35.56665760869565,28.16280855612815,58.994528114107496,107169.34773763544,0.28129342815616526,87.26708074534162
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,Guangzhou,ssp585,mid_2050s,heatwave_extreme,2059,<20,3354,14.932115384615384,24.428576980882696,41.42959770863454,66836.29398389925,0.07188443986344857,0.0
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,Guangzhou,ssp585,mid_2050s,heatwave_extreme,2059,20--25,3466,22.647599538372763,24.983371655482618,50.06854299763373,87751.48825037603,0.0725731529279188,0.0
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,Guangzhou,ssp585,mid_2050s,heatwave_extreme,2059,25--30,4440,27.733190315315312,25.849952478130277,53.28082329474945,104700.29286011941,0.10724368237496659,9.932432432432432
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,Guangzhou,ssp585,mid_2050s,heatwave_extreme,2059,30--35,5256,32.19262176560122,26.882171946665824,56.27067492724022,110512.31468350104,0.16490592706833876,31.10730593607306
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,Guangzhou,ssp585,mid_2050s,heatwave_extreme,2059,>=35,188,35.34191489361702,28.391371648824645,59.84965521704915,106659.10887057162,0.27619298115011026,80.31914893617021
guangzhou_ssp585_mid_2050s_hot_2057,Guangzhou,ssp585,mid_2050s,hot,2057,<20,2717,14.481128082443874,24.299730104048695,40.60623520891919,61144.51717061984,0.06864968674780017,0.0
guangzhou_ssp585_mid_2050s_hot_2057,Guangzhou,ssp585,mid_2050s,hot,2057,20--25,3143,22.727892936684697,24.998898680098723,50.71102495947858,88515.35500053778,0.06820847155351059,0.03181673560292714
guangzhou_ssp585_mid_2050s_hot_2057,Guangzhou,ssp585,mid_2050s,hot,2057,25--30,5492,27.783095866715225,25.779869380834217,53.60490992274493,103991.75333925159,0.09938437119682536,8.794610342316096
guangzhou_ssp585_mid_2050s_hot_2057,Guangzhou,ssp585,mid_2050s,hot,2057,30--35,5309,32.00237427010736,26.68187080692358,55.68131833861998,112365.65024418202,0.1520128219678751,25.72989263514786
guangzhou_ssp585_mid_2050s_hot_2057,Guangzhou,ssp585,mid_2050s,hot,2057,>=35,43,35.27139534883721,28.350133275993045,58.131089201297485,113303.48548692446,0.28515579138644215,95.34883720930233
guangzhou_ssp585_mid_2050s_typical_2050,Guangzhou,ssp585,mid_2050s,typical,2050,<20,4138,14.040542532624457,24.22357961975107,39.56344774744236,59589.62167456159,0.06822118686032874,0.0
guangzhou_ssp585_mid_2050s_typical_2050,Guangzhou,ssp585,mid_2050s,typical,2050,20--25,2852,22.517540322580647,24.96842479512366,50.45598482851166,86686.33075240544,0.06899244226652444,0.07012622720897616
guangzhou_ssp585_mid_2050s_typical_2050,Guangzhou,ssp585,mid_2050s,typical,2050,25--30,4879,27.809983090797296,25.841259311739517,53.78344191003867,103773.14463116512,0.10421326837509165,11.252305800368928
guangzhou_ssp585_mid_2050s_typical_2050,Guangzhou,ssp585,mid_2050s,typical,2050,30--35,4739,31.913367271576284,26.82164688094585,55.80353402966513,113062.78797488414,0.16157047416045783,31.18801434901878
guangzhou_ssp585_mid_2050s_typical_2050,Guangzhou,ssp585,mid_2050s,typical,2050,>=35,96,35.380937499999995,28.395562912848206,59.891553228948226,106598.86093369957,0.2867978629950408,87.5
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,Guangzhou,ssp585,near_2030s,heatwave_extreme,2033,<20,4134,15.130734155781326,24.294726464830944,41.35008258681334,60692.441214139915,0.06882748671444566,0.0
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,Guangzhou,ssp585,near_2030s,heatwave_extreme,2033,20--25,3053,22.568631673763512,24.950388526720385,50.72759982389422,84470.61644365487,0.06926847172842363,0.0
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,Guangzhou,ssp585,near_2030s,heatwave_extreme,2033,25--30,5063,27.797377049180326,25.81156239256357,53.884110077462914,102236.26811718378,0.10225401713213741,10.132332609125024
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,Guangzhou,ssp585,near_2030s,heatwave_extreme,2033,30--35,4426,31.753400361500223,26.666109787015962,55.22685221584259,113274.81077351859,0.1487538878132484,24.310890194306374
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,Guangzhou,ssp585,near_2030s,heatwave_extreme,2033,>=35,28,35.24223214285714,27.762319232510176,58.403464930943066,111345.11799294429,0.24095920952469377,89.28571428571429
guangzhou_ssp585_near_2030s_hot_2033,Guangzhou,ssp585,near_2030s,hot,2033,<20,4134,15.130734155781326,24.294726464830944,41.35008258681334,60692.441214139915,0.06882748671444566,0.0
guangzhou_ssp585_near_2030s_hot_2033,Guangzhou,ssp585,near_2030s,hot,2033,20--25,3053,22.568631673763512,24.950388526720385,50.72759982389422,84470.61644365487,0.06926847172842363,0.0
guangzhou_ssp585_near_2030s_hot_2033,Guangzhou,ssp585,near_2030s,hot,2033,25--30,5063,27.797377049180326,25.81156239256357,53.884110077462914,102236.26811718378,0.10225401713213741,10.132332609125024
guangzhou_ssp585_near_2030s_hot_2033,Guangzhou,ssp585,near_2030s,hot,2033,30--35,4426,31.753400361500223,26.666109787015962,55.22685221584259,113274.81077351859,0.1487538878132484,24.310890194306374
guangzhou_ssp585_near_2030s_hot_2033,Guangzhou,ssp585,near_2030s,hot,2033,>=35,28,35.24223214285714,27.762319232510176,58.403464930943066,111345.11799294429,0.24095920952469377,89.28571428571429
guangzhou_ssp585_near_2030s_typical_2039,Guangzhou,ssp585,near_2030s,typical,2039,<20,4482,14.700218094600626,24.31330740906226,40.47111341684928,61300.4980239818,0.06876664126436494,0.0
guangzhou_ssp585_near_2030s_typical_2039,Guangzhou,ssp585,near_2030s,typical,2039,20--25,2811,22.68598096762718,25.024974705981027,50.826793366825804,89328.99896064443,0.06998650767350874,0.0
guangzhou_ssp585_near_2030s_typical_2039,Guangzhou,ssp585,near_2030s,typical,2039,25--30,5435,27.766492180312788,25.678320448498035,53.306238762472574,102723.07178528026,0.09361281901757339,7.304507819687213
guangzhou_ssp585_near_2030s_typical_2039,Guangzhou,ssp585,near_2030s,typical,2039,30--35,3976,31.605491700201206,26.284563225563566,55.31782479784607,111368.5498608865,0.11917425819718633,11.87122736418511
houston_ssp245_baseline_2020s_heatwave_extreme_2026,Houston,ssp245,baseline_2020s,heatwave_extreme,2026,<20,5065,12.966507897334653,23.977919159100164,40.324023607522356,52655.51269361671,0.06558564102432227,0.0
houston_ssp245_baseline_2020s_heatwave_extreme_2026,Houston,ssp245,baseline_2020s,heatwave_extreme,2026,20--25,3094,22.59967032967033,25.00109259417092,51.60545661318293,87155.41553795565,0.06891055763525532,0.25856496444731736
houston_ssp245_baseline_2020s_heatwave_extreme_2026,Houston,ssp245,baseline_2020s,heatwave_extreme,2026,25--30,4247,27.593631386861315,25.722596449818273,53.4139231278991,103411.31715002503,0.09837955406261144,7.275724040499176
houston_ssp245_baseline_2020s_heatwave_extreme_2026,Houston,ssp245,baseline_2020s,heatwave_extreme,2026,30--35,4181,32.2963501554652,26.74840846070512,55.57581252716984,120633.25872841699,0.14912790814810006,22.86534321932552
houston_ssp245_baseline_2020s_heatwave_extreme_2026,Houston,ssp245,baseline_2020s,heatwave_extreme,2026,>=35,117,35.41427350427351,28.02456892281062,58.13092706152378,116997.88663393787,0.2639200990206358,100.0
houston_ssp245_baseline_2020s_hot_2026,Houston,ssp245,baseline_2020s,hot,2026,<20,5065,12.966507897334653,23.977919159100164,40.324023607522356,52655.51269361671,0.06558564102432227,0.0
houston_ssp245_baseline_2020s_hot_2026,Houston,ssp245,baseline_2020s,hot,2026,20--25,3094,22.59967032967033,25.00109259417092,51.60545661318293,87155.41553795565,0.06891055763525532,0.25856496444731736
houston_ssp245_baseline_2020s_hot_2026,Houston,ssp245,baseline_2020s,hot,2026,25--30,4247,27.593631386861315,25.722596449818273,53.4139231278991,103411.31715002503,0.09837955406261144,7.275724040499176
houston_ssp245_baseline_2020s_hot_2026,Houston,ssp245,baseline_2020s,hot,2026,30--35,4181,32.2963501554652,26.74840846070512,55.57581252716984,120633.25872841699,0.14912790814810006,22.86534321932552
houston_ssp245_baseline_2020s_hot_2026,Houston,ssp245,baseline_2020s,hot,2026,>=35,117,35.41427350427351,28.02456892281062,58.13092706152378,116997.88663393787,0.2639200990206358,100.0
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,<20,5106,14.27323785742264,24.2629341694217,42.30488055634131,59489.48022947036,0.06594672287407086,0.0
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,20--25,3718,22.667358122646583,25.031699225522672,51.59281078488035,87588.52175296211,0.06962338931586676,0.34965034965034963
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,25--30,4599,27.5641688410524,25.547874574467265,52.22093216397177,104373.65850144846,0.08842865858768918,4.283539899978256
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,30--35,3256,31.939147727272726,26.3840779559657,54.88047361708047,121310.96076778285,0.12333042861176403,13.75921375921376
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,>=35,25,35.3471,27.265110566802033,57.77609436868731,116965.55667492235,0.18723025579253832,32.0
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,<20,5404,13.091800055514433,24.155964128657608,40.28195346046439,57355.83142164294,0.06613421288338522,0.0
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,20--25,3015,22.544982587064677,24.969335950641813,50.78151584874963,86327.34260436993,0.06872703319764503,0.1990049751243781
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,25--30,3241,27.561477938907746,25.76840077029755,53.608478216257915,101595.79446522074,0.10651438144456807,10.891700092564022
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,30--35,3952,32.579237727732796,26.962088213339584,56.60137190957905,114895.62405817783,0.17430902980562574,38.284412955465584
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,>=35,1092,35.87645833333333,28.504068424476152,58.76599104103253,113853.96754260118,0.29388005220540486,96.33699633699634
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,<20,4341,14.682604814558857,24.31802341773606,42.55740402558803,61609.795825874164,0.06653503946779615,0.0
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,20--25,2891,22.628603424420614,25.0001627351598,51.60551410599172,86250.47111448573,0.06834798129965906,0.24213075060532688
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,25--30,4146,27.611610588519056,25.693726944603767,53.24027612507017,102180.5998986463,0.09927202632948669,9.18958031837916
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,30--35,4486,32.406444493981276,26.75281314271992,56.009681978143,116708.1733890077,0.1548401887769145,27.998216674097193
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,>=35,840,35.63491964285714,28.209704946768692,58.105841703838365,115793.33441471503,0.2746017470725605,86.54761904761905
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,<20,5038,14.404602520841603,24.25058274149885,42.369900393380476,59966.25705544408,0.0654527122213494,0.0
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,20--25,3339,22.55866127583109,25.011717378834195,51.13923018269604,87716.50790586432,0.07000116371157594,0.47918538484576223
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,25--30,3920,27.552688775510205,25.682423796161,53.45236479282536,102500.23245006401,0.09586928312765311,7.066326530612245
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,30--35,4083,32.403842150379624,26.6608218751271,55.8780243353935,118034.46553097354,0.1444158015174324,21.62625520450649
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,>=35,324,35.41587962962963,28.107341759613664,57.9523790670153,118186.60845762056,0.26576740866916926,88.58024691358025
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,<20,5810,13.192073149741825,24.10230030164029,40.469162327728434,57306.5421292606,0.06497983925590613,0.0
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,20--25,3045,22.622205254515595,24.996326093607642,50.597525544242885,88003.40816958336,0.07159828695551694,0.19704433497536944
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,25--30,3470,27.40717219020173,25.612175602996658,53.00245435826859,102233.90240562437,0.09699233243492854,9.106628242074928
