case_id,mean_p_tail_occ,high_tail_pct_occ,corrected_equal_zone_mean_mean,corrected_equal_zone_mean_high_pct,mean_p_tail_difference,high_tail_pct_difference
kolkata_ssp585_near_2030s_heatwave_extreme_2032,0.09451059924884651,8.231561302681992,0.0945105995137527,8.231561302681992,-2.6490618032504187e-10,0.0
kolkata_ssp585_near_2030s_hot_2030,0.10544246249901498,11.003352490421456,0.1054424625789772,11.003352490421456,-7.9962217403029e-11,0.0
kolkata_ssp585_near_2030s_typical_2038,0.09464864892387982,7.369492337164751,0.0946486492684689,7.369492337164751,-3.44589079492863e-10,0.0
phoenix_ssp245_baseline_2020s_heatwave_extreme_2025,0.10907158981562103,5.250239463601533,0.1090715897393313,5.250239463601533,7.628972453765925e-11,0.0
phoenix_ssp245_baseline_2020s_hot_2028,0.11064517685847108,6.836685823754789,0.110645176847666,6.836685823754789,1.0805079053710642e-11,0.0
phoenix_ssp245_baseline_2020s_typical_2026,0.10700736217750624,4.54382183908046,0.1070073620738738,4.54382183908046,1.0363243596600569e-10,0.0
phoenix_ssp245_late_2080s_heatwave_extreme_2086,0.13792288179930307,16.073994252873565,0.137922881686012,16.073994252873565,1.1329107096891278e-10,0.0
phoenix_ssp245_late_2080s_hot_2086,0.13792288179930307,16.073994252873565,0.137922881686012,16.073994252873565,1.1329107096891278e-10,0.0
phoenix_ssp245_late_2080s_typical_2081,0.12785627835286803,12.877155172413794,0.1278562783809737,12.877155172413794,-2.810565669086884e-11,0.0
phoenix_ssp245_mid_2050s_heatwave_extreme_2051,0.12698375363096293,12.709530651340998,0.126983753522444,12.709530651340998,1.0851891607543962e-10,0.0
phoenix_ssp245_mid_2050s_hot_2058,0.13281742464076374,15.164032567049809,0.132817424486976,15.164032567049809,1.5378773254859368e-10,0.0
phoenix_ssp245_mid_2050s_typical_2054,0.12147799161378352,10.195162835249043,0.1214779915191626,10.195162835249045,9.462092220857699e-11,-1.7763568394002505e-15
phoenix_ssp245_near_2030s_heatwave_extreme_2039,0.126422102540669,12.320402298850574,0.1264221023633818,12.320402298850574,1.772871849325952e-10,0.0
phoenix_ssp245_near_2030s_hot_2039,0.126422102540669,12.320402298850574,0.1264221023633818,12.320402298850574,1.772871849325952e-10,0.0
phoenix_ssp245_near_2030s_typical_2034,0.11588312271220137,7.405411877394635,0.1158831225015913,7.405411877394635,2.1061007104972163e-10,0.0
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,0.1201132947339821,10.147270114942529,0.1201132946356083,10.147270114942527,9.83738090987174e-11,1.7763568394002505e-15
phoenix_ssp585_baseline_2020s_hot_2025,0.1201132947339821,10.147270114942529,0.1201132946356083,10.147270114942527,9.83738090987174e-11,1.7763568394002505e-15
phoenix_ssp585_baseline_2020s_typical_2029,0.11778133706927268,9.315134099616857,0.1177813369798983,9.315134099616856,8.93743828944693e-11,1.7763568394002505e-15
phoenix_ssp585_late_2080s_heatwave_extreme_2085,0.16620771585797742,25.59865900383142,0.1662077161017854,25.59865900383142,-2.4380797380985086e-10,0.0
phoenix_ssp585_late_2080s_hot_2089,0.18054486473844486,29.44803639846743,0.1805448652284129,29.44803639846743,-4.89968038364097e-10,0.0
phoenix_ssp585_late_2080s_typical_2081,0.15601135577522762,23.32375478927203,0.156011356002654,23.32375478927203,-2.2742638328132614e-10,0.0
phoenix_ssp585_mid_2050s_heatwave_extreme_2057,0.12985621300861197,13.703304597701148,0.1298562129316367,13.703304597701148,7.697525949978967e-11,0.0
phoenix_ssp585_mid_2050s_hot_2057,0.12985621300861197,13.703304597701148,0.1298562129316367,13.703304597701148,7.697525949978967e-11,0.0
phoenix_ssp585_mid_2050s_typical_2050,0.13012046256724805,14.337883141762454,0.1301204625632443,14.337883141762454,4.003741782554471e-12,0.0
phoenix_ssp585_near_2030s_heatwave_extreme_2033,0.12646107866475087,11.452346743295019,0.1264610785726767,11.45234674329502,9.207418161238934e-11,-1.7763568394002505e-15
phoenix_ssp585_near_2030s_hot_2033,0.12646107866475087,11.452346743295019,0.1264610785726767,11.45234674329502,9.207418161238934e-11,-1.7763568394002505e-15
phoenix_ssp585_near_2030s_typical_2034,0.11582715417973437,7.968151340996169,0.1158271540016141,7.968151340996169,1.781202685346983e-10,0.0
