case_id,left,right,spearman_rho,n_hours
beijing_ssp585_near_2030s_typical_2032,epw_outdoor_rh_pct,mean_rh_pct,0.584676850647126,4437
beijing_ssp585_near_2030s_typical_2032,mean_operative_temp_c,discomfort_probability,0.047736433511626035,4437
beijing_ssp585_near_2030s_typical_2032,mean_operative_temp_c,warm_discomfort_probability,0.014669816906728268,4437
beijing_ssp585_near_2030s_typical_2032,mean_operative_temp_c,cold_discomfort_probability,0.014300089979758249,4437
beijing_ssp585_near_2030s_typical_2032,mean_rh_pct,discomfort_probability,-0.22631611458045206,4437
beijing_ssp585_near_2030s_typical_2032,zone_cooling_rate_w,discomfort_probability,0.06016052469757085,4437
guangzhou_ssp245_baseline_2020s_heatwave_extreme_2028,outdoor_temp_c,mean_operative_temp_c,0.8437968094113856,4437
guangzhou_ssp245_baseline_2020s_heatwave_extreme_2028,outdoor_temp_c,zone_cooling_rate_w,0.6358349509082349,4437
guangzhou_ssp245_baseline_2020s_heatwave_extreme_2028,epw_ghi_w_m2,mean_operative_temp_c,0.5415117127093217,4437
guangzhou_ssp245_baseline_2020s_heatwave_extreme_2028,epw_ghi_w_m2,zone_cooling_rate_w,0.7200817226340483,4437
guangzhou_ssp245_baseline_2020s_heatwave_extreme_2028,epw_outdoor_rh_pct,mean_rh_pct,0.3848354033953871,4437
guangzhou_ssp245_baseline_2020s_heatwave_extreme_2028,mean_operative_temp_c,discomfort_probability,0.7988212239529876,4437
guangzhou_ssp245_baseline_2020s_heatwave_extreme_2028,mean_operative_temp_c,warm_discomfort_probability,0.8729050943671509,4437
guangzhou_ssp245_baseline_2020s_heatwave_extreme_2028,mean_operative_temp_c,cold_discomfort_probability,-0.8781412243887312,4437
guangzhou_ssp245_baseline_2020s_heatwave_extreme_2028,mean_rh_pct,discomfort_probability,0.3654076086890344,4437
guangzhou_ssp245_baseline_2020s_heatwave_extreme_2028,zone_cooling_rate_w,discomfort_probability,0.6443967044628645,4437
guangzhou_ssp245_baseline_2020s_hot_2027,outdoor_temp_c,mean_operative_temp_c,0.7548702909087632,4437
guangzhou_ssp245_baseline_2020s_hot_2027,outdoor_temp_c,zone_cooling_rate_w,0.5487693470907775,4437
guangzhou_ssp245_baseline_2020s_hot_2027,epw_ghi_w_m2,mean_operative_temp_c,0.5409879714656297,4437
guangzhou_ssp245_baseline_2020s_hot_2027,epw_ghi_w_m2,zone_cooling_rate_w,0.7205960300182221,4437
guangzhou_ssp245_baseline_2020s_hot_2027,epw_outdoor_rh_pct,mean_rh_pct,0.4092133038744591,4437
guangzhou_ssp245_baseline_2020s_hot_2027,mean_operative_temp_c,discomfort_probability,0.766882934388203,4437
guangzhou_ssp245_baseline_2020s_hot_2027,mean_operative_temp_c,warm_discomfort_probability,0.8155560618161337,4437
guangzhou_ssp245_baseline_2020s_hot_2027,mean_operative_temp_c,cold_discomfort_probability,-0.7421249001452499,4437
guangzhou_ssp245_baseline_2020s_hot_2027,mean_rh_pct,discomfort_probability,0.25346975886679085,4437
guangzhou_ssp245_baseline_2020s_hot_2027,zone_cooling_rate_w,discomfort_probability,0.5758646961019859,4437
guangzhou_ssp245_baseline_2020s_typical_2025,outdoor_temp_c,mean_operative_temp_c,0.8216622547647153,4437
guangzhou_ssp245_baseline_2020s_typical_2025,outdoor_temp_c,zone_cooling_rate_w,0.6029408890644496,4437
guangzhou_ssp245_baseline_2020s_typical_2025,epw_ghi_w_m2,mean_operative_temp_c,0.5421618302219723,4437
guangzhou_ssp245_baseline_2020s_typical_2025,epw_ghi_w_m2,zone_cooling_rate_w,0.7312668157874908,4437
guangzhou_ssp245_baseline_2020s_typical_2025,epw_outdoor_rh_pct,mean_rh_pct,0.43515716220646344,4437
guangzhou_ssp245_baseline_2020s_typical_2025,mean_operative_temp_c,discomfort_probability,0.8145425070585819,4437
guangzhou_ssp245_baseline_2020s_typical_2025,mean_operative_temp_c,warm_discomfort_probability,0.8674401966104359,4437
guangzhou_ssp245_baseline_2020s_typical_2025,mean_operative_temp_c,cold_discomfort_probability,-0.8408052302862947,4437
guangzhou_ssp245_baseline_2020s_typical_2025,mean_rh_pct,discomfort_probability,0.3479438811488843,4437
guangzhou_ssp245_baseline_2020s_typical_2025,zone_cooling_rate_w,discomfort_probability,0.6247176508953656,4437
guangzhou_ssp245_late_2080s_heatwave_extreme_2088,outdoor_temp_c,mean_operative_temp_c,0.8565113849787126,4437
guangzhou_ssp245_late_2080s_heatwave_extreme_2088,outdoor_temp_c,zone_cooling_rate_w,0.5593769457115226,4437
guangzhou_ssp245_late_2080s_heatwave_extreme_2088,epw_ghi_w_m2,mean_operative_temp_c,0.4826659767274824,4437
guangzhou_ssp245_late_2080s_heatwave_extreme_2088,epw_ghi_w_m2,zone_cooling_rate_w,0.6322180204577643,4437
guangzhou_ssp245_late_2080s_heatwave_extreme_2088,epw_outdoor_rh_pct,mean_rh_pct,0.38601423566207443,4437
guangzhou_ssp245_late_2080s_heatwave_extreme_2088,mean_operative_temp_c,discomfort_probability,0.9056074426545926,4437
guangzhou_ssp245_late_2080s_heatwave_extreme_2088,mean_operative_temp_c,warm_discomfort_probability,0.9313907819156744,4437
guangzhou_ssp245_late_2080s_heatwave_extreme_2088,mean_operative_temp_c,cold_discomfort_probability,-0.9316369270484367,4437
guangzhou_ssp245_late_2080s_heatwave_extreme_2088,mean_rh_pct,discomfort_probability,0.6113510847426489,4437
guangzhou_ssp245_late_2080s_heatwave_extreme_2088,zone_cooling_rate_w,discomfort_probability,0.563999284604539,4437
guangzhou_ssp245_late_2080s_hot_2083,outdoor_temp_c,mean_operative_temp_c,0.7932370681788342,4437
guangzhou_ssp245_late_2080s_hot_2083,outdoor_temp_c,zone_cooling_rate_w,0.43459286254936863,4437
guangzhou_ssp245_late_2080s_hot_2083,epw_ghi_w_m2,mean_operative_temp_c,0.5048981714001348,4437
guangzhou_ssp245_late_2080s_hot_2083,epw_ghi_w_m2,zone_cooling_rate_w,0.6682385065449137,4437
guangzhou_ssp245_late_2080s_hot_2083,epw_outdoor_rh_pct,mean_rh_pct,0.39127459419958865,4437
guangzhou_ssp245_late_2080s_hot_2083,mean_operative_temp_c,discomfort_probability,0.9194522744726864,4437
guangzhou_ssp245_late_2080s_hot_2083,mean_operative_temp_c,warm_discomfort_probability,0.9469214214347509,4437
guangzhou_ssp245_late_2080s_hot_2083,mean_operative_temp_c,cold_discomfort_probability,-0.9584864207885604,4437
guangzhou_ssp245_late_2080s_hot_2083,mean_rh_pct,discomfort_probability,0.5680703513582422,4437
guangzhou_ssp245_late_2080s_hot_2083,zone_cooling_rate_w,discomfort_probability,0.557436545711749,4437
guangzhou_ssp245_late_2080s_typical_2084,outdoor_temp_c,mean_operative_temp_c,0.8271482780238628,4437
guangzhou_ssp245_late_2080s_typical_2084,outdoor_temp_c,zone_cooling_rate_w,0.6014099934931025,4437
guangzhou_ssp245_late_2080s_typical_2084,epw_ghi_w_m2,mean_operative_temp_c,0.5010504243406961,4437
guangzhou_ssp245_late_2080s_typical_2084,epw_ghi_w_m2,zone_cooling_rate_w,0.650584727261049,4437
guangzhou_ssp245_late_2080s_typical_2084,epw_outdoor_rh_pct,mean_rh_pct,0.2972241308017764,4437
guangzhou_ssp245_late_2080s_typical_2084,mean_operative_temp_c,discomfort_probability,0.8438181458523393,4437
guangzhou_ssp245_late_2080s_typical_2084,mean_operative_temp_c,warm_discomfort_probability,0.8955249710097437,4437
guangzhou_ssp245_late_2080s_typical_2084,mean_operative_temp_c,cold_discomfort_probability,-0.9236345056724338,4437
guangzhou_ssp245_late_2080s_typical_2084,mean_rh_pct,discomfort_probability,0.46983851720554354,4437
guangzhou_ssp245_late_2080s_typical_2084,zone_cooling_rate_w,discomfort_probability,0.6242274325548598,4437
guangzhou_ssp245_mid_2050s_heatwave_extreme_2055,outdoor_temp_c,mean_operative_temp_c,0.7872877671541093,4437
guangzhou_ssp245_mid_2050s_heatwave_extreme_2055,outdoor_temp_c,zone_cooling_rate_w,0.48086846179637616,4437
guangzhou_ssp245_mid_2050s_heatwave_extreme_2055,epw_ghi_w_m2,mean_operative_temp_c,0.527943675759053,4437
guangzhou_ssp245_mid_2050s_heatwave_extreme_2055,epw_ghi_w_m2,zone_cooling_rate_w,0.6925887276148065,4437
guangzhou_ssp245_mid_2050s_heatwave_extreme_2055,epw_outdoor_rh_pct,mean_rh_pct,0.40495410591429143,4437
guangzhou_ssp245_mid_2050s_heatwave_extreme_2055,mean_operative_temp_c,discomfort_probability,0.8926295087020778,4437
guangzhou_ssp245_mid_2050s_heatwave_extreme_2055,mean_operative_temp_c,warm_discomfort_probability,0.9116977666672753,4437
guangzhou_ssp245_mid_2050s_heatwave_extreme_2055,mean_operative_temp_c,cold_discomfort_probability,-0.854207815661895,4437
guangzhou_ssp245_mid_2050s_heatwave_extreme_2055,mean_rh_pct,discomfort_probability,0.4431696665578243,4437
guangzhou_ssp245_mid_2050s_heatwave_extreme_2055,zone_cooling_rate_w,discomfort_probability,0.6167878662261166,4437
guangzhou_ssp245_mid_2050s_hot_2051,outdoor_temp_c,mean_operative_temp_c,0.8264855008712059,4437
guangzhou_ssp245_mid_2050s_hot_2051,outdoor_temp_c,zone_cooling_rate_w,0.5810591959534397,4437
guangzhou_ssp245_mid_2050s_hot_2051,epw_ghi_w_m2,mean_operative_temp_c,0.5082891557320401,4437
guangzhou_ssp245_mid_2050s_hot_2051,epw_ghi_w_m2,zone_cooling_rate_w,0.6851864861799475,4437
guangzhou_ssp245_mid_2050s_hot_2051,epw_outdoor_rh_pct,mean_rh_pct,0.37916459740531977,4437
guangzhou_ssp245_mid_2050s_hot_2051,mean_operative_temp_c,discomfort_probability,0.8529319737640954,4437
guangzhou_ssp245_mid_2050s_hot_2051,mean_operative_temp_c,warm_discomfort_probability,0.8950422208724562,4437
guangzhou_ssp245_mid_2050s_hot_2051,mean_operative_temp_c,cold_discomfort_probability,-0.8956051022802429,4437
guangzhou_ssp245_mid_2050s_hot_2051,mean_rh_pct,discomfort_probability,0.5176728627899607,4437
guangzhou_ssp245_mid_2050s_hot_2051,zone_cooling_rate_w,discomfort_probability,0.5954158034918343,4437
guangzhou_ssp245_mid_2050s_typical_2054,outdoor_temp_c,mean_operative_temp_c,0.8296202047519399,4437
guangzhou_ssp245_mid_2050s_typical_2054,outdoor_temp_c,zone_cooling_rate_w,0.6100805793886637,4437
guangzhou_ssp245_mid_2050s_typical_2054,epw_ghi_w_m2,mean_operative_temp_c,0.5117449128027779,4437
guangzhou_ssp245_mid_2050s_typical_2054,epw_ghi_w_m2,zone_cooling_rate_w,0.666152931524726,4437
guangzhou_ssp245_mid_2050s_typical_2054,epw_outdoor_rh_pct,mean_rh_pct,0.3868760592434209,4437
guangzhou_ssp245_mid_2050s_typical_2054,mean_operative_temp_c,discomfort_probability,0.8680776058243721,4437
guangzhou_ssp245_mid_2050s_typical_2054,mean_operative_temp_c,warm_discomfort_probability,0.8897281688531862,4437
guangzhou_ssp245_mid_2050s_typical_2054,mean_operative_temp_c,cold_discomfort_probability,-0.8340320167896508,4437
guangzhou_ssp245_mid_2050s_typical_2054,mean_rh_pct,discomfort_probability,0.5242823618605346,4437
guangzhou_ssp245_mid_2050s_typical_2054,zone_cooling_rate_w,discomfort_probability,0.6368261410810554,4437
guangzhou_ssp245_near_2030s_heatwave_extreme_2034,outdoor_temp_c,mean_operative_temp_c,0.8143146125955613,4437
guangzhou_ssp245_near_2030s_heatwave_extreme_2034,outdoor_temp_c,zone_cooling_rate_w,0.6087045767687485,4437
guangzhou_ssp245_near_2030s_heatwave_extreme_2034,epw_ghi_w_m2,mean_operative_temp_c,0.5293016101541848,4437
guangzhou_ssp245_near_2030s_heatwave_extreme_2034,epw_ghi_w_m2,zone_cooling_rate_w,0.7043709053630007,4437
guangzhou_ssp245_near_2030s_heatwave_extreme_2034,epw_outdoor_rh_pct,mean_rh_pct,0.35462995671918945,4437
guangzhou_ssp245_near_2030s_heatwave_extreme_2034,mean_operative_temp_c,discomfort_probability,0.8108263876134479,4437
guangzhou_ssp245_near_2030s_heatwave_extreme_2034,mean_operative_temp_c,warm_discomfort_probability,0.8769440663565162,4437
guangzhou_ssp245_near_2030s_heatwave_extreme_2034,mean_operative_temp_c,cold_discomfort_probability,-0.8919324582781633,4437
guangzhou_ssp245_near_2030s_heatwave_extreme_2034,mean_rh_pct,discomfort_probability,0.40241171570228107,4437
guangzhou_ssp245_near_2030s_heatwave_extreme_2034,zone_cooling_rate_w,discomfort_probability,0.6262668392644013,4437
guangzhou_ssp245_near_2030s_hot_2038,outdoor_temp_c,mean_operative_temp_c,0.7845042819470068,4437
guangzhou_ssp245_near_2030s_hot_2038,outdoor_temp_c,zone_cooling_rate_w,0.5169699921559264,4437
guangzhou_ssp245_near_2030s_hot_2038,epw_ghi_w_m2,mean_operative_temp_c,0.5287523334983628,4437
guangzhou_ssp245_near_2030s_hot_2038,epw_ghi_w_m2,zone_cooling_rate_w,0.6983194002719192,4437
guangzhou_ssp245_near_2030s_hot_2038,epw_outdoor_rh_pct,mean_rh_pct,0.41960702533728017,4437
guangzhou_ssp245_near_2030s_hot_2038,mean_operative_temp_c,discomfort_probability,0.855602540748414,4437
guangzhou_ssp245_near_2030s_hot_2038,mean_operative_temp_c,warm_discomfort_probability,0.8999718620501147,4437
guangzhou_ssp245_near_2030s_hot_2038,mean_operative_temp_c,cold_discomfort_probability,-0.8650933579751058,4437
guangzhou_ssp245_near_2030s_hot_2038,mean_rh_pct,discomfort_probability,0.4994636949468703,4437
guangzhou_ssp245_near_2030s_hot_2038,zone_cooling_rate_w,discomfort_probability,0.571054462946058,4437
guangzhou_ssp245_near_2030s_typical_2031,outdoor_temp_c,mean_operative_temp_c,0.8128045638757032,4437
guangzhou_ssp245_near_2030s_typical_2031,outdoor_temp_c,zone_cooling_rate_w,0.6141530683717664,4437
guangzhou_ssp245_near_2030s_typical_2031,epw_ghi_w_m2,mean_operative_temp_c,0.5140323125587788,4437
guangzhou_ssp245_near_2030s_typical_2031,epw_ghi_w_m2,zone_cooling_rate_w,0.7073748968891193,4437
guangzhou_ssp245_near_2030s_typical_2031,epw_outdoor_rh_pct,mean_rh_pct,0.34062901152648345,4437
guangzhou_ssp245_near_2030s_typical_2031,mean_operative_temp_c,discomfort_probability,0.7587367832366998,4437
guangzhou_ssp245_near_2030s_typical_2031,mean_operative_temp_c,warm_discomfort_probability,0.8384717252606789,4437
guangzhou_ssp245_near_2030s_typical_2031,mean_operative_temp_c,cold_discomfort_probability,-0.8767383483273256,4437
guangzhou_ssp245_near_2030s_typical_2031,mean_rh_pct,discomfort_probability,0.33413726042171027,4437
guangzhou_ssp245_near_2030s_typical_2031,zone_cooling_rate_w,discomfort_probability,0.5974808159652402,4437
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,outdoor_temp_c,mean_operative_temp_c,0.8632105141883939,4437
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,outdoor_temp_c,zone_cooling_rate_w,0.6429629336708986,4437
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,epw_ghi_w_m2,mean_operative_temp_c,0.5365239045534009,4437
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,epw_ghi_w_m2,zone_cooling_rate_w,0.7132443067449994,4437
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,epw_outdoor_rh_pct,mean_rh_pct,0.40516563317565496,4437
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,mean_operative_temp_c,discomfort_probability,0.8383111947602016,4437
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,mean_operative_temp_c,warm_discomfort_probability,0.892830175005654,4437
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,mean_operative_temp_c,cold_discomfort_probability,-0.8751840125228961,4437
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,mean_rh_pct,discomfort_probability,0.48424617057177805,4437
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,zone_cooling_rate_w,discomfort_probability,0.6548122626192504,4437
guangzhou_ssp585_baseline_2020s_hot_2028,outdoor_temp_c,mean_operative_temp_c,0.818707638242913,4437
guangzhou_ssp585_baseline_2020s_hot_2028,outdoor_temp_c,zone_cooling_rate_w,0.6091573417346596,4437
guangzhou_ssp585_baseline_2020s_hot_2028,epw_ghi_w_m2,mean_operative_temp_c,0.522213207909843,4437
guangzhou_ssp585_baseline_2020s_hot_2028,epw_ghi_w_m2,zone_cooling_rate_w,0.7021027471006421,4437
guangzhou_ssp585_baseline_2020s_hot_2028,epw_outdoor_rh_pct,mean_rh_pct,0.3688139966975295,4437
guangzhou_ssp585_baseline_2020s_hot_2028,mean_operative_temp_c,discomfort_probability,0.7826620224559035,4437
guangzhou_ssp585_baseline_2020s_hot_2028,mean_operative_temp_c,warm_discomfort_probability,0.8548003788798835,4437
guangzhou_ssp585_baseline_2020s_hot_2028,mean_operative_temp_c,cold_discomfort_probability,-0.8960998193705085,4437
guangzhou_ssp585_baseline_2020s_hot_2028,mean_rh_pct,discomfort_probability,0.3655537785692228,4437
guangzhou_ssp585_baseline_2020s_hot_2028,zone_cooling_rate_w,discomfort_probability,0.5665615073301737,4437
guangzhou_ssp585_baseline_2020s_typical_2025,outdoor_temp_c,mean_operative_temp_c,0.804716671755113,4437
guangzhou_ssp585_baseline_2020s_typical_2025,outdoor_temp_c,zone_cooling_rate_w,0.621391535513194,4437
guangzhou_ssp585_baseline_2020s_typical_2025,epw_ghi_w_m2,mean_operative_temp_c,0.5261512150431341,4437
guangzhou_ssp585_baseline_2020s_typical_2025,epw_ghi_w_m2,zone_cooling_rate_w,0.7169696606674817,4437
guangzhou_ssp585_baseline_2020s_typical_2025,epw_outdoor_rh_pct,mean_rh_pct,0.3962877537730217,4437
guangzhou_ssp585_baseline_2020s_typical_2025,mean_operative_temp_c,discomfort_probability,0.7759134781159122,4437
guangzhou_ssp585_baseline_2020s_typical_2025,mean_operative_temp_c,warm_discomfort_probability,0.8611729040086433,4437
guangzhou_ssp585_baseline_2020s_typical_2025,mean_operative_temp_c,cold_discomfort_probability,-0.8381436022417436,4437
guangzhou_ssp585_baseline_2020s_typical_2025,mean_rh_pct,discomfort_probability,0.35533135902201507,4437
guangzhou_ssp585_baseline_2020s_typical_2025,zone_cooling_rate_w,discomfort_probability,0.610481313629312,4437
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,outdoor_temp_c,mean_operative_temp_c,0.902203412180331,4437
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,outdoor_temp_c,zone_cooling_rate_w,0.32634050475595705,4437
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,epw_ghi_w_m2,mean_operative_temp_c,0.44333417218397675,4437
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,epw_ghi_w_m2,zone_cooling_rate_w,0.5232211943617262,4437
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,epw_outdoor_rh_pct,mean_rh_pct,0.2753857631530392,4437
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,mean_operative_temp_c,discomfort_probability,0.9549879740171963,4437
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,mean_operative_temp_c,warm_discomfort_probability,0.9649636993198895,4437
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,mean_operative_temp_c,cold_discomfort_probability,-0.9581278445268728,4437
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,mean_rh_pct,discomfort_probability,0.6706601469984554,4437
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,zone_cooling_rate_w,discomfort_probability,0.4192923076816452,4437
guangzhou_ssp585_late_2080s_hot_2086,outdoor_temp_c,mean_operative_temp_c,0.902203412180331,4437
guangzhou_ssp585_late_2080s_hot_2086,outdoor_temp_c,zone_cooling_rate_w,0.32634050475595705,4437
guangzhou_ssp585_late_2080s_hot_2086,epw_ghi_w_m2,mean_operative_temp_c,0.44333417218397675,4437
guangzhou_ssp585_late_2080s_hot_2086,epw_ghi_w_m2,zone_cooling_rate_w,0.5232211943617262,4437
guangzhou_ssp585_late_2080s_hot_2086,epw_outdoor_rh_pct,mean_rh_pct,0.2753857631530392,4437
guangzhou_ssp585_late_2080s_hot_2086,mean_operative_temp_c,discomfort_probability,0.9549879740171963,4437
guangzhou_ssp585_late_2080s_hot_2086,mean_operative_temp_c,warm_discomfort_probability,0.9649636993198895,4437
guangzhou_ssp585_late_2080s_hot_2086,mean_operative_temp_c,cold_discomfort_probability,-0.9581278445268728,4437
guangzhou_ssp585_late_2080s_hot_2086,mean_rh_pct,discomfort_probability,0.6706601469984554,4437
guangzhou_ssp585_late_2080s_hot_2086,zone_cooling_rate_w,discomfort_probability,0.4192923076816452,4437
guangzhou_ssp585_late_2080s_typical_2087,outdoor_temp_c,mean_operative_temp_c,0.8162166624089642,4437
guangzhou_ssp585_late_2080s_typical_2087,outdoor_temp_c,zone_cooling_rate_w,0.30838616678668107,4437
guangzhou_ssp585_late_2080s_typical_2087,epw_ghi_w_m2,mean_operative_temp_c,0.45336333270246204,4437
guangzhou_ssp585_late_2080s_typical_2087,epw_ghi_w_m2,zone_cooling_rate_w,0.627453761152552,4437
guangzhou_ssp585_late_2080s_typical_2087,epw_outdoor_rh_pct,mean_rh_pct,0.3429369690316063,4437
guangzhou_ssp585_late_2080s_typical_2087,mean_operative_temp_c,discomfort_probability,0.9485081740493584,4437
guangzhou_ssp585_late_2080s_typical_2087,mean_operative_temp_c,warm_discomfort_probability,0.9609371480251424,4437
guangzhou_ssp585_late_2080s_typical_2087,mean_operative_temp_c,cold_discomfort_probability,-0.9485657097525514,4437
guangzhou_ssp585_late_2080s_typical_2087,mean_rh_pct,discomfort_probability,0.5990986775813767,4437
guangzhou_ssp585_late_2080s_typical_2087,zone_cooling_rate_w,discomfort_probability,0.4951825714415425,4437
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,outdoor_temp_c,mean_operative_temp_c,0.8245792026509347,4437
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,outdoor_temp_c,zone_cooling_rate_w,0.5068315843705512,4437
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,epw_ghi_w_m2,mean_operative_temp_c,0.5047411930335906,4437
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,epw_ghi_w_m2,zone_cooling_rate_w,0.6571461806346849,4437
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,epw_outdoor_rh_pct,mean_rh_pct,0.3469248330566577,4437
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,mean_operative_temp_c,discomfort_probability,0.8893290105602093,4437
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,mean_operative_temp_c,warm_discomfort_probability,0.9245868552618478,4437
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,mean_operative_temp_c,cold_discomfort_probability,-0.9365103080901658,4437
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,mean_rh_pct,discomfort_probability,0.5030406546333261,4437
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,zone_cooling_rate_w,discomfort_probability,0.6053672316737518,4437
guangzhou_ssp585_mid_2050s_hot_2057,outdoor_temp_c,mean_operative_temp_c,0.8032605130351614,4437
guangzhou_ssp585_mid_2050s_hot_2057,outdoor_temp_c,zone_cooling_rate_w,0.5252742899788505,4437
guangzhou_ssp585_mid_2050s_hot_2057,epw_ghi_w_m2,mean_operative_temp_c,0.503735578700793,4437
guangzhou_ssp585_mid_2050s_hot_2057,epw_ghi_w_m2,zone_cooling_rate_w,0.6773358737742545,4437
guangzhou_ssp585_mid_2050s_hot_2057,epw_outdoor_rh_pct,mean_rh_pct,0.3582140215888172,4437
guangzhou_ssp585_mid_2050s_hot_2057,mean_operative_temp_c,discomfort_probability,0.8883921310067348,4437
guangzhou_ssp585_mid_2050s_hot_2057,mean_operative_temp_c,warm_discomfort_probability,0.9184574259599528,4437
guangzhou_ssp585_mid_2050s_hot_2057,mean_operative_temp_c,cold_discomfort_probability,-0.9028644562950954,4437
guangzhou_ssp585_mid_2050s_hot_2057,mean_rh_pct,discomfort_probability,0.5609087451579602,4437
guangzhou_ssp585_mid_2050s_hot_2057,zone_cooling_rate_w,discomfort_probability,0.59301986450834,4437
guangzhou_ssp585_mid_2050s_typical_2050,outdoor_temp_c,mean_operative_temp_c,0.8528986217404383,4437
guangzhou_ssp585_mid_2050s_typical_2050,outdoor_temp_c,zone_cooling_rate_w,0.6272699633405788,4437
guangzhou_ssp585_mid_2050s_typical_2050,epw_ghi_w_m2,mean_operative_temp_c,0.4990595823712598,4437
guangzhou_ssp585_mid_2050s_typical_2050,epw_ghi_w_m2,zone_cooling_rate_w,0.6698023772920892,4437
guangzhou_ssp585_mid_2050s_typical_2050,epw_outdoor_rh_pct,mean_rh_pct,0.3659669846247669,4437
guangzhou_ssp585_mid_2050s_typical_2050,mean_operative_temp_c,discomfort_probability,0.8566795143399685,4437
guangzhou_ssp585_mid_2050s_typical_2050,mean_operative_temp_c,warm_discomfort_probability,0.8927095272046501,4437
guangzhou_ssp585_mid_2050s_typical_2050,mean_operative_temp_c,cold_discomfort_probability,-0.8638460027333145,4437
guangzhou_ssp585_mid_2050s_typical_2050,mean_rh_pct,discomfort_probability,0.5727226958205995,4437
guangzhou_ssp585_mid_2050s_typical_2050,zone_cooling_rate_w,discomfort_probability,0.6148866242353387,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,outdoor_temp_c,mean_operative_temp_c,0.830621679031049,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,outdoor_temp_c,zone_cooling_rate_w,0.6450489416795154,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,epw_ghi_w_m2,mean_operative_temp_c,0.5233057885695096,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,epw_ghi_w_m2,zone_cooling_rate_w,0.6853672030442236,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,epw_outdoor_rh_pct,mean_rh_pct,0.3554118302805549,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,mean_operative_temp_c,discomfort_probability,0.8325604785520636,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,mean_operative_temp_c,warm_discomfort_probability,0.8904545361872404,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,mean_operative_temp_c,cold_discomfort_probability,-0.925291550724763,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,mean_rh_pct,discomfort_probability,0.49499271528666916,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,zone_cooling_rate_w,discomfort_probability,0.6221470891176718,4437
guangzhou_ssp585_near_2030s_hot_2033,outdoor_temp_c,mean_operative_temp_c,0.830621679031049,4437
guangzhou_ssp585_near_2030s_hot_2033,outdoor_temp_c,zone_cooling_rate_w,0.6450489416795154,4437
guangzhou_ssp585_near_2030s_hot_2033,epw_ghi_w_m2,mean_operative_temp_c,0.5233057885695096,4437
guangzhou_ssp585_near_2030s_hot_2033,epw_ghi_w_m2,zone_cooling_rate_w,0.6853672030442236,4437
guangzhou_ssp585_near_2030s_hot_2033,epw_outdoor_rh_pct,mean_rh_pct,0.3554118302805549,4437
guangzhou_ssp585_near_2030s_hot_2033,mean_operative_temp_c,discomfort_probability,0.8325604785520636,4437
guangzhou_ssp585_near_2030s_hot_2033,mean_operative_temp_c,warm_discomfort_probability,0.8904545361872404,4437
guangzhou_ssp585_near_2030s_hot_2033,mean_operative_temp_c,cold_discomfort_probability,-0.925291550724763,4437
guangzhou_ssp585_near_2030s_hot_2033,mean_rh_pct,discomfort_probability,0.49499271528666916,4437
guangzhou_ssp585_near_2030s_hot_2033,zone_cooling_rate_w,discomfort_probability,0.6221470891176718,4437
