weather,city,scenario,time_slice,severity,weather_year,model,event,threshold,n_steps,n_zone_steps,area_zone_time_mass,unweighted_zone_high_count,equal_zone_mean_high_count,equal_zone_mean_high_pct,area_weighted_mean_high_count,area_weighted_mean_high_pct,zone_p90_high_count,zone_p90_high_pct,any_zone_high_count,any_zone_high_pct,hidden_any_zone_count,hidden_any_zone_pct,hidden_p90_count,hidden_p90_pct,area_weighted_zone_time_high_pct,unweighted_zone_time_high_pct
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,broad_tail,0.3,16704,250560,347.9297758616191,6720,200,1.1973180076628354,90,0.5387931034482759,1186,7.1000957854406135,1927,11.536159003831417,1727,10.338840996168583,986,5.902777777777778,2.082912930206053,2.681992337164751
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,broad_tail,0.31,16704,250560,264.67193944831484,5368,110,0.6585249042145593,68,0.407088122605364,943,5.645354406130268,1721,10.302921455938698,1611,9.644396551724139,833,4.986829501915708,1.5844823961225747,2.1424010217113665
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,broad_tail,0.32,16704,250560,156.83920524909726,3319,64,0.38314176245210724,50,0.29932950191570884,815,4.8790708812260535,1147,6.86661877394636,1083,6.483477011494252,751,4.4959291187739465,0.9389320237613581,1.32463282247765
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,broad_tail,0.33,16704,250560,154.9664745824627,3274,42,0.2514367816091954,33,0.19755747126436785,804,4.813218390804598,1118,6.693007662835249,1076,6.4415708812260535,762,4.561781609195402,0.9277207530080381,1.3066730523627077
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,broad_tail,0.34,16704,250560,154.9664745824627,3274,26,0.15565134099616856,22,0.13170498084291188,783,4.6875,1118,6.693007662835249,1092,6.53735632183908,757,4.531848659003831,0.9277207530080381,1.3066730523627077
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,broad_tail,0.35,16704,250560,154.9664745824627,3274,14,0.08381226053639847,4,0.023946360153256702,606,3.6278735632183907,1118,6.693007662835249,1104,6.609195402298851,592,3.5440613026819925,0.9277207530080381,1.3066730523627077
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,broad_tail,0.36,16704,250560,154.9664745824627,3274,1,0.005986590038314176,1,0.005986590038314176,578,3.460249042145594,1118,6.693007662835249,1117,6.687021072796935,577,3.4542624521072796,0.9277207530080381,1.3066730523627077
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,broad_tail,0.37,16704,250560,72.56347911259907,1548,0,0.0,0,0.0,340,2.03544061302682,827,4.950909961685824,827,4.950909961685824,340,2.03544061302682,0.43440780120090444,0.617816091954023
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,broad_tail,0.38,16704,250560,52.753618388700545,1152,0,0.0,0,0.0,212,1.2691570881226053,627,3.7535919540229883,627,3.7535919540229883,212,1.2691570881226053,0.3158142863308222,0.45977011494252873
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,broad_tail,0.39,16704,250560,32.304412316671986,746,0,0.0,0,0.0,150,0.8979885057471264,480,2.8735632183908044,480,2.8735632183908044,150,0.8979885057471264,0.19339327296858227,0.2977330779054917
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,broad_tail,0.4,16704,250560,30.827162352298885,721,0,0.0,0,0.0,139,0.8321360153256706,470,2.813697318007663,470,2.813697318007663,139,0.8321360153256706,0.1845495830477663,0.2877554278416347
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,outermost,0.025,16704,250560,4284.553565801384,69053,4103,24.562978927203066,3352,20.06704980842912,7791,46.64152298850575,10192,61.015325670498086,6089,36.45234674329502,3689,22.084530651340998,25.64986569565005,27.559466794380587
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,outermost,0.05,16704,250560,588.8177327641057,11054,884,5.292145593869732,658,3.939176245210728,2116,12.667624521072796,2970,17.780172413793103,2086,12.488026819923371,1232,7.375478927203065,3.525010373348334,4.411717752234994
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,outermost,0.075,16704,250560,333.3202427045135,7047,122,0.7303639846743295,62,0.37116858237547895,1390,8.321360153256704,2194,13.134578544061304,2072,12.404214559386974,1268,7.590996168582375,1.995451644543304,2.8125
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,outermost,0.1,16704,250560,189.07740371202223,4287,0,0.0,0,0.0,819,4.9030172413793105,1665,9.967672413793103,1665,9.967672413793103,819,4.9030172413793105,1.1319289015327,1.7109674329501918
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,outermost,0.15,16704,250560,14.11058389985127,342,0,0.0,0,0.0,63,0.3771551724137931,254,1.5205938697318007,254,1.5205938697318007,63,0.3771551724137931,0.084474281009646,0.1364942528735632
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,ordinal,outermost,0.2,16704,250560,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.05,16704,250560,16698.311200496166,250449,16704,100.0,16704,100.0,16704,100.0,16704,100.0,0,0.0,0,0.0,99.96594348956039,99.95569923371647
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.06,16704,250560,16390.071934229723,245245,16692,99.92816091954023,16700,99.97605363984674,16704,100.0,16704,100.0,12,0.07183908045977011,12,0.07183908045977011,98.12064136871243,97.87875159642401
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.07,16704,250560,13252.650623520978,196507,14399,86.20090996168582,14742,88.25431034482759,16177,96.84506704980843,16578,99.24568965517241,2179,13.044779693486591,1778,10.644157088122604,79.33818620402884,78.4271232439336
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.08,16704,250560,7338.340085384139,112646,8592,51.43678160919541,8474,50.730363984674334,12280,73.51532567049809,14351,85.91355363984674,5759,34.47677203065134,3689,22.084530651340998,43.93163365292229,44.95769476372924
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.09,16704,250560,5102.012283754733,80758,6226,37.27250957854406,5726,34.27921455938697,9008,53.9272030651341,11252,67.36111111111111,5026,30.08860153256705,2783,16.660680076628353,30.543655913282645,32.23100255427841
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.1,16704,250560,3769.342469877704,61966,4739,28.370450191570885,3927,23.50933908045977,7523,45.037116858237546,9619,57.58500957854407,4880,29.214559386973182,2787,16.68462643678161,22.565508081164413,24.731002554278415
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.11,16704,250560,2943.9791236383994,48725,3434,20.55795019157088,2951,17.666427203065137,6251,37.422174329501914,8213,49.167863984674334,4779,28.60991379310345,2817,16.864224137931032,17.62439609457854,19.446439974457217
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.12,16704,250560,2180.3117805623624,36126,2858,17.109674329501914,2494,14.930555555555555,4729,28.31058429118774,6459,38.667385057471265,3601,21.557710727969347,1871,11.200909961685824,13.052632785933682,14.418103448275863
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.13,16704,250560,1841.8605131478325,30647,2541,15.211925287356323,2192,13.122605363984674,3924,23.49137931034483,5203,31.148227969348657,2662,15.936302681992338,1383,8.279454022988505,11.026463799975051,12.23140166028097
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.14,16704,250560,1672.8840790897173,28047,2269,13.583572796934865,1962,11.745689655172415,3704,22.17432950191571,4617,27.64008620689655,2348,14.056513409961685,1435,8.590756704980842,10.014871163132886,11.193726053639846
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.15,16704,250560,1664.7828264277355,27885,2053,12.290469348659004,1810,10.835727969348659,3563,21.330220306513407,4527,27.101293103448278,2474,14.81082375478927,1510,9.039750957854405,9.9663722846488,11.129070881226054
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.16,16704,250560,1651.0004536157794,27632,1921,11.500239463601533,1672,10.009578544061302,3326,19.91139846743295,4457,26.68223180076628,2536,15.18199233716475,1405,8.411159003831417,9.88386286886841,11.028097062579821
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.17,16704,250560,1566.895590091907,26235,1752,10.488505747126437,1534,9.183429118773946,3213,19.23491379310345,4311,25.808189655172413,2559,15.319683908045977,1461,8.746408045977011,9.380361530722624,10.470545977011495
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.18,16704,250560,1306.4909327022854,22061,1617,9.680316091954024,1424,8.524904214559387,2953,17.678400383141764,3855,23.07830459770115,2238,13.397988505747128,1336,7.998084291187739,7.8214256028632985,8.804677522349937
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.19,16704,250560,1249.968136502221,21110,1529,9.153496168582375,1331,7.968151340996169,2874,17.205459770114942,3701,22.156369731800766,2172,13.00287356321839,1345,8.051963601532568,7.48304679419433,8.425127713920817
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.2,16704,250560,1222.9536569259703,20646,1428,8.548850574712644,1257,7.52514367816092,2824,16.906130268199234,3646,21.827107279693486,2218,13.278256704980842,1396,8.35727969348659,7.321322179872906,8.239942528735632
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.21,16704,250560,1196.9790333166738,20234,1344,8.045977011494253,1177,7.046216475095786,2737,16.3852969348659,3588,21.479885057471265,2244,13.433908045977011,1393,8.339319923371647,7.165822756924532,8.07551085568327
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.22,16704,250560,1143.9247218592625,19497,1238,7.41139846743295,1097,6.567289272030652,2672,15.996168582375478,3504,20.977011494252874,2266,13.565613026819923,1434,8.584770114942529,6.848208344463975,7.781369731800766
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.23,16704,250560,1087.8598106455192,18804,1142,6.836685823754789,1010,6.046455938697318,2570,15.385536398467433,3411,20.420258620689655,2269,13.583572796934865,1428,8.548850574712644,6.512570705492812,7.504789272030651
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.24,16704,250560,1073.5451036592342,18565,1055,6.315852490421456,911,5.453783524904215,2447,14.64918582375479,3343,20.01317049808429,2288,13.697318007662835,1392,8.333333333333332,6.42687442324733,7.409402937420179
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.25,16704,250560,1045.0553531679843,18130,950,5.687260536398467,793,4.747365900383142,2365,14.158285440613028,3279,19.630028735632184,2329,13.942768199233715,1415,8.47102490421456,6.256317966762357,7.235791826309068
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.26,16704,250560,1010.5909630102425,17628,856,5.124521072796935,708,4.238505747126436,2289,13.703304597701148,3246,19.432471264367816,2390,14.307950191570882,1433,8.578783524904214,6.049993791967448,7.035440613026819
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.27,16704,250560,904.3246845262823,16092,765,4.579741379310344,637,3.8134578544061304,2207,13.212404214559387,3091,18.50454980842912,2326,13.924808429118773,1442,8.632662835249043,5.413821147786653,6.422413793103448
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.28,16704,250560,839.5909710388404,15162,679,4.064894636015326,572,3.4243295019157087,2113,12.649664750957854,2972,17.792145593869733,2293,13.727250957854405,1434,8.584770114942529,5.026286943479648,6.051245210727969
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.29,16704,250560,791.4152571459538,14449,610,3.6518199233716477,518,3.1010536398467434,2044,12.236590038314176,2864,17.1455938697318,2254,13.493773946360152,1434,8.584770114942529,4.737878694599819,5.766682630906769
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.3,16704,250560,749.9885211122016,13767,558,3.34051724137931,465,2.783764367816092,1965,11.763649425287356,2748,16.451149425287355,2190,13.110632183908047,1407,8.423132183908045,4.4898738093402875,5.494492337164751
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.31,16704,250560,707.094707347572,13099,506,3.0292145593869733,437,2.616139846743295,1896,11.350574712643677,2670,15.984195402298852,2164,12.954980842911878,1390,8.321360153256704,4.233086131151652,5.227889527458493
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.32,16704,250560,663.0943500749669,12328,450,2.693965517241379,391,2.340756704980843,1837,10.997365900383143,2512,15.03831417624521,2062,12.344348659003831,1387,8.303400383141762,3.96967403062121,4.920178799489144
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.33,16704,250560,644.0522962793469,11992,399,2.3886494252873565,362,2.1671455938697317,1762,10.548371647509578,2454,14.691091954022989,2055,12.302442528735632,1363,8.159722222222223,3.8556770610593087,4.786079182630907
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.34,16704,250560,616.0000461644377,11482,342,2.0474137931034484,324,1.9396551724137931,1693,10.1352969348659,2390,14.307950191570882,2048,12.260536398467432,1351,8.087883141762452,3.6877397399690954,4.582535121328225
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.35,16704,250560,592.6770416222585,11078,291,1.7420977011494254,270,1.6163793103448276,1574,9.422892720306514,2312,13.840996168582375,2021,12.09889846743295,1283,7.680795019157088,3.548114473313329,4.421296296296296
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.36,16704,250560,552.0194573069273,10293,220,1.3170498084291187,192,1.1494252873563218,1478,8.848180076628353,2136,12.78735632183908,1916,11.47030651340996,1258,7.531130268199234,3.3047141840692484,4.107998084291188
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.37,16704,250560,481.56050853138885,8973,161,0.9638409961685823,129,0.7722701149425287,1385,8.291427203065133,2007,12.015086206896552,1846,11.05124521072797,1224,7.327586206896551,2.8829053432195213,3.5811781609195403
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.38,16704,250560,374.6857606795405,7002,103,0.6166187739463601,84,0.5028735632183908,1242,7.435344827586207,1797,10.757902298850574,1694,10.141283524904214,1139,6.818726053639847,2.2430900423823066,2.7945402298850572
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.39,16704,250560,301.9209142967249,5703,70,0.4190613026819923,54,0.3232758620689655,1064,6.369731800766283,1574,9.422892720306514,1504,9.003831417624522,994,5.950670498084292,1.8074767378874816,2.2761015325670497
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,broad_tail,0.4,16704,250560,169.94060443299028,3229,36,0.21551724137931033,37,0.22150383141762453,717,4.2923850574712645,1226,7.339559386973179,1190,7.1240421455938705,681,4.076867816091954,1.0173647296036294,1.288713282247765
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,outermost,0.025,16704,250560,5128.666341508452,82335,5872,35.15325670498085,5061,30.298132183908045,8933,53.47820881226054,11379,68.12140804597702,5507,32.96815134099617,3061,18.324952107279692,30.70322282991171,32.860392720306514
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,outermost,0.05,16704,250560,946.7702616720759,16950,1613,9.656369731800767,1436,8.596743295019158,2715,16.25359195402299,3545,21.222461685823752,1932,11.566091954022989,1102,6.597222222222222,5.6679254170981554,6.76484674329502
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,outermost,0.075,16704,250560,720.4839658864875,13462,685,4.100814176245211,501,2.9992816091954024,2129,12.745450191570882,2975,17.810105363984675,2290,13.709291187739463,1444,8.64463601532567,4.313242132941136,5.372765006385697
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,outermost,0.1,16704,250560,385.4392967751129,7556,173,1.0356800766283525,135,0.8081896551724138,1428,8.548850574712644,2157,12.913074712643677,1984,11.877394636015326,1255,7.513170498084292,2.3074670544487126,3.015644955300128
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,outermost,0.15,16704,250560,29.531194113432043,695,0,0.0,0,0.0,200,1.1973180076628354,411,2.460488505747126,411,2.460488505747126,200,1.1973180076628354,0.17679115249899452,0.2773786717752235
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,nominal,outermost,0.2,16704,250560,1.539800770343965,37,0,0.0,0,0.0,3,0.017959770114942528,27,0.16163793103448276,27,0.16163793103448276,3,0.017959770114942528,0.009218155952729675,0.014766922094508302
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.05,16704,250560,15674.166864370887,230616,16336,97.79693486590038,16631,99.56297892720306,16660,99.73659003831418,16704,100.0,368,2.203065134099617,324,1.9396551724137931,93.83481120911689,92.04022988505747
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.06,16704,250560,11273.426483132918,174948,13565,81.2080938697318,13984,83.71647509578544,15246,91.27155172413794,16116,96.47988505747126,2551,15.271791187739463,1681,10.06345785440613,67.48938268159075,69.8227969348659
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.07,16704,250560,11167.938900363093,173316,10918,65.36159003831418,9948,59.554597701149426,14475,86.6558908045977,16089,96.31824712643679,5171,30.956657088122608,3557,21.294300766283524,66.85787176941507,69.1714559386973
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.08,16704,250560,7315.311162360327,112460,6840,40.94827586206897,6287,37.63769157088122,11945,71.50981800766284,14160,84.77011494252874,7320,43.82183908045977,5108,30.57950191570881,43.79376893175483,44.88346104725415
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.09,16704,250560,3621.695214353527,56992,4763,28.51412835249042,4339,25.97581417624521,6646,39.786877394636015,8402,50.299329501915715,3639,21.785201149425287,1884,11.278735632183908,21.68160449205895,22.745849297573436
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.1,16704,250560,2970.77460915782,47676,3942,23.599137931034484,3517,21.054837164750957,5799,34.7162356321839,7402,44.31273946360153,3460,20.71360153256705,1857,11.117097701149426,17.784809681260896,19.02777777777778
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.11,16704,250560,2817.543550125547,44944,3393,20.3125,3017,18.06154214559387,5033,30.13050766283525,6657,39.85272988505747,3264,19.54022988505747,1640,9.81800766283525,16.86747814969796,17.937420178799492
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.12,16704,250560,2170.546875972213,35432,2989,17.893917624521073,2604,15.589080459770116,4330,25.921934865900383,5546,33.20162835249042,2557,15.307710727969347,1341,8.028017241379311,12.994174305389205,14.141123882503193
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.13,16704,250560,2144.1804848871675,34909,2623,15.702825670498086,2317,13.870929118773947,4128,24.71264367816092,5353,32.04621647509578,2730,16.343390804597703,1505,9.009818007662835,12.836329531173178,13.932391443167305
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.14,16704,250560,2072.833231972285,33599,2341,14.014607279693486,2131,12.757423371647509,3985,23.856561302681992,5110,30.59147509578544,2769,16.57686781609195,1644,9.841954022988505,12.40920277761186,13.409562579821198
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.15,16704,250560,1908.8219357350883,30979,2110,12.631704980842912,1972,11.805555555555555,3850,23.048371647509576,4672,27.969348659003828,2562,15.33764367816092,1740,10.416666666666668,11.427334385387262,12.363904853128991
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.16,16704,250560,1902.5120579504191,30869,1914,11.458333333333332,1828,10.943486590038313,3772,22.581417624521073,4628,27.705938697318004,2714,16.247605363984675,1858,11.12308429118774,11.389559733898583,12.320003192848022
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.17,16704,250560,1901.2891118162895,30846,1765,10.566331417624522,1659,9.931752873563218,3629,21.725335249042146,4612,27.610153256704983,2847,17.043821839080458,1864,11.159003831417625,11.382238456754607,12.310823754789272
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.18,16704,250560,1649.1285097517357,27454,1591,9.524664750957855,1490,8.920019157088124,3471,20.779454022988507,4471,26.76604406130268,2880,17.24137931034483,1880,11.254789272030653,9.872656308379643,10.95705619412516
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.19,16704,250560,1623.3777254580814,27113,1465,8.770354406130268,1355,8.11182950191571,3336,19.97126436781609,4441,26.586446360153253,2976,17.81609195402299,1871,11.200909961685824,9.718496919648475,10.82096104725415
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.2,16704,250560,1105.5115963060418,19422,1327,7.944204980842912,1206,7.219827586206897,2967,17.76221264367816,4023,24.084051724137932,2696,16.13984674329502,1640,9.81800766283525,6.618244709686554,7.751436781609196
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.21,16704,250560,1052.8010393019938,18604,1187,7.106082375478927,1071,6.411637931034483,2824,16.906130268199234,3923,23.485392720306514,2736,16.379310344827587,1637,9.800047892720306,6.302688214212128,7.424968071519795
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.22,16704,250560,1052.0778894421928,18590,1070,6.405651340996169,938,5.615421455938698,2507,15.008381226053642,3921,23.473419540229884,2851,17.067768199233715,1437,8.602729885057471,6.298359012465235,7.419380587484035
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.23,16704,250560,849.0413533004562,15322,960,5.747126436781609,782,4.681513409961686,2327,13.930795019157088,3424,20.49808429118774,2464,14.75095785440613,1367,8.183668582375478,5.082862507785299,6.115102171136654
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.24,16704,250560,813.617363047174,14794,854,5.112547892720307,649,3.8852969348659006,2234,13.37404214559387,3296,19.731800766283524,2442,14.619252873563218,1380,8.261494252873563,4.87079360061766,5.904374201787995
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.25,16704,250560,765.097479220985,14165,746,4.465996168582375,541,3.2387452107279695,2104,12.595785440613028,3235,19.36661877394636,2489,14.900622605363983,1358,8.129789272030653,4.5803249474436365,5.653336526181354
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.26,16704,250560,684.8726543949547,12975,639,3.8254310344827585,472,2.8256704980842913,1946,11.649904214559387,2934,17.564655172413794,2295,13.739224137931034,1307,7.8244731800766285,4.100051810314623,5.178400383141763
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.27,16704,250560,684.7061894468095,12971,548,3.2806513409961684,406,2.430555555555556,1836,10.991379310344827,2930,17.540708812260537,2382,14.260057471264368,1288,7.710727969348659,4.099055252914329,5.176803959131545
guangzhou_ssp245_baseline_2020s_typical_2025,Guangzhou,ssp245,baseline_2020s,typical,2025,no_pmv_ordinal,broad_tail,0.28,16704,250560,676.5871634763024,12766,464,2.7777777777777777,345,2.0653735632183907,1728,10.344827586206897,2920,17.480842911877396,2456,14.703065134099615,1264,7.567049808429119,4.050449972918477,5.094987228607918
