weather,city,scenario,time_slice,severity,weather_year,n_steps,corrected_mean_pmv_mean,corrected_mean_pmv_sd,corrected_mean_pmv_p05,corrected_mean_pmv_p50,corrected_mean_pmv_p95,corrected_mean_pmv_min,corrected_mean_pmv_max,corrected_mean_abs_pmv,corrected_area_pmv_mean,corrected_abs_pmv_ge_0p5_pct,corrected_abs_pmv_ge_1p0_pct,corrected_abs_pmv_ge_2p0_pct,stored_mean_pmv_mean,stored_mean_pmv_sd,stored_mean_pmv_p05,stored_mean_pmv_p50,stored_mean_pmv_p95,stored_mean_pmv_min,stored_mean_pmv_max,stored_mean_abs_pmv,stored_abs_pmv_ge_0p5_pct,stored_abs_pmv_ge_1p0_pct,stored_abs_pmv_ge_2p0_pct,corrected_minus_stored_pmv_mean,corrected_vs_stored_pmv_mae,corrected_vs_stored_pmv_mse,corrected_vs_stored_pmv_rmse,corrected_vs_stored_pmv_max_abs,corrected_vs_stored_pmv_pearson_r,corrected_pmv_vs_expected_tsv_pearson_r,corrected_abs_pmv_vs_p_tail_pearson_r,stored_abs_pmv_vs_stored_p_tail_pearson_r,corrected_abs_pmv_vs_no_pmv_p_tail_pearson_r,no_pmv_abs_expected_tsv_vs_p_tail_pearson_r,corrected_pmv_central_but_tail_020_pct,stored_pmv_central_but_tail_020_pct,corrected_pmv_central_but_no_pmv_tail_020_pct
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,Guangzhou,ssp585,mid_2050s,heatwave_extreme,2059,16704,0.37340054278416346,0.4341037211484179,-0.16933333333333336,0.252,1.2173333333333332,-0.9553333333333333,1.6506666666666663,0.4236835089399745,0.35803321933205007,34.165469348659,10.82375478927203,0.0,0.37902857598978285,0.4360133593900014,-0.16923333333333326,0.2593333333333333,1.2213333333333334,-1.024,1.6506666666666665,0.42909810025542783,34.74616858237548,11.117097701149426,0.0,-0.005628033205619401,0.024370370370370372,0.001751148148148148,0.04184672207172442,0.4086666666666666,0.9954673716161273,0.9417363279831392,0.9367224440222396,0.9353992628495565,0.9443066999366843,0.984023669038554,0.0,0.0,0.0
guangzhou_ssp585_mid_2050s_hot_2057,Guangzhou,ssp585,mid_2050s,hot,2057,16704,0.3593195641762452,0.3953356908742148,-0.18533333333333335,0.27366666666666667,1.0933333333333333,-0.8906666666666666,1.5906666666666667,0.41029625638569606,0.3444911875898406,33.13577586206897,7.8005268199233715,0.0,0.3654136334610472,0.39741529541521836,-0.18523333333333325,0.2813333333333333,1.0985666666666658,-0.8906666666666666,1.6566666666666667,0.41626181353767555,33.83022030651341,8.034003831417625,0.0,-0.0060940692848020315,0.024419899425287356,0.0017488185664112387,0.04181887811038501,0.42333333333333334,0.994566451841277,0.9320826009442427,0.9332235172305847,0.9319499508608802,0.9368871607465322,0.9808911516751148,0.0,0.0,0.0
guangzhou_ssp585_mid_2050s_typical_2050,Guangzhou,ssp585,mid_2050s,typical,2050,16704,0.32087276500638573,0.4463873178607213,-0.3052333333333333,0.21400000000000002,1.16,-1.1706666666666667,1.7173333333333332,0.4105134897828864,0.31103864274171034,32.525143678160916,9.740181992337165,0.0,0.32595214719029375,0.4488899633008201,-0.30723333333333325,0.2206666666666666,1.165333333333333,-1.2779999999999998,1.7173333333333332,0.41565138090676884,33.099856321839084,9.99161877394636,0.0,-0.005079382183908037,0.023501556513409964,0.0015940795817369093,0.03992592618508567,0.4053333333333332,0.9961023413465085,0.9327912329334985,0.9196013915179002,0.9183041240239905,0.924617063129454,0.9811417534504346,0.0,0.0,0.0
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,Guangzhou,ssp585,near_2030s,heatwave_extreme,2033,16704,0.29932998084291185,0.40641446854419455,-0.25133333333333335,0.192,1.0845666666666656,-0.9846666666666668,1.544,0.37218757982120054,0.29005638827962094,28.83740421455939,7.0522030651340994,0.0,0.30439786877394637,0.40866122946128197,-0.2513333333333333,0.197,1.0892333333333324,-1.06,1.544,0.37703188856960407,29.394157088122608,7.225814176245211,0.0,-0.0050678879310344736,0.022653935185185183,0.0014971468444018728,0.038692981849450074,0.32266666666666644,0.9955853688261158,0.9334821443064536,0.926607554558526,0.9253492556541297,0.9316336527675984,0.9774691969139256,0.0,0.0,0.0
guangzhou_ssp585_near_2030s_hot_2033,Guangzhou,ssp585,near_2030s,hot,2033,16704,0.29932998084291185,0.40641446854419455,-0.25133333333333335,0.192,1.0845666666666656,-0.9846666666666668,1.544,0.37218757982120054,0.29005638827962094,28.83740421455939,7.0522030651340994,0.0,0.30439786877394637,0.40866122946128197,-0.2513333333333333,0.197,1.0892333333333324,-1.06,1.544,0.37703188856960407,29.394157088122608,7.225814176245211,0.0,-0.0050678879310344736,0.022653935185185183,0.0014971468444018728,0.038692981849450074,0.32266666666666644,0.9955853688261158,0.9334821443064536,0.926607554558526,0.9253492556541297,0.9316336527675984,0.9774691969139256,0.0,0.0,0.0
guangzhou_ssp585_near_2030s_typical_2039,Guangzhou,ssp585,near_2030s,typical,2039,16704,0.24515349616858242,0.3523822703170772,-0.272,0.18533333333333335,0.9200000000000002,-0.9146666666666667,1.37,0.32374377394636017,0.23719007487212554,22.689176245210728,3.466235632183908,0.0,0.2501694204980842,0.3551570374329633,-0.272,0.192,0.9266666666666667,-0.9653333333333334,1.474,0.32877454501915704,23.299808429118773,3.6099137931034484,0.0,-0.005015924329501903,0.022068925606641122,0.0014774932684120902,0.03843817462383054,0.38333333333333325,0.9942284362862783,0.9062094173281854,0.890605124964569,0.8894048259170025,0.9010276884881949,0.9640756670200787,0.0,0.0,0.0
houston_ssp245_baseline_2020s_heatwave_extreme_2026,Houston,ssp245,baseline_2020s,heatwave_extreme,2026,16704,0.2413255108556833,0.44436054044280665,-0.4899,0.18600000000000003,1.0285666666666657,-1.5333333333333334,1.43,0.3868463441890166,0.23324310156138237,31.393678160919542,6.148227969348659,0.0,0.2449564974457216,0.4476668951606885,-0.4933333333333333,0.1893333333333333,1.032,-1.65,1.5146666666666666,0.39144300766283524,31.956417624521073,6.303879310344827,0.0,-0.003630986590038306,0.02183037994891443,0.001393371062154108,0.03732788585165396,0.404,0.9965583723727769,0.9243403448327594,0.8587190241602977,0.8570787374461751,0.8642998411919393,0.966655457194817,0.0,0.0,0.0
houston_ssp245_baseline_2020s_hot_2026,Houston,ssp245,baseline_2020s,hot,2026,16704,0.2413255108556833,0.44436054044280665,-0.4899,0.18600000000000003,1.0285666666666657,-1.5333333333333334,1.43,0.3868463441890166,0.23324310156138237,31.393678160919542,6.148227969348659,0.0,0.2449564974457216,0.4476668951606885,-0.4933333333333333,0.1893333333333333,1.032,-1.65,1.5146666666666666,0.39144300766283524,31.956417624521073,6.303879310344827,0.0,-0.003630986590038306,0.02183037994891443,0.001393371062154108,0.03732788585165396,0.404,0.9965583723727769,0.9243403448327594,0.8587190241602977,0.8570787374461751,0.8642998411919393,0.966655457194817,0.0,0.0,0.0
houston_ssp245_baseline_2020s_typical_2027,Houston,ssp245,baseline_2020s,typical,2027,16704,0.20018602330779056,0.33774922764256515,-0.32056666666666667,0.15933333333333335,0.8633333333333333,-0.8926666666666667,1.4086666666666665,0.29187224616858237,0.18920478308870295,19.157088122605366,2.5383141762452106,0.0,0.20370781449553,0.34015007128819297,-0.324,0.1633333333333333,0.868,-0.8926666666666667,1.4086666666666663,0.295608596743295,19.588122605363985,2.616139846743295,0.0,-0.0035217911877394514,0.020222541507024263,0.001260594827586207,0.0355048563943893,0.3819999999999999,0.994592752838176,0.9104995783880291,0.8750043631126825,0.8739623616452895,0.8858627912134788,0.9509850405281599,0.0,0.0,0.0
houston_ssp245_late_2080s_heatwave_extreme_2081,Houston,ssp245,late_2080s,heatwave_extreme,2081,16704,0.3136320641762452,0.5213473475582986,-0.43523333333333325,0.17533333333333337,1.3192333333333324,-1.042,1.8193333333333332,0.43823104246487876,0.3056456119374415,33.12380268199234,14.523467432950191,0.0,0.3171207295657727,0.5240401207070137,-0.43723333333333325,0.1786666666666666,1.3212333333333321,-1.1246666666666667,1.8193333333333332,0.4424203783524904,33.459051724137936,14.768917624521071,0.0,-0.003488665389527451,0.02167161558109834,0.0013525591209025114,0.03677715487775681,0.3880000000000001,0.997560205880611,0.9527765499205391,0.9390660841994667,0.9381224116110594,0.9429932626706509,0.9833016178784232,0.0,0.0,0.0
houston_ssp245_late_2080s_hot_2085,Houston,ssp245,late_2080s,hot,2085,16704,0.33997517560664103,0.4489131426613363,-0.2626666666666667,0.21733333333333332,1.2150333333333305,-1.2033333333333334,1.615333333333333,0.41242385057471265,0.32389916367253413,31.956417624521073,11.296695402298852,0.0,0.3443447876756066,0.45095403513166993,-0.2646666666666666,0.2206666666666666,1.2178999999999987,-1.2986666666666666,1.615333333333333,0.4169839160280971,32.45330459770115,11.524185823754788,0.0,-0.004369612068965505,0.02203635855683269,0.0014463280385270327,0.03803061974944706,0.43666666666666654,0.9964851932449961,0.9506801213242381,0.9408565417956161,0.9396765430273838,0.9445516404723484,0.9833154420142171,0.0,0.0,0.0
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,16704,0.2660051085568327,0.4123486377810714,-0.32589999999999997,0.1786666666666667,1.064,-1.1673333333333331,1.5933333333333335,0.359422493614304,0.25435023983350147,27.418582375478927,6.68103448275862,0.0,0.2698779533844189,0.41488222131225155,-0.3266666666666667,0.1826666666666666,1.0693333333333332,-1.2686666666666668,1.5933333333333335,0.3637158365261813,27.93941570881226,6.830699233716475,0.0,-0.003872844827586197,0.021279134738186465,0.001345175127713921,0.03667662917600145,0.36333333333333334,0.9961310872480357,0.9315844271415065,0.904958114849351,0.9038591126318722,0.9128114690710156,0.9716453565905087,0.0,0.0,0.0
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,16704,0.2389183429118774,0.48426548274106407,-0.5006666666666667,0.162,1.2032333333333323,-1.53,1.620666666666667,0.38360049489144316,0.23301103592418607,28.448275862068968,10.06345785440613,0.0,0.24202079342273305,0.48726418914828884,-0.504,0.1646666666666666,1.2079999999999995,-1.6373333333333335,1.620666666666667,0.38754250478927205,28.825431034482758,10.296934865900383,0.0,-0.0031024505108556734,0.02066822318007663,0.0012609461739037887,0.035509803912494205,0.39133333333333375,0.9973675597326331,0.936761153244445,0.8948241302510496,0.8930343386402286,0.9030095160393371,0.9779396920407648,0.0,0.0,0.0
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,16704,0.29765597062579824,0.3296931462138582,-0.13000000000000003,0.21333333333333337,0.9478999999999991,-0.592,1.3813333333333335,0.3318731641123882,0.27716209578653256,24.934147509578544,3.579980842911877,0.0,0.3024533844189016,0.3312773627151529,-0.1293333333333333,0.2173333333333333,0.9525666666666658,-0.592,1.4906666666666666,0.33638801085568326,25.508860153256705,3.6877394636015324,0.0,-0.004797413793103433,0.02194476372924649,0.0014838251915708812,0.03852045160133615,0.3646666666666665,0.9933240160848893,0.9265287461739498,0.9133655542040787,0.9122720802321386,0.9245540874808875,0.9699761917159335,0.0,0.0,0.0
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,16704,0.2706140245849298,0.4252442647180525,-0.2960000000000001,0.16466666666666668,1.1420000000000001,-0.8733333333333333,1.603333333333333,0.3545139287994892,0.25978411936892004,26.209291187739463,8.441091954022989,0.0,0.2744987627713921,0.42748989397018344,-0.2973333333333333,0.1666666666666666,1.147333333333333,-0.8733333333333333,1.603333333333333,0.3584107998084291,26.640325670498083,8.608716475095786,0.0,-0.003884738186462313,0.020367736270753514,0.0013090795551298424,0.03618120444553833,0.40800000000000014,0.9964548040354594,0.9468963833496867,0.9361056776439958,0.9352085356058958,0.9406064611046459,0.979646611171391,0.0,0.0,0.0
houston_ssp245_near_2030s_heatwave_extreme_2039,Houston,ssp245,near_2030s,heatwave_extreme,2039,16704,0.2566289511494253,0.4431718024373634,-0.37000000000000005,0.15999999999999998,1.1413333333333333,-0.9133333333333333,1.5246666666666668,0.3673310584291188,0.24738552146476592,28.160919540229884,8.638649425287356,0.0,0.2601271551724138,0.4458849851414619,-0.374,0.162,1.1446666666666667,-0.97,1.5246666666666668,0.3714180236270754,28.615900383141764,8.782327586206897,0.0,-0.0034982040229884974,0.02091191730523627,0.0013060113080034055,0.03613877845200921,0.4306666666666664,0.9967449677683993,0.9402097235563989,0.917266726492491,0.9161173811934116,0.9242659458215505,0.9737277779869803,0.0,0.0,0.0
houston_ssp245_near_2030s_hot_2038,Houston,ssp245,near_2030s,hot,2038,16704,0.3321212883141763,0.3730134856909637,-0.11800000000000002,0.21666666666666665,1.097333333333333,-0.5726666666666667,1.5366666666666666,0.3644147110472542,0.30955665768728746,28.358477011494255,7.1240421455938705,0.0,0.3369111190932311,0.3744869708750714,-0.11789999999999994,0.2193333333333333,1.102,-0.5726666666666667,1.5366666666666666,0.3690280571519795,28.891283524904214,7.273706896551724,0.0,-0.004789830779054902,0.021835727969348653,0.001481875478927203,0.03849513578268302,0.42933333333333334,0.9947856843751018,0.9459064659533387,0.9363657930946515,0.9354655916248985,0.9450154874585602,0.9771508514989609,0.0,0.0,0.005986590038314176
houston_ssp245_near_2030s_typical_2033,Houston,ssp245,near_2030s,typical,2033,16704,0.22869316730523628,0.4549589906857124,-0.466,0.152,1.114,-1.2459999999999998,1.5433333333333332,0.3741525383141763,0.22433810549869246,29.13074712643678,7.656848659003831,0.0,0.23196224457215836,0.45786737502305225,-0.4686666666666667,0.1546666666666666,1.1166666666666667,-1.342,1.5433333333333332,0.3780743135376756,29.603687739463602,7.8125,0.0,-0.003269077266922087,0.02073219987228608,0.0012327673478075777,0.03511078677283632,0.4239999999999997,0.9970869937539528,0.9359462530512359,0.8926784374113265,0.8913180431152444,0.8979910826384715,0.9697016921231582,0.0,0.0,0.0
houston_ssp585_baseline_2020s_heatwave_extreme_2025,Houston,ssp585,baseline_2020s,heatwave_extreme,2025,16704,0.24601464719029376,0.4677424440421375,-0.4365666666666666,0.14333333333333337,1.1332333333333324,-1.2446666666666668,1.4766666666666668,0.3842156369731801,0.2411288752730713,31.01053639846743,8.908045977011495,0.0,0.2491722541507024,0.47090822302574736,-0.4393333333333333,0.146,1.1386666666666667,-1.3313333333333333,1.4766666666666668,0.3883331736909323,31.495450191570885,9.111590038314176,0.0,-0.003157606960408679,0.02100682471264368,0.0012526855842911876,0.03539329857884382,0.3866666666666665,0.9972017799743136,0.9358468042657316,0.9049952222934101,0.903725603662622,0.9093794430074159,0.9764802055102215,0.0,0.0,0.0
houston_ssp585_baseline_2020s_hot_2026,Houston,ssp585,baseline_2020s,hot,2026,16704,0.22422880747126434,0.45699507927800037,-0.5425666666666665,0.18,1.0506666666666666,-1.1833333333333336,1.613333333333333,0.3909146312260537,0.2191129694645219,31.992337164750957,6.2619731800766285,0.0,0.22770206736909324,0.46034330778014954,-0.5452333333333332,0.184,1.0533333333333337,-1.284,1.613333333333333,0.39556150223499353,32.531130268199234,6.447557471264368,0.0,-0.003473259897828856,0.022116459131545335,0.0013960700830140489,0.037364021237201554,0.41333333333333333,0.9967372588180828,0.9141326580796626,0.8560529080013797,0.854464908459551,0.8634997532099435,0.9753119592806765,0.0,0.0,0.0
houston_ssp585_baseline_2020s_typical_2025,Houston,ssp585,baseline_2020s,typical,2025,16704,0.24601464719029376,0.4677424440421375,-0.4365666666666666,0.14333333333333337,1.1332333333333324,-1.2446666666666668,1.4766666666666668,0.3842156369731801,0.2411288752730713,31.01053639846743,8.908045977011495,0.0,0.2491722541507024,0.47090822302574736,-0.4393333333333333,0.146,1.1386666666666667,-1.3313333333333333,1.4766666666666668,0.3883331736909323,31.495450191570885,9.111590038314176,0.0,-0.003157606960408679,0.02100682471264368,0.0012526855842911876,0.03539329857884382,0.3866666666666665,0.9972017799743136,0.9358468042657316,0.9049952222934101,0.903725603662622,0.9093794430074159,0.9764802055102215,0.0,0.0,0.0
houston_ssp585_late_2080s_heatwave_extreme_2086,Houston,ssp585,late_2080s,heatwave_extreme,2086,16704,0.43439746966794385,0.5610913223768469,-0.28200000000000003,0.22866666666666668,1.4593333333333334,-0.7466666666666667,1.7906666666666666,0.5153093470625799,0.4208458848377691,39.13433908045977,21.53376436781609,0.0,0.4386176165389527,0.5631314360579738,-0.2845666666666666,0.2323333333333333,1.46,-0.7466666666666667,1.7906666666666666,0.5198247525542784,39.49952107279693,21.93486590038314,0.0,-0.0042201468710089335,0.02364256066411239,0.0016179151766709235,0.0402233163310899,0.31599999999999995,0.9974745185361892,0.9686653079758349,0.9647223974804408,0.9638852191949275,0.9678395503734729,0.988852260443378,0.0,0.0,0.0
houston_ssp585_late_2080s_hot_2080,Houston,ssp585,late_2080s,hot,2080,16704,0.43214838761174973,0.5181566920385358,-0.1645666666666666,0.24133333333333334,1.4684666666666644,-1.016,1.8999999999999997,0.4785163633461047,0.41149312859950243,33.447078544061306,18.7080938697318,0.0,0.436992656449553,0.5196003732088658,-0.164,0.2453333333333333,1.4686666666666668,-1.0733333333333333,1.8999999999999997,0.4833140166028097,33.80028735632184,19.055316091954023,0.0,-0.004844268837803307,0.02342712324393359,0.0016741852916134523,0.04091680940168053,0.41400000000000037,0.9969382923002567,0.9703845204092819,0.9683876224090544,0.9675611872660794,0.9713150151175235,0.989483292506475,0.0,0.0,0.0
houston_ssp585_late_2080s_typical_2088,Houston,ssp585,late_2080s,typical,2088,16704,0.4372688378033206,0.5571015786126344,-0.2626666666666667,0.238,1.5033333333333334,-0.7680000000000001,1.9746666666666666,0.5120561143039593,0.42375025056564697,39.0205938697318,19.665948275862068,0.0,0.44171048850574707,0.5588492951511798,-0.26389999999999986,0.2413333333333333,1.5038999999999993,-0.7680000000000001,1.9746666666666663,0.516580938697318,39.481561302681996,19.977250957854405,0.0,-0.00444165070242656,0.02359913793103448,0.0015885207535121326,0.03985625112215313,0.3886666666666666,0.9974854516312291,0.9691960159533786,0.960620127696558,0.9596311340346921,0.9655219276030462,0.9888154140610432,0.0,0.0,0.0
houston_ssp585_mid_2050s_heatwave_extreme_2059,Houston,ssp585,mid_2050s,heatwave_extreme,2059,16704,0.30228368454661564,0.4969861776602215,-0.42189999999999994,0.18133333333333335,1.249899999999999,-1.4400000000000002,1.654,0.42391131864623244,0.29363689954638533,33.44109195402299,12.589798850574713,0.0,0.30613932790549164,0.4998571952679788,-0.42389999999999994,0.18599999999999994,1.2526666666666668,-1.5406666666666666,1.654,0.42847689176245213,33.89607279693487,12.859195402298852,0.0,-0.0038556433588761083,0.02132116060025543,0.0013600987920391657,0.03687951724249066,0.366,0.9973090357630682,0.9449862012762164,0.9147136682977969,0.9130809065743317,0.9214876251204638,0.9822303429666905,0.0,0.0,0.0
houston_ssp585_mid_2050s_hot_2058,Houston,ssp585,mid_2050s,hot,2058,16704,0.31756744891443167,0.4819380295932958,-0.4085666666666665,0.21066666666666667,1.232,-1.5053333333333332,1.6486666666666667,0.4282250957854406,0.303997879985145,33.20162835249042,12.20067049808429,0.0,0.32162998882503196,0.4847561939988525,-0.4086666666666667,0.215,1.2345666666666655,-1.618,1.6486666666666667,0.43291215676883776,33.60272988505747,12.452107279693486,0.0,-0.004062539910600246,0.02240146072796935,0.0014666636068539803,0.03829704436185618,0.42733333333333334,0.9969133588044078,0.9345085369151528,0.9083183313755981,0.9064834257343597,0.9142785637827506,0.9827544977219203,0.0,0.0,0.0
houston_ssp585_mid_2050s_typical_2055,Houston,ssp585,mid_2050s,typical,2055,16704,0.2912163553639847,0.4763032815384751,-0.4045666666666666,0.18600000000000003,1.1945666666666657,-1.0426666666666669,1.5326666666666666,0.4112390245849298,0.2815348954933892,32.405411877394634,10.362787356321839,0.0,0.2950577107279694,0.4791498777897652,-0.4053333333333333,0.1893333333333333,1.1998999999999986,-1.1146666666666667,1.5813333333333333,0.4157613346104725,32.890325670498086,10.560344827586206,0.0,-0.0038413553639846665,0.021796735312899107,0.0013716176830566196,0.03703535720168795,0.3493333333333333,0.9970450559408414,0.9479386899520938,0.9176932093914928,0.9165402159876119,0.9243587760161474,0.9796422898511131,0.0,0.0,0.0
houston_ssp585_near_2030s_heatwave_extreme_2037,Houston,ssp585,near_2030s,heatwave_extreme,2037,16704,0.29901660280970627,0.41228658009732555,-0.2593333333333333,0.20133333333333334,1.11,-0.9766666666666668,1.5793333333333335,0.37018534482758614,0.28344120546659224,28.125,7.884339080459771,0.0,0.30329905012771385,0.41447986861161806,-0.26056666666666667,0.204,1.1152333333333322,-1.06,1.5793333333333337,0.3746639926564495,28.57998084291188,8.057950191570882,0.0,-0.0042824473180076515,0.020968271072796935,0.0013648034003831417,0.03694324566660517,0.3993333333333333,0.9960743846615697,0.9492691816411141,0.9329922435121932,0.9318178635941321,0.9383541801687282,0.9768632544173892,0.0,0.0,0.0
houston_ssp585_near_2030s_hot_2035,Houston,ssp585,near_2030s,hot,2035,16704,0.28531337803320567,0.3775481196030971,-0.18323333333333328,0.19733333333333333,1.027899999999999,-1.502,1.4793333333333334,0.34490421455938697,0.267125638698175,26.209291187739463,6.094348659003831,0.0,0.2896388090676884,0.379761274426853,-0.1833333333333333,0.2006666666666667,1.0326666666666666,-1.618,1.5199999999999998,0.34939503512132825,26.700191570881227,6.25,0.0,-0.004325431034482745,0.02107391443167305,0.0013475951468710089,0.036709605648535766,0.3746666666666668,0.9953828819375299,0.9286478679810776,0.899636224904436,0.8982220653513134,0.9081310420306192,0.9690859293598619,0.0,0.0,0.0
houston_ssp585_near_2030s_typical_2038,Houston,ssp585,near_2030s,typical,2038,16704,0.20258265485312899,0.474976843829957,-0.5985666666666666,0.16266666666666665,1.042,-1.5586666666666669,1.4706666666666666,0.3965721982758621,0.20178105454252568,32.758620689655174,6.98036398467433,0.0,0.2056882183908046,0.478734508115864,-0.6025666666666666,0.1666666666666666,1.0472333333333324,-1.6773333333333331,1.4826666666666668,0.40108516922094506,33.35129310344828,7.159961685823754,0.0,-0.0031055635376756015,0.021791467113665388,0.0013261746753937844,0.036416681279240484,0.3920000000000001,0.997136147856242,0.9230631124898755,0.829070651835176,0.8268104417435257,0.8379232827789177,0.9722331923190586,0.0,0.0,0.0
kolkata_ssp245_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp245,baseline_2020s,heatwave_extreme,2027,16704,0.4538059546615581,0.4970309621350201,-0.052000000000000005,0.29266666666666663,1.3358999999999988,-0.4059999999999999,3.3126666666666673,0.4688904853128991,0.435739967019708,33.82423371647509,11.889367816091955,1.9576149425287355,0.4595493295019157,0.4964994646575714,-0.0493333333333333,0.2983333333333333,1.3385666666666656,-0.4059999999999999,3.3126666666666673,0.47431561302681985,34.4169061302682,12.086925287356323,1.933668582375479,-0.005743374840357583,0.02458876117496807,0.0017604329501915705,0.04195751363214425,0.39466666666666683,0.9965005372092185,0.9700079177690882,0.959449391025174,0.9580316417592122,0.9665155287698179,0.9862443373593582,0.0,0.0,0.0
kolkata_ssp245_baseline_2020s_hot_2028,Kolkata,ssp245,baseline_2020s,hot,2028,16704,0.4377255348020434,0.37988442246213716,-0.008566666666666608,0.32866666666666666,1.1860000000000002,-0.3326666666666667,1.934,0.4460512851213283,0.418810434580716,35.24305555555556,9.81800766283525,0.0,0.44434119572158365,0.38022618530586294,-0.0039999999999999,0.3353333333333333,1.1926666666666668,-0.3326666666666667,1.934,0.45239810823754795,35.9375,9.99161877394636,0.0,-0.006615660919540215,0.025110233077905487,0.0018606041400595998,0.04313472081814834,0.3939999999999998,0.9937112463538326,0.9575806625616278,0.9480604793743899,0.946609523023965,0.954412148407624,0.9876955031725271,0.0,0.0,0.0
kolkata_ssp245_baseline_2020s_typical_2026,Kolkata,ssp245,baseline_2020s,typical,2026,16704,0.3937348738825032,0.37589841115025946,-0.04133333333333334,0.28200000000000003,1.1826666666666668,-0.39399999999999996,1.7413333333333334,0.40653811462324396,0.37672038392468526,30.256226053639846,9.315134099616857,0.0,0.399573275862069,0.3766371438222673,-0.0386666666666666,0.2866666666666665,1.188,-0.3939999999999999,1.7413333333333334,0.4120094987228608,30.789032567049805,9.506704980842912,0.0,-0.005838401979565755,0.023801524584929755,0.0016671329022988504,0.040830538844091324,0.40200000000000014,0.9942345976607913,0.9517244972828258,0.9455359618053152,0.9446398282151947,0.9505758144329762,0.9846251664917134,0.0,0.0,0.0
kolkata_ssp245_late_2080s_heatwave_extreme_2086,Kolkata,ssp245,late_2080s,heatwave_extreme,2086,16704,0.5733267879948913,0.5018980010506602,0.015333333333333334,0.4046666666666667,1.523899999999999,-0.3146666666666667,2.664,0.5775395114942529,0.5519549393440392,44.019396551724135,21.539750957854405,1.0476532567049808,0.5798710887611749,0.5013451797269495,0.0193333333333333,0.4126666666666666,1.5232333333333323,-0.3146666666666667,2.664,0.5838901660280972,44.588122605363985,21.898946360153257,1.0476532567049808,-0.006544300766283511,0.026256465517241378,0.001969714399744572,0.044381464596659856,0.4053333333333332,0.9961717089451465,0.9749676533213856,0.9625031013730367,0.9610769035606421,0.972400187076676,0.9916993827588527,0.0,0.0,0.0
kolkata_ssp245_late_2080s_hot_2087,Kolkata,ssp245,late_2080s,hot,2087,16704,0.5472254948914431,0.44877570082881646,0.02333333333333333,0.419,1.4160000000000001,-0.25400000000000006,2.016,0.5513010057471265,0.5263068982642897,44.803639846743295,18.69612068965517,0.02993295019157088,0.5541763250319285,0.4485727561357258,0.0266666666666666,0.43,1.4184666666666648,-0.254,2.016,0.5580649744572159,45.492097701149426,19.04932950191571,0.02993295019157088,-0.006950830140485298,0.026967432950191567,0.002083964772243508,0.04565046300141443,0.398,0.9949440559885775,0.9687415442428455,0.9578375433326611,0.9566350481882989,0.9657758136908657,0.9921413513982988,0.0,0.0,0.0
kolkata_ssp245_late_2080s_typical_2084,Kolkata,ssp245,late_2080s,typical,2084,16704,0.5355392321200511,0.5350540167219052,-0.007333333333333333,0.3253333333333333,1.6785666666666654,-0.4133333333333334,2.561333333333333,0.543822517560664,0.5149739179338028,37.81130268199234,19.6360153256705,1.221264367816092,0.5414964878671776,0.5346093539021779,-0.0033333333333333,0.33333333333333326,1.678,-0.4133333333333334,2.561333333333333,0.549536558109834,38.29022988505747,19.86949233716475,1.221264367816092,-0.005957255747126421,0.025307112068965514,0.0018948715676883777,0.04353012253243009,0.41133333333333344,0.9967501866622412,0.9765278720627207,0.9614262477527694,0.9593369548953525,0.9724968999520702,0.9919993782781655,0.0,0.0,0.0
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,16704,0.5065640166028096,0.45344690444001695,0.007333333333333332,0.352,1.4066666666666667,-0.4120000000000001,2.1020000000000003,0.5131007343550448,0.4860096960211834,38.82303639846743,17.181513409961685,0.10775862068965517,0.5129326708173692,0.45345372597342054,0.0106666666666666,0.3593333333333334,1.4086666666666663,-0.4120000000000001,2.1020000000000003,0.5192775782247765,39.37978927203065,17.44492337164751,0.10775862068965517,-0.006368654214559371,0.025560145274584924,0.001920014500851426,0.0438179700676723,0.3893333333333332,0.9954297237675013,0.9681200278217846,0.9554851700722734,0.9540858128743963,0.9647728166606404,0.9904573370723826,0.0,0.0,0.0
