model,event,threshold,scenario,severity,baseline_n_steps,late_n_steps,baseline_equal_zone_mean_high_pct,late_equal_zone_mean_high_pct,late_minus_baseline_equal_zone_mean_high_pct_pp,baseline_area_weighted_mean_high_pct,late_area_weighted_mean_high_pct,late_minus_baseline_area_weighted_mean_high_pct_pp,baseline_zone_p90_high_pct,late_zone_p90_high_pct,late_minus_baseline_zone_p90_high_pct_pp,baseline_any_zone_high_pct,late_any_zone_high_pct,late_minus_baseline_any_zone_high_pct_pp,baseline_hidden_any_zone_pct,late_hidden_any_zone_pct,late_minus_baseline_hidden_any_zone_pct_pp,baseline_hidden_p90_pct,late_hidden_p90_pct,late_minus_baseline_hidden_p90_pct_pp,baseline_area_weighted_zone_time_high_pct,late_area_weighted_zone_time_high_pct,late_minus_baseline_area_weighted_zone_time_high_pct_pp
no_pmv_ordinal,broad_tail,0.09,ssp585,typical,100224,100224,40.0323275862069,54.714439655172406,14.682112068965509,38.58357279693487,53.0621408045977,14.478568007662837,54.55180395913155,67.22042624521073,12.668622286079184,65.75171615581098,76.76005747126436,11.008341315453379,25.719388569604085,22.04561781609195,-3.673770753512134,14.629230523627076,12.65764687100894,-1.9715836526181363,28.621111678053936,42.030526214180135,13.4094145361262
no_pmv_ordinal,broad_tail,0.1,ssp245,heatwave_extreme,100224,100224,35.9375,44.61905332056194,8.681553320561939,32.62891123882503,41.53595945083014,8.907048212005108,52.29785280970626,59.76712164750958,7.469268837803327,63.29122765006385,69.68789910600255,6.396671455938694,27.35372765006386,25.06884578544061,-2.284881864623248,16.370330459770116,15.198954342273307,-1.1713761174968091,25.581850386725662,33.71564261860838,8.133792231882715
no_pmv_ordinal,broad_tail,0.1,ssp245,hot,100224,100224,35.658125798212005,44.64699074074074,8.988864942528735,31.92249361430396,41.03707694763729,9.114583333333329,52.32579022988506,60.328863346104725,8.003073116219667,63.58656609195402,70.11394476372924,6.527378671775217,27.928440293742018,25.46695402298851,-2.4614862707535075,16.67764208173691,15.73375638569604,-0.9438856960408692,24.859921957161472,32.57238588329599,7.712463926134522
no_pmv_ordinal,broad_tail,0.1,ssp245,typical,100224,100224,31.290908365261817,38.79110791826309,7.50019955300127,28.00726372924649,35.15325670498085,7.145992975734359,47.89671136653895,54.77729885057471,6.8805874840357575,58.73044380587484,65.19097222222221,6.460528416347373,27.439535440613028,26.39986430395913,-1.0396711366538973,16.622765006385695,16.00015964240102,-0.6226053639846754,21.156810032511412,28.092166896665997,6.935356864154585
no_pmv_ordinal,broad_tail,0.1,ssp585,heatwave_extreme,100224,100224,36.38549648786717,52.273906449552996,15.888409961685824,33.293422733077904,49.47118454661558,16.17776181353768,52.31082375478927,65.94827586206897,13.6374521072797,62.61973180076629,75.42305236270754,12.803320561941248,26.234235312899106,23.149145913154534,-3.0850893997445716,15.938298212005108,13.713282247765008,-2.2250159642401,26.463488314549473,42.29015191087345,15.826663596323975
no_pmv_ordinal,broad_tail,0.1,ssp585,hot,100224,100224,36.70677681992337,51.60739942528736,14.900622605363992,33.2864383780332,48.516323435504475,15.229885057471272,53.34251277139208,65.14008620689656,11.797573435504475,64.15429438058749,74.55898786717752,10.404693486590034,27.447517560664114,22.951588441890166,-4.495929118773947,16.648706896551722,13.551644316730524,-3.0970625798211984,26.386890991727853,41.444326985586635,15.057435993858782
no_pmv_ordinal,broad_tail,0.1,ssp585,typical,100224,100224,32.22780970625798,47.242177522349934,15.014367816091955,28.93618295019157,44.01241219667944,15.076229246487873,47.25514846743295,61.16399265644955,13.908844189016598,58.38322158365262,70.79641602809707,12.41319444444445,26.155411877394634,23.554238505747126,-2.6011733716475085,15.039311941251595,13.952745849297573,-1.0865660919540225,22.28291292357323,35.59555822265794,13.31264529908471
no_pmv_ordinal,broad_tail,0.11,ssp245,heatwave_extreme,100224,100224,29.909003831417625,39.42867975734355,9.519675925925927,26.099537037037035,35.60723978288634,9.507702745849304,46.41902139208174,54.20358397190294,7.784562579821198,58.14874680715197,65.18797892720306,7.039232120051089,28.239742975734355,25.759299169859514,-2.4804438058748417,16.5110153256705,14.78388409961686,-1.7271312260536398,23.41614543087407,31.889795604641684,8.473650173767613
no_pmv_ordinal,broad_tail,0.11,ssp245,hot,100224,100224,29.17764208173691,38.95673690932311,9.779094827586203,25.30631385696041,34.61745689655172,9.311143039591311,46.27733876117497,55.05367975734355,8.776340996168585,58.788314176245215,66.26456736909323,7.476253192848013,29.6106720945083,27.307830459770116,-2.302841634738183,17.100694444444446,16.105922733077904,-0.9947717113665426,22.818259030589054,30.827869393208363,8.00961036261931
no_pmv_ordinal,broad_tail,0.11,ssp245,typical,100224,100224,25.274385376756065,32.78556034482759,7.511174968071522,21.36015325670498,28.37543901660281,7.015285759897832,42.08872126436782,48.856561302681996,6.767840038314176,54.34925766283525,60.5673291826309,6.21807151979565,29.074872286079184,27.781768837803323,-1.2931034482758612,16.815333652618136,16.07199872286079,-0.7433349297573457,19.22807640552237,26.103191669621182,6.875115264098813
no_pmv_ordinal,broad_tail,0.11,ssp585,heatwave_extreme,100224,100224,30.14447637292465,47.519556194125165,17.375079821200515,26.609394955300125,43.926604406130274,17.31720945083015,46.155611430395915,60.60624201787995,14.450630587484035,57.126037675606646,71.4639208173691,14.337883141762454,26.981561302681996,23.94436462324393,-3.0371966794380647,16.014128352490424,13.096663473818646,-2.917464878671778,24.306637025888257,40.57790953868099,16.271272512792734
no_pmv_ordinal,broad_tail,0.11,ssp585,hot,100224,100224,30.17241379310345,46.63054757343551,16.45813378033206,26.38988665389527,43.030611430395915,16.640724776500644,47.247166347381864,60.183189655172406,12.936023307790542,58.71747286079183,71.19951309067687,12.482040229885044,28.545059067688378,24.568965517241377,-3.9760935504470005,17.077745849297575,13.554637611749682,-3.523108237547893,24.210323801333733,39.99112627333094,15.780802471997209
no_pmv_ordinal,broad_tail,0.11,ssp585,typical,100224,100224,26.23523307790549,42.06377713920818,15.828544061302686,22.254150702426564,38.05874840357599,15.804597701149426,41.75047892720307,56.14623243933588,14.395753512132814,53.62587803320562,67.13062739463601,13.504749361430385,27.390644955300125,25.06685025542784,-2.323794699872284,15.515245849297573,14.086446360153257,-1.4287994891443159,20.128016350642646,34.02435398420463,13.896337633561984
no_pmv_ordinal,broad_tail,0.12,ssp245,heatwave_extreme,100224,100224,25.761294699872284,35.67608556832695,9.914790868454663,21.47689176245211,31.39866698595147,9.92177522349936,40.40948275862069,49.39236111111111,8.982878352490417,50.384139527458494,58.69252873563219,8.308389208173693,24.622844827586206,23.016443167305237,-1.6064016602809694,14.650183588761175,13.716275542784166,-0.9339080459770095,18.231796918846513,27.549312201386368,9.317515282539855
no_pmv_ordinal,broad_tail,0.12,ssp245,hot,100224,100224,24.84235312899106,34.82100095785441,9.978647828863348,20.833333333333336,30.135496487867176,9.30216315453384,40.31170178799489,49.76752075351214,9.455818965517246,50.74732598978289,59.65537196679438,8.90804597701149,25.904972860791826,24.834371008939975,-1.0706018518518512,15.470346424010216,14.946519795657725,-0.5238266283524915,17.674893228700427,26.04821435295113,8.373321124250705
no_pmv_ordinal,broad_tail,0.12,ssp245,typical,100224,100224,20.954062899106003,28.37244572158365,7.418382822477646,16.51500638569604,24.016203703703702,7.501197318007662,35.90756704980843,42.9338282247765,7.02626117496807,46.28731641123883,52.88553639846744,6.59821998722861,25.333253512132824,24.51309067688378,-0.8201628352490431,14.956497445721585,14.56138250319285,-0.39511494252873547,14.483523770723039,21.26236147169628,6.7788377009732415
no_pmv_ordinal,broad_tail,0.12,ssp585,heatwave_extreme,100224,100224,25.896990740740737,43.929597701149426,18.03260696040869,22.077546296296298,39.95649744572158,17.878951149425284,40.681872605363985,56.100335249042146,15.418462643678161,50.281369731800766,65.3186861430396,15.037316411238834,24.384378991060025,21.389088441890166,-2.9952905491698587,14.785879629629632,12.171735312899106,-2.614144316730526,19.565868479847055,36.46034165035255,16.894473170505492
no_pmv_ordinal,broad_tail,0.12,ssp585,hot,100224,100224,25.73036398467433,43.06553320561941,17.33516922094508,21.81712962962963,39.0974217752235,17.280292145593872,41.357359514687104,55.63837005108557,14.281010536398469,51.825909961685824,64.79386174968072,12.967951787994892,26.09554597701149,21.728328544061306,-4.367217432950184,15.627993295019158,12.572836845466156,-3.0551564495530013,19.305123224163935,36.101854862495934,16.796731638332
no_pmv_ordinal,broad_tail,0.12,ssp585,typical,100224,100224,21.8959530651341,38.200431034482754,16.304477969348653,17.76221264367816,33.976891762452105,16.214679118773944,36.223858556832695,51.041666666666664,14.817808109833969,46.25838122605364,60.72996487867177,14.47158365261813,24.362428160919542,22.529533844189018,-1.832894316730524,14.327905491698594,12.846224457215834,-1.4816810344827598,15.437223729526103,29.29852266636146,13.861298936835357
