group_scope,model,event,threshold,city,n_steps,n_zone_steps,area_zone_time_mass,unweighted_zone_high_count,equal_zone_mean_high_count,area_weighted_mean_high_count,zone_p90_high_count,any_zone_high_count,hidden_any_zone_count,hidden_p90_count,equal_zone_mean_high_pct,area_weighted_mean_high_pct,zone_p90_high_pct,any_zone_high_pct,hidden_any_zone_pct,hidden_p90_pct,area_weighted_zone_time_high_pct,unweighted_zone_time_high_pct,time_slice,scenario,severity
scenario_time_slice_severity,ordinal,broad_tail,0.2,,100224,1503360,17250.031086730934,284603,17692,16707,33714,42787,25095,16022,17.652458492975732,16.669659961685824,33.638649425287355,42.691371328224776,25.038912835249043,15.986190932311622,17.211477377405547,18.931127607492552,mid_2050s,ssp585,hot
scenario_time_slice_severity,ordinal,broad_tail,0.2,,100224,1503360,10374.861291921825,179400,10715,9777,23914,32354,21639,13199,10.691052043422733,9.75514846743295,23.860552362707534,32.28168901660281,21.59063697318008,13.169500319284802,10.35167354318509,11.933269476372924,mid_2050s,ssp585,typical
scenario_time_slice_severity,ordinal,broad_tail,0.2,,100224,1503360,9105.593819183932,162444,9156,8143,23743,32785,23629,14587,9.135536398467432,8.124800446998723,23.689934546615582,32.71172573435505,23.576189335887612,14.554398148148149,9.08524287514361,10.805395913154534,near_2030s,ssp585,heatwave_extreme
scenario_time_slice_severity,ordinal,broad_tail,0.2,,100224,1503360,9119.92078182486,163660,9200,8162,24276,34118,24918,15076,9.179438058748405,8.14375798212005,24.221743295019156,34.04174648786717,24.862308429118773,15.042305236270753,9.099537817114523,10.886281396338868,near_2030s,ssp585,hot
scenario_time_slice_severity,ordinal,broad_tail,0.2,,100224,1503360,7672.018255024396,137297,7567,6697,20099,28637,21070,12532,7.5500878033205625,6.682032247765006,20.054078863346106,28.572996487867176,21.022908684546614,12.503991060025543,7.654871343215593,9.132676138782461,near_2030s,ssp585,typical
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,7853.942246281253,141575,8490,7511,22565,30159,21669,14075,8.47102490421456,7.494212962962964,22.51456736909323,30.091594827586203,21.620569923371647,14.043542464878673,7.836388735513703,9.417238718603661,baseline_2020s,ssp245,heatwave_extreme
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,7384.53593901477,135138,8123,6992,22364,29819,21696,14241,8.104845146871009,6.9763729246487864,22.314016602809705,29.75235472541507,21.64750957854406,14.209171455938696,7.368031548346473,8.989064495530013,baseline_2020s,ssp245,hot
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,5724.50148428703,106945,5747,5027,19083,25800,20053,13336,5.734155491698595,5.015764687100894,19.040349616858236,25.742337164750957,20.008181673052363,13.306194125159642,5.711707260024575,7.113731907194551,baseline_2020s,ssp245,typical
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,15432.771190982277,260906,17346,16189,33438,40702,23356,16092,17.307231800766285,16.152817688378033,33.36326628352491,40.6110312899106,23.303799489144318,16.056034482758623,15.39827904591942,17.35485845040443,late_2080s,ssp245,heatwave_extreme
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,13849.793394069675,238371,15432,14285,32418,40492,25060,16986,15.39750957854406,14.253073116219667,32.34554597701149,40.4015006385696,25.003991060025545,16.948036398467433,13.8188391942745,15.855882822477648,late_2080s,ssp245,hot
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,11379.241542373935,193823,12353,11314,25983,33492,21139,13630,12.325391123882504,11.288713282247766,25.924928160919542,33.417145593869726,21.09175446998723,13.599537037037038,11.353809010191107,12.892653788846317,late_2080s,ssp245,typical
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,12140.325754336947,206782,13518,12560,27029,34328,20810,13511,13.48778735632184,12.531928480204343,26.968590357598977,34.25127713920818,20.763489782886335,13.480803001277138,12.113192203800434,13.754656236696466,mid_2050s,ssp245,heatwave_extreme
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,11236.594860894505,195941,12725,11491,27182,34465,21740,14457,12.696559706257982,11.465317688378034,27.121248403575986,34.38797094508301,21.691411238825033,14.424688697318008,11.211481143133886,13.033538207747977,mid_2050s,ssp245,hot
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,7990.169497750989,144155,8706,7694,22660,29811,21105,13954,8.68654214559387,7.676803959131545,22.60935504469987,29.744372605363985,21.057830459770116,13.922812899106003,7.9723115199463095,9.588854299702001,mid_2050s,ssp245,typical
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,7795.802857779409,140398,8787,7775,21839,28699,19912,13052,8.76736111111111,7.7576229246487864,21.790189974457217,28.63485791826309,19.86749680715198,13.022828863346106,7.778379288173899,9.33894742443593,near_2030s,ssp245,heatwave_extreme
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,9009.385954770893,160637,10035,8983,24608,32116,22081,14573,10.01257183908046,8.962923052362708,24.55300127713921,32.04422094508301,22.031649106002554,14.54042943805875,8.98925003469318,10.685198488718603,near_2030s,ssp245,hot
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,5896.937124035815,110564,6220,5237,19410,27085,20865,13190,6.20609833971903,5.2252953384418905,19.36661877394636,27.024465197956577,20.818366858237546,13.16052043422733,5.883757507219643,7.354459344401873,near_2030s,ssp245,typical
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,9011.165778503027,159385,9910,8940,23414,30736,20826,13504,9.887851213282248,8.920019157088124,23.361669859514684,30.667305236270753,20.779454022988507,13.473818646232438,8.99102588053064,10.601918369518943,baseline_2020s,ssp585,heatwave_extreme
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,8679.374220975113,154201,9546,8622,23047,30865,21319,13501,9.524664750957855,8.602729885057471,22.995490102171136,30.79601692209451,21.271352171136655,13.470825351213284,8.659975875015078,10.257090783312048,baseline_2020s,ssp585,hot
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,6393.4765434477595,118444,6734,5834,19930,26843,20109,13196,6.718949553001277,5.82096104725415,19.885456577266922,26.78300606641124,20.064056513409962,13.166507024265645,6.379187164199951,7.878618561089826,baseline_2020s,ssp585,typical
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,25491.77388457686,402752,27551,26634,42317,48833,21282,14766,27.489423690932313,26.57447318007663,42.2224217752235,48.723858556832695,21.234434865900383,14.732998084291188,25.434799932727554,26.79012345679012,late_2080s,ssp585,heatwave_extreme
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,25899.43678181683,406297,27651,26909,41794,48231,20580,14143,27.589200191570885,26.848858556832695,41.70059067688378,48.12320402298851,20.534003831417625,14.1113904853129,25.841551705995396,27.02592858663261,late_2080s,ssp585,hot
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,17592.8403091813,288942,19038,18173,35951,43398,24360,16913,18.99545019157088,18.132383461047255,35.870649744572155,43.30100574712644,24.305555555555554,16.875199553001277,17.55352042343281,19.219747765006385,late_2080s,ssp585,typical
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,15374.717082246963,257182,17062,16120,33041,40203,23141,15979,17.023866538952745,16.083971902937417,32.967153575989784,40.113146551724135,23.089280012771393,15.943287037037038,15.34035468774641,17.107146658152406,mid_2050s,ssp585,heatwave_extreme
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,14953.960738149288,249761,16636,15748,32235,39688,23052,15599,16.598818646232438,15.71280332056194,32.16295498084291,39.59929757343551,23.000478927203066,15.564136334610474,14.920538731390973,16.613519050659857,mid_2050s,ssp585,hot
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,8793.649059951547,155295,9918,8927,22696,29485,19567,12778,9.895833333333332,8.907048212005108,22.645274584929755,29.41910121328225,19.523267879948914,12.749441251596425,8.773995310456126,10.32986111111111,mid_2050s,ssp585,typical
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,7549.778635499649,138361,8277,7283,22396,29810,21533,14119,8.258500957854405,7.266722541507025,22.345945083014048,29.7433748403576,21.48487388250319,14.087444125159642,7.5329049284598995,9.203450936568752,near_2030s,ssp585,heatwave_extreme
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,7610.485728163719,139708,8305,7250,22944,30964,22659,14639,8.286438378033207,7.233796296296297,22.892720306513407,30.894795657726693,22.608357279693486,14.606281928480206,7.593476341159522,9.293050234142187,near_2030s,ssp585,hot
scenario_time_slice_severity,ordinal,broad_tail,0.21,,100224,1503360,6471.690005800661,117509,6813,6007,18955,25910,19097,12142,6.797772988505748,5.993574393358876,18.91263569604087,25.852091315453386,19.054318326947637,12.114862707535123,6.457225819963942,7.816424542358451,near_2030s,ssp585,typical
scenario_time_slice_severity,ordinal,broad_tail,0.22,,100224,1503360,7853.832669970434,141572,7662,6825,22326,30159,22497,14664,7.644875478927203,6.809746168582375,22.27610153256705,30.091594827586203,22.446719348659002,14.631226053639848,7.836279404105238,9.417039165602384,baseline_2020s,ssp245,heatwave_extreme
scenario_time_slice_severity,ordinal,broad_tail,0.22,,100224,1503360,7384.343130229878,135133,7210,6235,22072,29819,22609,14862,7.1938856960408675,6.221064814814815,22.022669220945083,29.75235472541507,22.5584690293742,14.828783524904216,7.367839170487985,8.988731907194552,baseline_2020s,ssp245,hot
scenario_time_slice_severity,ordinal,broad_tail,0.22,,100224,1503360,5723.599985147093,106932,5088,4431,18800,25799,20711,13712,5.076628352490421,4.42109674329502,18.757982120051086,25.74133939974457,20.66471104725415,13.681353767560664,5.710807775729459,7.11286717752235,baseline_2020s,ssp245,typical
scenario_time_slice_severity,ordinal,broad_tail,0.22,,100224,1503360,15432.33247628051,260897,16344,15189,33213,40701,24357,16869,16.307471264367816,15.155052681992338,33.13876915708812,40.61003352490422,24.302562260536398,16.831297892720308,15.397841311742209,17.354259791400594,late_2080s,ssp245,heatwave_extreme
scenario_time_slice_severity,ordinal,broad_tail,0.22,,100224,1503360,13849.365754818664,238363,14422,13371,32127,40490,26068,17705,14.389766922094507,13.34111590038314,32.05519636015325,40.39950510855683,26.00973818646232,17.665429438058748,13.818412510794484,15.855350681140912,late_2080s,ssp245,hot
scenario_time_slice_severity,ordinal,broad_tail,0.22,,100224,1503360,11378.958626628048,193814,11618,10648,25732,33491,21873,14114,11.592033844189016,10.624201787994892,25.67448914431673,33.416147828863345,21.82411398467433,14.082455300127714,11.353526726760105,12.892055129842486,late_2080s,ssp245,typical
scenario_time_slice_severity,ordinal,broad_tail,0.22,,100224,1503360,12139.834357983136,206771,12735,11724,26728,34328,21593,13993,12.70653735632184,11.6977969348659,26.668263090676884,34.25127713920818,21.544739782886335,13.961725734355046,12.112701905714337,13.753924542358451,mid_2050s,ssp245,heatwave_extreme
scenario_time_slice_severity,ordinal,broad_tail,0.22,,100224,1503360,11236.051174282795,195925,11879,10621,26930,34463,22584,15051,11.852450510855682,10.597262132822477,26.869811621966793,34.38597541507024,22.53352490421456,15.01736111111111,11.21093867165828,13.0324739250745,mid_2050s,ssp245,hot
scenario_time_slice_severity,ordinal,broad_tail,0.22,,100224,1503360,7989.945742735624,144153,8005,6927,22403,29811,21806,14398,7.987108876117496,6.911518199233717,22.352929438058748,29.744372605363985,21.757263729246485,14.36582056194125,7.972088265021974,9.588721264367816,mid_2050s,ssp245,typical
scenario_time_slice_severity,ordinal,broad_tail,0.22,,100224,1503360,7794.829201616156,140384,8026,7064,21540,28698,20672,13514,8.008061941251595,7.048212005108557,21.49185823754789,28.633860153256705,20.625798212005108,13.483796296296296,7.777407808125954,9.338016177096636,near_2030s,ssp245,heatwave_extreme
scenario_time_slice_severity,ordinal,broad_tail,0.22,,100224,1503360,9008.41229860764,160623,9182,8220,24271,32115,22933,15089,9.161478288633461,8.201628352490422,24.21675446998723,32.04322318007663,22.88174489144317,15.055276181353769,8.988278554645234,10.68426724137931,near_2030s,ssp245,hot
scenario_time_slice_severity,ordinal,broad_tail,0.22,,100224,1503360,5896.312071599035,110555,5484,4653,19140,27084,21600,13656,5.471743295019157,4.6426005747126435,19.09722222222222,27.023467432950195,21.551724137931032,13.625478927203066,5.883133851771069,7.353860685398042,near_2030s,ssp245,typical
scenario_time_slice_severity,ordinal,broad_tail,0.22,,100224,1503360,9010.11536292273,159374,9167,8217,23153,30735,21568,13986,9.146511813537675,8.198635057471265,23.10125319284802,30.66630747126437,21.519795657726693,13.954741379310345,8.989977812622456,10.601186675180928,baseline_2020s,ssp585,heatwave_extreme
scenario_time_slice_severity,ordinal,broad_tail,0.22,,100224,1503360,8678.323805394815,154190,8763,7888,22718,30864,22101,13955,8.743414750957855,7.87037037037037,22.667225415070245,30.79501915708812,22.051604406130267,13.923810664112388,8.658927807106895,10.256359088974031,baseline_2020s,ssp585,hot
