example_kind,weather,city,scenario_raw,time_slice,severity,weather_year,month,day,hour,current_time,outdoor_temp_c,mean_operative_temp_c,mean_rh_pct,example_score,mean_p_tail_min,mean_p_tail_max,mean_p_tail_spread,mean_min_scenario,mean_max_scenario,max_zone_p_tail_min,max_zone_p_tail_max,max_zone_p_tail_spread,zone_min_scenario,zone_max_scenario
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,11,29,11,11.75,29.89,25.951184130652507,47.10093243294917,0.4950374960899353,0.11344476789236069,0.1964072585105896,0.08296249061822891,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,2,22,14,14.5,32.18,25.99575511908323,46.817687206236336,0.4950374960899353,0.11247330158948898,0.20138975977897644,0.08891645818948746,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,12,27,14,14.75,33.3425,25.960521416435405,47.17526497007171,0.4950374960899353,0.11998677253723145,0.211005300283432,0.09101852774620056,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,2,22,14,14.5,32.18,25.99575511908323,46.817687206236336,0.4950374960899353,0.11247330158948898,0.20138975977897644,0.08891645818948746,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_near_2030s_hot_2034,Ahmedabad,ssp245,near_2030s,hot,2034,12,4,11,12.0,28.47,25.93377935062055,47.05591128810213,0.4950374960899353,0.11896806955337524,0.2048967182636261,0.08592864871025085,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,2,26,16,16.25,32.1925,26.48060574574686,45.97575383979572,0.4950374960899353,0.11426926404237747,0.22664831578731537,0.1123790517449379,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_near_2030s_hot_2034,Ahmedabad,ssp245,near_2030s,hot,2034,3,1,15,15.25,35.2425,26.152339122401845,45.92833543558581,0.4950374960899353,0.11763083189725876,0.21428197622299194,0.09665114432573318,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,11,29,12,12.25,29.7175,25.905514732076934,47.30572527840196,0.4950374960899353,0.12209922075271606,0.20045919716358185,0.07835997641086578,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,3,1,14,15.0,35.02,26.17655224903069,45.99124476625725,0.4950374960899353,0.11720617860555649,0.21057939529418945,0.09337321668863297,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_near_2030s_hot_2034,Ahmedabad,ssp245,near_2030s,hot,2034,12,5,12,12.75,27.979999999999997,25.86936685929788,46.828438330341285,0.4950374960899353,0.1175311803817749,0.2017730474472046,0.08424186706542969,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,2,16,14,14.75,33.917500000000004,26.098746692796073,46.34025794476737,0.4950374960899353,0.11590685695409775,0.21425577998161316,0.09834892302751541,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,2,14,14,14.25,31.7825,25.99800350829859,46.791766942839786,0.4950374960899353,0.10921812802553177,0.19554556906223297,0.0863274410367012,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,11,29,16,16.5,33.695,25.984403119260364,46.94777634461352,0.4950374960899353,0.10838866233825684,0.1828952580690384,0.07450659573078156,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,11,30,16,16.5,33.655,25.97985347062781,46.79404990004283,0.4950374960899353,0.1032930463552475,0.1820249855518341,0.07873193919658661,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,2,20,13,14.0,28.62,26.000168501233887,46.42954132553438,0.4950374960899353,0.11407732218503952,0.204778790473938,0.09070146828889847,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_baseline_2020s_hot_2027,Ahmedabad,ssp585,baseline_2020s,hot,2027,12,12,12,12.75,29.479999999999997,25.872604186966853,47.24702988431031,0.4950374960899353,0.11743410676717758,0.2049974501132965,0.08756334334611893,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,11,12,16,17.0,32.14,26.01524099750678,47.66693050821779,0.4950374960899353,0.10104088485240936,0.17754647135734558,0.07650558650493622,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,2,26,15,15.5,31.14,26.334319607416152,45.452686924023546,0.4950374960899353,0.11659464985132217,0.22586992383003235,0.10927527397871017,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_baseline_2020s_hot_2027,Ahmedabad,ssp585,baseline_2020s,hot,2027,12,14,15,15.5,31.42,26.015627981856017,46.60032927806169,0.4950374960899353,0.11565092951059341,0.2098744958639145,0.09422356635332108,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_near_2030s_hot_2034,Ahmedabad,ssp245,near_2030s,hot,2034,12,7,15,15.25,30.185,26.00995620439111,46.53073767818422,0.4950374960899353,0.11769343912601471,0.21395504474639893,0.09626160562038422,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,12,3,11,11.5,27.285,26.162478748660863,45.85010212705841,0.4950374960899353,0.11220668256282806,0.20232094824314117,0.09011426568031311,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_baseline_2020s_heatwave_extreme_2027,Ahmedabad,ssp585,baseline_2020s,heatwave_extreme,2027,12,14,15,15.25,31.395,26.028163465938068,46.5904204590103,0.4950374960899353,0.12347297370433807,0.21692202985286713,0.09344905614852905,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,12,4,12,12.75,27.24,25.873522647395532,46.5669066028988,0.4950374960899353,0.10897306352853775,0.196320042014122,0.08734697848558426,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_baseline_2020s_heatwave_extreme_2027,Ahmedabad,ssp585,baseline_2020s,heatwave_extreme,2027,12,13,15,15.25,31.685,26.056829594433825,46.60125167350748,0.4950374960899353,0.1208457350730896,0.22060070931911469,0.09975497424602509,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_baseline_2020s_heatwave_extreme_2027,Ahmedabad,ssp585,baseline_2020s,heatwave_extreme,2027,12,14,15,15.5,31.42,26.015627981856017,46.60032927806169,0.4950374960899353,0.11565092951059341,0.2098744958639145,0.09422356635332108,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,11,14,15,15.25,33.21,26.07027878918586,46.32323941099572,0.4950374960899353,0.11435604840517044,0.20965895056724548,0.09530290216207504,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,12,17,17,17.75,31.6025,25.67278081634689,46.60541207358286,0.4950374960899353,0.10611631721258163,0.15296570956707,0.04684939235448837,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,12,21,15,16.0,32.84,26.00734635581132,46.231954440351586,0.4950374960899353,0.10905188322067261,0.19760555028915405,0.08855366706848145,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_typical_2025,Ahmedabad,ssp245,baseline_2020s,typical,2025,2,20,13,14.0,29.16,25.96398965734514,46.59308955230799,0.4950374960899353,0.11340762674808502,0.205612450838089,0.09220482409000397,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_hot_2081,Ahmedabad,ssp245,late_2080s,hot,2081,2,13,14,15.0,32.52,26.144050465600746,45.69151677434761,0.4950374960899353,0.11470101028680801,0.2099747359752655,0.09527372568845749,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_hot_2081,Ahmedabad,ssp245,late_2080s,hot,2081,12,28,15,15.5,31.48,26.03327326991791,46.590573146906955,0.4950374960899353,0.12055865675210953,0.21924053132534027,0.09868187457323074,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,2,14,14,14.25,29.2425,25.955703970085732,46.82325222918666,0.4950374960899353,0.11097905039787292,0.20184756815433502,0.0908685177564621,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_hot_2081,Ahmedabad,ssp245,late_2080s,hot,2081,2,15,14,14.5,33.790000000000006,26.05673532717535,46.57171200911115,0.4950374960899353,0.10985969007015228,0.20167511701583862,0.09181542694568634,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_baseline_2020s_hot_2027,Ahmedabad,ssp585,baseline_2020s,hot,2027,12,13,15,15.25,31.685,26.056829594433825,46.60125167350748,0.4950374960899353,0.1208457350730896,0.22060070931911469,0.09975497424602509,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,2,20,14,14.75,30.045,26.08929940836397,45.89108509309829,0.4950374960899353,0.114569291472435,0.21251429617404938,0.09794500470161438,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,2,26,12,12.5,27.995,26.075428804068142,45.2147493458522,0.4950374960899353,0.10693082213401794,0.1984434723854065,0.09151265025138855,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_near_2030s_hot_2034,Ahmedabad,ssp245,near_2030s,hot,2034,12,3,11,11.25,24.76,26.187556584290977,45.550540397837125,0.4950374960899353,0.11943353712558746,0.20740236341953278,0.08796882629394531,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,2,9,14,14.25,31.385,25.95547180582278,47.00648326171905,0.4950374960899353,0.11398975551128387,0.2033732682466507,0.08938351273536682,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_baseline_2020s_hot_2027,Ahmedabad,ssp585,baseline_2020s,hot,2027,12,13,12,13.0,29.17,25.856357299786495,47.22578705175872,0.4950374960899353,0.11765884608030319,0.2069285809993744,0.0892697349190712,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,11,22,13,13.75,31.137500000000003,26.02333267314572,45.78757479412731,0.4950374960899353,0.11392472684383392,0.2134660929441452,0.09954136610031128,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_near_2030s_hot_2034,Ahmedabad,ssp245,near_2030s,hot,2034,12,7,14,14.75,29.735,26.01548172381479,46.68336494205979,0.4950374960899353,0.12037665396928787,0.21020351350307465,0.08982685953378677,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,12,3,11,11.5,27.285,26.162478748660863,45.85010212705841,0.4950374960899353,0.11220668256282806,0.20232094824314117,0.09011426568031311,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_typical_2086,Ahmedabad,ssp245,late_2080s,typical,2086,2,27,14,14.25,29.725,25.997486697504065,46.396864216301424,0.4950374960899353,0.11375035345554352,0.19803626835346222,0.0842859148979187,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_heatwave_extreme_2059,Ahmedabad,ssp245,mid_2050s,heatwave_extreme,2059,11,29,16,16.75,35.57,25.976752513109957,49.80426633792392,0.4950374960899353,0.10788022726774216,0.17762456834316254,0.06974434107542038,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,11,16,14,15.0,32.65,26.043849143947213,46.37304995285131,0.4950374960899353,0.11425874382257462,0.20148654282093048,0.08722779899835587,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_hot_2081,Ahmedabad,ssp245,late_2080s,hot,2081,2,13,13,13.5,30.205,25.973171742245245,46.5076114708992,0.4950374960899353,0.1135900691151619,0.19877539575099945,0.08518532663583755,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,2,13,13,13.5,30.205,25.973171742245245,46.5076114708992,0.4950374960899353,0.1135900691151619,0.19877539575099945,0.08518532663583755,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,11,20,16,16.25,32.260000000000005,25.992293982576985,46.19569468058589,0.4950374960899353,0.11224312335252762,0.18586820363998413,0.07362508028745651,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_baseline_2020s_heatwave_extreme_2027,Ahmedabad,ssp585,baseline_2020s,heatwave_extreme,2027,12,11,16,16.75,32.5875,25.915724131795905,46.845689615424504,0.4950374960899353,0.10872454941272736,0.1865161508321762,0.07779160141944885,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_hot_2059,Ahmedabad,ssp245,mid_2050s,hot,2059,12,27,15,15.25,33.792500000000004,25.97179049197533,46.953597111233115,0.4950374960899353,0.11678963154554367,0.2039174884557724,0.08712785691022873,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_baseline_2020s_hot_2027,Ahmedabad,ssp585,baseline_2020s,hot,2027,12,14,15,15.25,31.395,26.028163465938068,46.5904204590103,0.4950374960899353,0.12347297370433807,0.21692202985286713,0.09344905614852905,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,11,16,13,13.75,31.167500000000004,26.01150086439241,47.05962837468834,0.4950374960899353,0.11935965716838837,0.20439797639846802,0.08503831923007965,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_mid_2050s_typical_2058,Ahmedabad,ssp245,mid_2050s,typical,2058,2,16,13,14.0,32.5,26.00466742412292,46.97405558236437,0.4950374960899353,0.11454004049301147,0.2068442702293396,0.09230422973632812,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp585_baseline_2020s_heatwave_extreme_2027,Ahmedabad,ssp585,baseline_2020s,heatwave_extreme,2027,12,13,12,13.0,29.17,25.856357299786495,47.22578705175872,0.4950374960899353,0.11765884608030319,0.2069285809993744,0.0892697349190712,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_near_2030s_typical_2032,Ahmedabad,ssp245,near_2030s,typical,2032,12,3,11,12.0,26.32,26.01679964951628,45.76368605179649,0.4950374960899353,0.1178140938282013,0.20414157211780548,0.08632747828960419,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,3,1,14,14.5,33.745,26.044961240044252,46.46485985615301,0.4950374960899353,0.11383771151304245,0.20526772737503052,0.09143001586198807,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,12,18,16,16.75,32.15,25.90896596775799,46.27520460169685,0.4950374960899353,0.10657321661710739,0.1847267597913742,0.07815354317426682,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,12,11,16,16.75,33.35,25.971583997733795,47.3409878402009,0.4950374960899353,0.11430993676185608,0.18989312648773193,0.07558318972587585,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,12,6,14,14.5,28.549999999999997,25.9424575170522,47.045863379470134,0.4950374960899353,0.11646146327257156,0.21580229699611664,0.09934083372354507,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,12,6,14,14.25,28.125,25.9198913861968,47.2586238564937,0.4950374960899353,0.11819613724946976,0.21535693109035492,0.09716079384088516,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,12,4,12,13.0,27.44,25.907737326174257,46.497550496838926,0.4950374960899353,0.11643729358911514,0.1970207393169403,0.08058344572782516,S-real,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,12,6,13,14.0,27.7,25.89527546944458,47.38438144319195,0.4950374960899353,0.11793652176856995,0.20551428198814392,0.08757776021957397,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
largest_zone_resolved_metabolic_spread,ahmedabad_ssp245_baseline_2020s_hot_2029,Ahmedabad,ssp245,baseline_2020s,hot,2029,12,20,16,16.5,33.96,25.97406090652282,47.05958260262454,0.4950374960899353,0.10637298226356506,0.18383637070655823,0.07746338844299316,COMP-Lo,EQ-Max,0.25525641441345215,0.7502939105033875,0.4950374960899353,COMP-Lo,EQ-Max
