artifact_type,path,bytes,sha256
selected_epw,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_baseline_2020s_hot_2025.epw,1360783,b5ab069b5505f9f9474ccdd89fd2d6f503792951772a7c94d635a7113bf79aab
selected_epw,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_baseline_2020s_typical_2029.epw,1361248,834dbee09d34338ff9146ddb79b0f8577a825414517a86092c2d2a3b26ef548e
selected_epw,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_late_2080s_heatwave_extreme_2085.epw,1361093,c87bca757674ef4c90d121199fccd9052a4d8638951ca9d32c0655b0b5310380
selected_epw,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_late_2080s_hot_2089.epw,1361139,8b84058ac9d941815e587135aa7be08df9571bcae6eed16dd03f4602c527cac1
selected_epw,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_late_2080s_typical_2081.epw,1361147,e8aae0391a6b76fa06e5a446f72b1757ebc1666ae36a867fc9ec78073dabc617
selected_epw,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_mid_2050s_heatwave_extreme_2057.epw,1361312,008855c6f44bfcf37173551b628531f2017b567a2f780f35f50369b5328b5b14
selected_epw,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_mid_2050s_hot_2057.epw,1361299,1656f0a86171999f9d80c41298e48d200eebd5f618a0ba985c7093b37033e8d2
selected_epw,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_mid_2050s_typical_2050.epw,1360440,f4aff5edc8a0933e1d01b10a9b5a88b36567dd8df9ffe8165f51b48bf8d47c8a
selected_epw,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_near_2030s_heatwave_extreme_2033.epw,1361157,27ce8be7d3c31ef7fac945bc18fba521ca9a7317e06c55877356db9389e4f591
selected_epw,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_near_2030s_hot_2033.epw,1361144,9ceeb4e93cc1fa1f33ec810dec9f6bf99e87bd95d9b26b4f3961d0ad978bbfd7
selected_epw,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_near_2030s_typical_2034.epw,1361081,04924c3a6310c983881890cdd0840c40dc69135332c081960696ad45232f5852
source_forecast_csv,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Ahmedabad/forecast_Ahmedabad_CMIP6_MPI_0515_ssp245.csv,97996763,9e5d3963960f033188511ce605fbefd2bef30f14e505f4a4d5b8761fc5737b49
source_forecast_csv,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Beijing/forecast_Beijing_CMIP6_MPI_0515_ssp245.csv,97965472,7788072013bcc14353ea6d11f8f81e48a8eab1ee91645a5ec5ececa11a584012
source_forecast_csv,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Guangzhou/forecast_Guangzhou_CMIP6_MPI_0515_ssp245.csv,97690495,8f561146eff332a75a1908dcc5e4a40d7d69126a84828118c089dd80b11c2ea9
source_forecast_csv,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Houston/forecast_Houston_CMIP6_MPI_0515_ssp245.csv,97412763,2176a62eb3ca70474e2e777461f841ca79efba3949a3c648ae502d9ef5e76133
source_forecast_csv,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Kolkata/forecast_Kolkata_CMIP6_MPI_0515_ssp245.csv,97821627,1942d0e889815b347dd64181e23d9d2cbc092cfdef78b654cd68b07aee91e791
source_forecast_csv,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp245.csv,97777679,97587cd62ac493164b4dffbfd2f0d114292aa51413b1a6261dcd7285862c081c
source_forecast_csv,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Ahmedabad/forecast_Ahmedabad_CMIP6_MPI_0515_ssp585.csv,97997823,b0eaeeacb0a01ffe1627c25825e650fd91a0953ec376a59c3e84c5f11478a114
source_forecast_csv,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Beijing/forecast_Beijing_CMIP6_MPI_0515_ssp585.csv,97943699,5e58f1b36e17e081033e491575ac7386c38cc18325e776831a53c2d65ada7c70
source_forecast_csv,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Guangzhou/forecast_Guangzhou_CMIP6_MPI_0515_ssp585.csv,97667445,a2b49afe94f7c83f933be930aff309d3fd3b9e5e94915b7b18658837ad33cf29
source_forecast_csv,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Houston/forecast_Houston_CMIP6_MPI_0515_ssp585.csv,97409489,2a13eb420c0cc227147ebc877656990cd46f70d2fd7e202faec43f3c7815dfec
source_forecast_csv,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Kolkata/forecast_Kolkata_CMIP6_MPI_0515_ssp585.csv,97822260,4a8952da8a9d0ac0185ae9dbd5fd39489bcaeb98e33abc358ac2d5d4275b2aa3
source_forecast_csv,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv,97754657,91c1a4cc37ecdc75e256ec838d3a26a968720d202ac15b329825973e0a8542ee
source_workbook,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Ahmedabad/forecast_Ahmedabad_CMIP6_MPI_0515_ssp245.xlsx,65472034,0623023a4ad3f1e7aed8d6e41e90ac3899ca7e45379e2ead9cefd76680cdc56f
source_workbook,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Beijing/forecast_Beijing_CMIP6_MPI_0515_ssp245.xlsx,64364162,8a24383cd6be9435f6982e4e4283e24720be1d18a7cd00771b9211d22b22667f
source_workbook,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Guangzhou/forecast_Guangzhou_CMIP6_MPI_0515_ssp245.xlsx,63813973,1b5b78c38bd6274ad53f62b87c18b8a42625cb666bffcdf7c14e64156f45770b
source_workbook,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Houston/forecast_Houston_CMIP6_MPI_0515_ssp245.xlsx,65510853,95a84fdd3b8fd2cdd23102c9c2c3bf21a962d84c3cc5de1b540453d82c72ab7e
source_workbook,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Kolkata/forecast_Kolkata_CMIP6_MPI_0515_ssp245.xlsx,64950146,57c05e0d5971cd22e46f3a9e82fb88baa74c35920362cad2700de5a0479e186f
source_workbook,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp245/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp245.xlsx,65261735,c4885db3fa8cf318f196191216e9a81924bb67442ad5a90ba9399170020554cb
source_workbook,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Ahmedabad/forecast_Ahmedabad_CMIP6_MPI_0515_ssp585.xlsx,65466284,afa3c2dc4e7787e5bc37970586ab2e81e438578eba6ced78c6b91d3fd952bae8
source_workbook,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Beijing/forecast_Beijing_CMIP6_MPI_0515_ssp585.xlsx,64350466,6a70d4bc3fc43290ecfddf32c76a018526f5bea7cd863fa40e519638c00d0725
source_workbook,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Guangzhou/forecast_Guangzhou_CMIP6_MPI_0515_ssp585.xlsx,63816110,7441bd807a2df2202e4441e262cace38413254bd986dac348894b0a25edce2a4
source_workbook,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Houston/forecast_Houston_CMIP6_MPI_0515_ssp585.xlsx,65503258,ed17236ef7f5c3a8f5830427adc864fea65749cf86a7948821d8e9d562447119
source_workbook,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Kolkata/forecast_Kolkata_CMIP6_MPI_0515_ssp585.xlsx,64948973,fcabd7c904bbed3f31d154f87f9611ab5ea71a2916f57f9c6914f55ca45d2cf7
source_workbook,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp585.xlsx,65258263,04ffd81575c13042a83072a1acceac7908bec5f75d33b2794db44a9e5a908a60
matching_weather_generator_reference,checksum-only://reference_epw/apply_climate_delta_batch.py,67782,4f8e1c2fb09b02c074c48214c9ae10e958c09475d64ec4610f84981ddd4d0228
published_samy_method_local_source,checksum-only://weather_generator_reference/sAMY_manuscript.tex,143444,c9f7ce481ae1a7dd8401a8dc939df55f762c586ecff68b5ebb7875910ad79a7c
