case_id,city,scenario,time_slice,severity,weather_year,manifest_mean_temp_c,manifest_cdh18_c_hour,manifest_max_temp_c,manifest_hours_temp_ge_35,manifest_mean_rh_pct,epw_path,data_rows,calendar_years,invalid_field_width_rows,body_sha256,transform_sha256,mean_temp_c,min_temp_c,max_temp_c,cdh18_c_hour,hours_temp_ge_35,mean_rh_pct,min_rh_pct,max_rh_pct,dewpoint_above_drybulb_rows,min_pressure_pa,max_pressure_pa,annual_ghi_kwh_m2,max_ghi_w_m2,max_dni_w_m2,max_dhi_w_m2,max_wind_m_s,broad_range_violation_rows,mean_temp_difference_c,max_temp_difference_c,cdh18_difference_c_hour,hours_ge_35_difference,mean_rh_difference_pct_point
houston_ssp245_late_2080s_typical_2086,Houston,ssp245,late_2080s,typical,2086,22.645292,52968.132561,36.163264,104,74.031674,checksum-only://selected_weather/ssp245/Houston/houston_ssp245_late_2080s_typical_2086.epw,8760,2086,0,c300d09204ecbaf191b6772309ac6fb939da35572eed2f7060c8876d5e1b4b0b,ba08980c85d8ad8f05b30fabe90faa97598547dc6b824bc144e85c35dd06b36a,22.645329908675798,-0.36,36.16,52968.35,105,74.03356164383561,53.0,94.0,0,99799.0,104135.0,1801.98,882.0,691.0,422.0,11.5,0,3.790867579667179e-05,-0.003264000000001488,0.21743900000001304,1,0.0018876438356159042
houston_ssp245_mid_2050s_heatwave_extreme_2058,Houston,ssp245,mid_2050s,heatwave_extreme,2058,21.644799,49711.621038,36.670214,218,74.029557,checksum-only://selected_weather/ssp245/Houston/houston_ssp245_mid_2050s_heatwave_extreme_2058.epw,8760,2058,0,60c5fcf96aa14dbee7405241f6d78accf10da2447c33410327e5849bdb5599c2,8adc8bd82437411b7b51386e439f88dbec61dd0dd0062a368741bd9defc3c4e1,21.64481506849315,-5.56,36.67,49711.7,219,74.03127853881278,53.0,94.0,0,99262.0,103650.0,1765.205,870.0,691.0,450.0,11.48,0,1.6068493149390406e-05,-0.00021399999999971442,0.07896199999959208,1,0.001721538812788026
houston_ssp245_mid_2050s_hot_2056,Houston,ssp245,mid_2050s,hot,2056,23.846014,57130.049119,36.080721,60,74.033774,checksum-only://selected_weather/ssp245/Houston/houston_ssp245_mid_2050s_hot_2056.epw,8784,2056,0,c1697c40ebe6add96a7be6a0fa4367d514da06894a527e18c07045ef32c13d13,22966c462db1650dfaa1316b6c8a43beb2a1eddf6576cd308cb9f0cd70bd7db3,23.846024590163932,2.45,36.08,57130.10999999999,61,74.03802367941712,53.0,94.0,0,99950.0,103440.0,1840.066,903.0,691.0,455.0,13.24,0,1.0590163931567531e-05,-0.0007209999999986394,0.060880999990331475,1,0.004249679417128505
houston_ssp245_mid_2050s_typical_2052,Houston,ssp245,mid_2050s,typical,2052,22.776828,53420.549269,37.890924,160,74.022174,checksum-only://selected_weather/ssp245/Houston/houston_ssp245_mid_2050s_typical_2052.epw,8784,2052,0,40a6d3a776ec0c4252ca89f52474798cc1e8cc94c3ecedc8913b93dd1d153007,3e8eb0c7a6145a43c2d916cd972b07e915569ac4b3c66045cd1baa00a870b633,22.776839708561024,0.71,37.89,53420.759999999995,160,74.02755009107469,53.0,94.0,0,99626.0,103842.0,1743.191,855.0,691.0,490.0,11.49,0,1.1708561025614017e-05,-0.0009239999999977044,0.210730999991938,0,0.005376091074680289
houston_ssp245_near_2030s_heatwave_extreme_2039,Houston,ssp245,near_2030s,heatwave_extreme,2039,21.794397,49450.231615,36.988107,93,74.028067,checksum-only://selected_weather/ssp245/Houston/houston_ssp245_near_2030s_heatwave_extreme_2039.epw,8760,2039,0,bf9759440ae424f2dc2fc422658cc7e0162e0f23e468d3faaba7f01d0cdbd9b0,fb3dc84bdff18611db6e92e76cb1f79e4a22cf03c0a4714210e5a22578cb449d,21.794448630136987,-1.06,36.99,49450.54,94,74.02876712328766,53.0,94.0,0,100070.0,103669.0,1816.708,866.0,691.0,437.0,11.32,0,5.163013698705754e-05,0.001893000000002587,0.3083850000039092,1,0.0007001232876717722
houston_ssp245_near_2030s_hot_2038,Houston,ssp245,near_2030s,hot,2038,23.716286,56529.489626,36.120463,76,74.033975,checksum-only://selected_weather/ssp245/Houston/houston_ssp245_near_2030s_hot_2038.epw,8760,2038,0,c59e593170b885590963a450393a139e37ee43e6f4c93fc2d80ce81b9c7b56b4,343e025ec9358fd946b09990ec973a182bb6d15c655062143e24f4d1ab30b468,23.716302511415527,4.51,36.12,56529.62999999999,76,74.03595890410959,53.0,94.0,0,99664.0,103405.0,1874.751,868.0,691.0,515.0,10.79,0,1.6511415527276085e-05,-0.0004630000000034329,0.1403739999877871,0,0.0019839041095934817
houston_ssp245_near_2030s_typical_2033,Houston,ssp245,near_2030s,typical,2033,21.467283,48579.932455,36.213632,75,74.045544,checksum-only://selected_weather/ssp245/Houston/houston_ssp245_near_2030s_typical_2033.epw,8760,2033,0,ba06bc939ec64c5432932450359cc848a4ff1e4e8f9315979df395ffaae6c287,fcdc0f27b14064d8488ac6affcd24c19ffc4a2c77d3dc2432b9f40e3c1cdca41,21.46728424657534,-3.45,36.21,48579.83,76,74.03778538812786,53.0,94.0,0,99342.0,103809.0,1766.14,869.0,691.0,446.0,12.09,0,1.2465753407298052e-06,-0.003631999999996083,-0.10245500000019092,1,-0.007758611872148435
houston_ssp585_baseline_2020s_heatwave_extreme_2025,Houston,ssp585,baseline_2020s,heatwave_extreme,2025,21.306139,48976.900791,36.651984,97,73.934033,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_baseline_2020s_heatwave_extreme_2025.epw,8760,2025,0,bd726b1a25a86a295efefe0abdd3737d00821f926fa519dd614827b7afe53b78,754220bc4ae31e3e5c34451fbb4e07e553ebb3295f40621eaddc384afd2902e8,21.306101598173512,-4.63,36.65,48976.67,97,73.93344748858448,40.0,94.0,0,100090.0,104208.0,1792.174,857.0,691.0,435.0,9.59,0,-3.740182648925838e-05,-0.001984000000000208,-0.23079100000177277,0,-0.0005855114155224328
houston_ssp585_baseline_2020s_hot_2026,Houston,ssp585,baseline_2020s,hot,2026,21.498924,51515.730925,37.109821,50,74.051801,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_baseline_2020s_hot_2026.epw,8760,2026,0,d4f07153612838a5cd607b7750e13b73cc42cfdf29668e0a6aa23e3c9e18f62b,d967e32cc82d3b28641c4c9e027c4159da771d201bfaabb0ed9f2d60ed8f21e0,21.498971461187217,-3.42,37.11,51515.969999999994,51,74.05022831050228,53.0,94.0,0,99521.0,103866.0,1826.937,860.0,691.0,476.0,10.81,0,4.7461187218544865e-05,0.0001790000000028158,0.23907499999040738,1,-0.001572689497720603
houston_ssp585_baseline_2020s_typical_2025,Houston,ssp585,baseline_2020s,typical,2025,21.306139,48976.900791,36.651984,97,73.934033,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_baseline_2020s_typical_2025.epw,8760,2025,0,bd726b1a25a86a295efefe0abdd3737d00821f926fa519dd614827b7afe53b78,754220bc4ae31e3e5c34451fbb4e07e553ebb3295f40621eaddc384afd2902e8,21.306101598173512,-4.63,36.65,48976.67,97,73.93344748858448,40.0,94.0,0,100090.0,104208.0,1792.174,857.0,691.0,435.0,9.59,0,-3.740182648925838e-05,-0.001984000000000208,-0.23079100000177277,0,-0.0005855114155224328
houston_ssp585_late_2080s_heatwave_extreme_2086,Houston,ssp585,late_2080s,heatwave_extreme,2086,23.906846,63687.861784,38.656594,725,74.031674,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_late_2080s_heatwave_extreme_2086.epw,8760,2086,0,456ac9090f099ca2729115b82f2d1299c41844e023397cc378f2f6098e18d343,81129966618f57d769046f07e07cde5903cb3ab7d93b1c70c1beb6c585d6c2a8,23.906840182648402,1.86,38.66,63687.7,725,74.03356164383561,53.0,94.0,0,99731.0,103789.0,1811.911,871.0,691.0,462.0,11.4,0,-5.817351599546328e-06,0.0034059999999982438,-0.16178400000353577,0,0.0018876438356159042
houston_ssp585_late_2080s_hot_2080,Houston,ssp585,late_2080s,hot,2080,24.850574,68048.905924,38.571642,656,74.039013,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_late_2080s_hot_2080.epw,8784,2080,0,6093571170bd3ee0ac7e9197e87e133651def4e6a88f72c33eba3232ef2e8dc2,9442666ff68d0735be6ab32e7e51c1feb7e8e820e27a4020b750f364405edb4f,24.850593123861564,-0.95,38.57,68048.92,656,74.0389344262295,53.0,94.0,0,98665.0,103282.0,1814.709,854.0,691.0,498.0,12.71,0,1.9123861562775346e-05,-0.0016419999999968127,0.014075999992201105,0,-7.857377049447223e-05
houston_ssp585_late_2080s_typical_2088,Houston,ssp585,late_2080s,typical,2088,24.197236,64961.207128,39.935992,709,74.031558,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_late_2080s_typical_2088.epw,8784,2088,0,4b72294fb85943c9cd9c02afa519f562da079804ca82daa29a7d9e5ccbdb3212,61008910646d8c0beecd607ebe60c47f817ebdcbbd73c03d054a65492f5fffce,24.197217668488157,3.13,39.94,64961.2,711,74.03654371584699,53.0,94.0,0,99468.0,104075.0,1793.572,884.0,691.0,473.0,9.6,0,-1.833151184271742e-05,0.004007999999998901,-0.0071280000047408976,2,0.004985715846984817
houston_ssp585_mid_2050s_heatwave_extreme_2059,Houston,ssp585,mid_2050s,heatwave_extreme,2059,22.709335,55983.736241,37.350455,263,74.041194,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_mid_2050s_heatwave_extreme_2059.epw,8760,2059,0,ce0bb182ac33fbcfe603bad9d9790f6f55884d4cfd97d5edcb2cd76c69bdf3e2,34cea4f1d009c13a501b8d55f9245a84e6e6129870fd777e39f01d1dbc7c1090,22.709285388127853,-4.23,37.35,55983.36,265,74.04486301369863,53.0,94.0,0,99831.0,103786.0,1762.719,868.0,691.0,420.0,10.19,0,-4.9611872146471114e-05,-0.00045499999999520924,-0.37624099999811733,2,0.0036690136986265998
houston_ssp585_mid_2050s_hot_2058,Houston,ssp585,mid_2050s,hot,2058,22.997088,58012.747999,37.367442,229,74.029557,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_mid_2050s_hot_2058.epw,8760,2058,0,a359fd079de8e50f2d08eb7b2ed5abede8acc6269a7d834f3f133a5d673c78b7,79124e2bfdb1410ada05ce431b42c0eb6a33c0d584af5bc8ab9ed35da9f7b092,22.997067351598172,-3.25,37.37,58012.49,229,74.03127853881278,53.0,94.0,0,100565.0,104026.0,1855.031,861.0,691.0,472.0,11.45,0,-2.064840182924854e-05,0.0025580000000005043,-0.2579990000012913,0,0.001721538812788026
houston_ssp585_mid_2050s_typical_2055,Houston,ssp585,mid_2050s,typical,2055,22.476906,53399.664922,36.309401,108,74.017853,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_mid_2050s_typical_2055.epw,8760,2055,0,6c40f24ba73d9f21cd57b9f9d19d3fa6de786c5eedd96fafa8ed1aa70df83596,050de1b3cc1444bbc63758f4d5c427faa57f83087714210e8041949565da3b32,22.476905251141556,-0.28,36.31,53399.69999999999,109,74.02602739726028,53.0,94.0,0,99871.0,103536.0,1819.935,877.0,691.0,443.0,10.74,0,-7.488584436998735e-07,0.0005990000000011264,0.0350779999862425,1,0.008174397260276578
houston_ssp585_near_2030s_heatwave_extreme_2037,Houston,ssp585,near_2030s,heatwave_extreme,2037,23.133251,54920.728954,37.216136,158,74.046504,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_near_2030s_heatwave_extreme_2037.epw,8760,2037,0,ad1393191f35ac909a51f23f8c3d58e668d30bbe1681f7fc0b41ed998f059ad4,c71654a3358c12774971b78e130a19bddb12326ec0a41f5a5baf95b7189efb52,23.1332294520548,2.32,37.22,54920.61,159,74.04440639269406,53.0,94.0,0,99972.0,103408.0,1822.176,852.0,691.0,475.0,10.12,0,-2.1547945202371466e-05,0.0038640000000000896,-0.11895399999775691,1,-0.002097607305941551
houston_ssp585_near_2030s_hot_2035,Houston,ssp585,near_2030s,hot,2035,23.35509,55712.890218,36.268063,73,74.038756,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_near_2030s_hot_2035.epw,8760,2035,0,0a324963ca2a7caf8b34ea2323e378a8a2290108d22fd622543db16021443f80,c07e79a7b206d07db3e69bc3ddb80331ecd9b0b5b5928186fdffdbd7b2f79561,23.355051369863016,-5.42,36.27,55712.73,73,74.04178082191781,53.0,94.0,0,99790.0,103449.0,1810.089,872.0,691.0,475.0,11.36,0,-3.863013698435225e-05,0.0019370000000051846,-0.16021799999725772,0,0.003024821917804843
houston_ssp585_near_2030s_typical_2038,Houston,ssp585,near_2030s,typical,2038,21.397709,50529.802341,36.461778,61,74.033975,checksum-only://selected_weather/ssp585/Houston/houston_ssp585_near_2030s_typical_2038.epw,8760,2038,0,c5e97e6e258a40a7187b103c653cfa17e1234e7e2c2a7b83dc51f6c16c63855d,4de07c7d18023631010dcc681eb83444fcbba1ec6d7737581d40e2b492041289,21.39776484018265,-3.23,36.46,50529.95999999999,63,74.03595890410959,53.0,94.0,0,99885.0,104337.0,1769.869,861.0,691.0,488.0,10.83,0,5.5840182650257475e-05,-0.0017780000000016116,0.15765899998950772,2,0.0019839041095934817
kolkata_ssp245_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp245,baseline_2020s,heatwave_extreme,2027,26.240966,76148.349605,43.689881,509,75.425648,checksum-only://selected_weather/ssp245/Kolkata/kolkata_ssp245_baseline_2020s_heatwave_extreme_2027.epw,8760,2027,0,8cd29f20d76b43dfb25d8ce3516a80f3f023c74ab35987ad5e827b7568e24184,3652383524600dd9f5f8244f82cd502b8d3c90387dce96ba180bc2dbfd6af5b7,26.241002283105022,8.53,43.69,76148.83,509,75.42385844748858,41.0,94.0,0,99085.0,102276.0,1691.348,871.0,679.0,594.0,5.9,0,3.628310502179488e-05,0.00011899999999798183,0.4803950000059558,0,-0.0017895525114113298
kolkata_ssp245_baseline_2020s_hot_2028,Kolkata,ssp245,baseline_2020s,hot,2028,26.736344,78961.08606,40.971973,363,75.429266,checksum-only://selected_weather/ssp245/Kolkata/kolkata_ssp245_baseline_2020s_hot_2028.epw,8784,2028,0,36d0c6d4fc871c986b20c8daaa64b77e2a3aadee383219cd016b3f7e042af356,889b61afbbfe32e449dd0641ef46d14a8b65fae4f52554b9566c2ad30d991add,26.73635245901639,9.55,40.97,78961.21999999999,365,75.42998633879782,41.0,94.0,0,99091.0,102493.0,1695.046,870.0,679.0,581.0,5.08,0,8.459016392237118e-06,-0.0019729999999995584,0.13393999998515937,2,0.0007203387978194087
kolkata_ssp245_baseline_2020s_typical_2026,Kolkata,ssp245,baseline_2020s,typical,2026,25.724295,71040.660226,39.709949,369,75.436668,checksum-only://selected_weather/ssp245/Kolkata/kolkata_ssp245_baseline_2020s_typical_2026.epw,8760,2026,0,79dd9d04914e697174ed85a53c1097c16a6ac61c9408aa2c8085da25ec13d9ee,c2d77d4983833e2354860d932f2e9843eb7e9565e67c1ca99f2e8e6baf8e1caa,25.72428767123288,7.8,39.71,71040.5,371,75.43127853881279,41.0,94.0,0,99432.0,102275.0,1685.674,864.0,679.0,589.0,5.92,0,-7.328767122061208e-06,5.099999999913507e-05,-0.16022600000724196,2,-0.005389461187206734
kolkata_ssp245_late_2080s_heatwave_extreme_2086,Kolkata,ssp245,late_2080s,heatwave_extreme,2086,27.606172,85415.250552,41.591316,776,75.43428,checksum-only://selected_weather/ssp245/Kolkata/kolkata_ssp245_late_2080s_heatwave_extreme_2086.epw,8760,2086,0,3e673299901167bf897b0c78e87175e86456ee2be29781749415fb0dbd012fa3,89de7221cb467f27c1ce972234a47eabb776a259fa4f952f636a01133c30677e,27.606182648401827,11.28,41.59,85415.21,776,75.43162100456621,40.0,94.0,0,99195.0,102202.0,1734.245,890.0,679.0,611.0,5.85,0,1.0648401826074405e-05,-0.001315999999995654,-0.040551999991294,0,-0.0026589954337907784
kolkata_ssp245_late_2080s_hot_2087,Kolkata,ssp245,late_2080s,hot,2087,27.785327,86862.975452,39.711374,575,75.444353,checksum-only://selected_weather/ssp245/Kolkata/kolkata_ssp245_late_2080s_hot_2087.epw,8760,2087,0,13530d5d5cc6369d2e46fea1032f2ab49db75a91c475576f230ef97a52416228,66f1a5ab6234ae2637da9d6ff528af0bf86fe90df1b2e3218ca9cf0941be4cac,27.785376712328766,10.53,39.71,86863.31,575,75.44372146118721,41.0,93.0,0,99386.0,102355.0,1713.831,846.0,679.0,594.0,5.25,0,4.971232876727072e-05,-0.001373999999998432,0.33454799999890383,0,-0.0006315388127973165
kolkata_ssp245_late_2080s_typical_2084,Kolkata,ssp245,late_2080s,typical,2084,27.099785,82081.956589,41.619387,732,75.417819,checksum-only://selected_weather/ssp245/Kolkata/kolkata_ssp245_late_2080s_typical_2084.epw,8784,2084,0,a7e1610838d4cf9a8729edfd297286f2af50e1c20d6d0e2f8f44dfaa6165e530,89f37f45779f72bdee804ac7d1407c2dfc136b34025dea0dd80ae4b3fb46fc7e,27.099805327868857,9.51,41.62,82082.0,732,75.41427595628416,41.0,93.0,0,99120.0,102536.0,1701.284,878.0,679.0,591.0,4.63,0,2.0327868856639952e-05,0.0006129999999942015,0.043411000006017275,0,-0.0035430437158368022
kolkata_ssp245_mid_2050s_heatwave_extreme_2053,Kolkata,ssp245,mid_2050s,heatwave_extreme,2053,26.946932,80269.526266,39.804015,568,75.449434,checksum-only://selected_weather/ssp245/Kolkata/kolkata_ssp245_mid_2050s_heatwave_extreme_2053.epw,8760,2053,0,0f15ec003a246377b68e47921189f1c434a56ad38aea5d8e03b63d02a2fe8b57,673e0a14f9eaf350fb73b166582bf20cdd4259b321588f22224f73ceab12427a,26.94689497716895,10.05,39.8,80269.1,568,75.45433789954338,41.0,94.0,0,99189.0,102207.0,1738.81,884.0,679.0,604.0,6.59,0,-3.702283105155857e-05,-0.004015000000002544,-0.4262659999949392,0,0.004903899543378998
kolkata_ssp245_mid_2050s_hot_2053,Kolkata,ssp245,mid_2050s,hot,2053,26.946932,80269.526266,39.804015,568,75.449434,checksum-only://selected_weather/ssp245/Kolkata/kolkata_ssp245_mid_2050s_hot_2053.epw,8760,2053,0,0f15ec003a246377b68e47921189f1c434a56ad38aea5d8e03b63d02a2fe8b57,673e0a14f9eaf350fb73b166582bf20cdd4259b321588f22224f73ceab12427a,26.94689497716895,10.05,39.8,80269.1,568,75.45433789954338,41.0,94.0,0,99189.0,102207.0,1738.81,884.0,679.0,604.0,6.59,0,-3.702283105155857e-05,-0.004015000000002544,-0.4262659999949392,0,0.004903899543378998
kolkata_ssp245_mid_2050s_typical_2058,Kolkata,ssp245,mid_2050s,typical,2058,26.423007,75435.176249,41.710524,431,75.426683,checksum-only://selected_weather/ssp245/Kolkata/kolkata_ssp245_mid_2050s_typical_2058.epw,8760,2058,0,aac02000b7d6a0c7b84819a18dc7baafaedb0ef27c084f506d09fe1e3798afba,bfaf0fc0c49f485f63b593771896522b9485d2db4bc0147447b2e1c676a85376,26.42298858447489,9.63,41.71,75435.12,431,75.42328767123287,40.0,93.0,0,99323.0,102373.0,1725.526,872.0,679.0,596.0,5.27,0,-1.841552510839506e-05,-0.0005239999999986367,-0.056249000001116656,0,-0.0033953287671266708
kolkata_ssp245_near_2030s_heatwave_extreme_2039,Kolkata,ssp245,near_2030s,heatwave_extreme,2039,25.991091,73640.33792,39.627456,410,75.425608,checksum-only://selected_weather/ssp245/Kolkata/kolkata_ssp245_near_2030s_heatwave_extreme_2039.epw,8760,2039,0,65ea2d0e189d3ab2c5bf91782007270e304ea07bbfb09c532c94c1fd40b209a9,f4a94f137d3b8fd481bb55061d1613e145826f7a6f9b61ac40943dd5178bc3f3,25.99110388127854,9.34,39.63,73640.22,410,75.42397260273972,40.0,94.0,0,99026.0,102365.0,1687.134,857.0,679.0,582.0,5.55,0,1.288127853982246e-05,0.0025440000000003238,-0.11792000000423286,0,-0.0016353972602729527
kolkata_ssp245_near_2030s_hot_2031,Kolkata,ssp245,near_2030s,hot,2031,26.868903,80008.022775,37.705896,190,75.430294,checksum-only://selected_weather/ssp245/Kolkata/kolkata_ssp245_near_2030s_hot_2031.epw,8760,2031,0,f048600e107d3173126e85da0a89ac55813c8bbf00ef033ada4eb40110b05b3b,7f6290014eecce7a360e0eb5121ee942f857833eb3161f857d8f715182b2d817,26.868886986301373,7.27,37.71,80007.81,192,75.42648401826484,41.0,94.0,0,99207.0,102229.0,1691.882,829.0,679.0,582.0,5.55,0,-1.601369862669344e-05,0.004103999999998109,-0.21277500000724103,2,-0.00380998173515934
kolkata_ssp245_near_2030s_typical_2036,Kolkata,ssp245,near_2030s,typical,2036,25.598567,69999.549434,39.584368,202,75.417257,checksum-only://selected_weather/ssp245/Kolkata/kolkata_ssp245_near_2030s_typical_2036.epw,8784,2036,0,3292ef4b594a06edb5cab1e71a875a6f3ed3ee8cedc6f47ec3215783ebb2baab,de113339fd1030340f3ae5b55da544658d2ee342c0e09655b3a62278e708ea5b,25.598522313296904,8.93,39.58,69999.24,202,75.4143897996357,41.0,93.0,0,98780.0,102498.0,1661.186,851.0,679.0,577.0,8.26,0,-4.468670309520917e-05,-0.004367999999999483,-0.30943399999523535,0,-0.0028672003643066546
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,Kolkata,ssp585,baseline_2020s,heatwave_extreme,2027,25.48185,68898.125349,39.650146,280,75.425648,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_baseline_2020s_heatwave_extreme_2027.epw,8760,2027,0,5a3b9c49e2be9cd99bb25335b8b91576c19cab3823bd589d20597830e99ff85b,6fb4f7a8ca010695e975d408d8b0e96ca0cc892b5772b9855cb210ab77a2eb3a,25.481834474885847,9.3,39.65,68897.88,280,75.42385844748858,41.0,94.0,0,99175.0,102235.0,1639.925,851.0,679.0,571.0,5.31,0,-1.5525114154257835e-05,-0.00014600000000086766,-0.2453489999898011,0,-0.0017895525114113298
kolkata_ssp585_baseline_2020s_hot_2026,Kolkata,ssp585,baseline_2020s,hot,2026,26.046112,73213.520978,38.998067,235,75.436668,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_baseline_2020s_hot_2026.epw,8760,2026,0,1fbc80cc15fc47b906c5e8651c3035538a31d5ddc79e2f4047acca698afff72d,6c811fba979a5f39069c94446eb660f5863f6ad33cf2d4b57bf1a8f77957fdb2,26.046144977168947,9.3,39.0,73213.84000000001,237,75.43127853881279,41.0,94.0,0,99184.0,102160.0,1664.789,858.0,679.0,582.0,5.15,0,3.297716894579139e-05,0.0019330000000010727,0.319022000010591,2,-0.005389461187206734
kolkata_ssp585_baseline_2020s_typical_2029,Kolkata,ssp585,baseline_2020s,typical,2029,25.246182,67733.113473,38.356587,104,75.415999,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_baseline_2020s_typical_2029.epw,8760,2029,0,3550d9d7c1350e979982ca94fd0e78a84f381aa2921f39fba5a34e3bf5e99c4e,1c5fb090909245fed28fed64fa746706abc87f40c85790114c6f55de56501758,25.246216894977167,9.54,38.36,67733.41,104,75.41461187214612,40.0,94.0,0,99281.0,102246.0,1631.999,833.0,679.0,558.0,6.22,0,3.489497716557821e-05,0.0034130000000018867,0.2965269999986049,0,-0.0013871278538744036
kolkata_ssp585_late_2080s_heatwave_extreme_2080,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,29.845818,104410.475404,42.83983,1106,75.428341,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_late_2080s_heatwave_extreme_2080.epw,8784,2080,0,c872d0260a9bd4ca16a799445ce3fccd15ac9dc280d7eef3ba658f4b6338a5b8,f0face5b95a4616ae2f2b4913c32bb370def21a9c0bbd0d99870908877da946c,29.845851548269582,13.09,42.84,104410.73,1109,75.42930327868852,41.0,93.0,0,99335.0,102201.0,1775.42,892.0,679.0,611.0,5.49,0,3.354826958101853e-05,0.00017000000000422233,0.2545959999988554,3,0.0009622786885188361
kolkata_ssp585_late_2080s_hot_2080,Kolkata,ssp585,late_2080s,hot,2080,29.845818,104410.475404,42.83983,1106,75.428341,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_late_2080s_hot_2080.epw,8784,2080,0,c872d0260a9bd4ca16a799445ce3fccd15ac9dc280d7eef3ba658f4b6338a5b8,f0face5b95a4616ae2f2b4913c32bb370def21a9c0bbd0d99870908877da946c,29.845851548269582,13.09,42.84,104410.73,1109,75.42930327868852,41.0,93.0,0,99335.0,102201.0,1775.42,892.0,679.0,611.0,5.49,0,3.354826958101853e-05,0.00017000000000422233,0.2545959999988554,3,0.0009622786885188361
kolkata_ssp585_late_2080s_typical_2088,Kolkata,ssp585,late_2080s,typical,2088,28.570697,93279.44852,42.952133,691,75.414756,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_late_2080s_typical_2088.epw,8784,2088,0,4c2dfbe9d49d3b6585497b8167c564b917af5860e19d25bbd6eb2d5877fdf13c,1f5671c9676ef2bce2f2d4223f035fa985196335a4532cea2bfc78b1632585fa,28.570694444444445,13.22,42.95,93279.39,691,75.41746357012751,41.0,94.0,0,99478.0,102254.0,1743.575,874.0,679.0,610.0,5.36,0,-2.5555555538403496e-06,-0.0021330000000006066,-0.05852000000595581,0,0.0027075701275123265
kolkata_ssp585_mid_2050s_heatwave_extreme_2059,Kolkata,ssp585,mid_2050s,heatwave_extreme,2059,29.378027,100314.774345,40.690338,961,75.443652,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_mid_2050s_heatwave_extreme_2059.epw,8760,2059,0,db4a33da8c78b1c9405f7680e4f5f24c7d523fb5b382d3fcbed250f3a3e4ef5e,a9514009e4e1c5f756d7d59a93dd97df90b5d174ed5e376732f2bc24b72e546c,29.378026255707763,11.6,40.69,100314.68999999999,961,75.44577625570776,41.0,93.0,0,99223.0,102111.0,1728.296,870.0,679.0,596.0,5.4,0,-7.442922367317806e-07,-0.0003379999999992833,-0.08434500001021661,0,0.002124255707755651
kolkata_ssp585_mid_2050s_hot_2059,Kolkata,ssp585,mid_2050s,hot,2059,29.378027,100314.774345,40.690338,961,75.443652,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_mid_2050s_hot_2059.epw,8760,2059,0,db4a33da8c78b1c9405f7680e4f5f24c7d523fb5b382d3fcbed250f3a3e4ef5e,a9514009e4e1c5f756d7d59a93dd97df90b5d174ed5e376732f2bc24b72e546c,29.378026255707763,11.6,40.69,100314.68999999999,961,75.44577625570776,41.0,93.0,0,99223.0,102111.0,1728.296,870.0,679.0,596.0,5.4,0,-7.442922367317806e-07,-0.0003379999999992833,-0.08434500001021661,0,0.002124255707755651
kolkata_ssp585_mid_2050s_typical_2057,Kolkata,ssp585,mid_2050s,typical,2057,26.459367,76080.320371,40.913649,473,75.435626,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_mid_2050s_typical_2057.epw,8760,2057,0,9417e611777848bac825c68e640578764e6ab223814d1b48a928ba3e7f8264db,d1e81dd4494f9b5a256e30ecb26f67ad8c3ed9d0a8788633ad4c8f924e92ccd5,26.459329908675798,10.04,40.91,76080.08,473,75.43401826484018,41.0,93.0,0,98954.0,102079.0,1671.38,866.0,679.0,589.0,7.17,0,-3.709132420226524e-05,-0.0036490000000029,-0.24037099999259226,0,-0.0016077351598227096
