city,scenario,weather_year,case_id_canonical,source_csv,epw_path,source_rows,epw_rows,expected_transform_sha256,epw_transform_sha256,exact_transform_match
Kolkata,ssp585,2088,kolkata_ssp585_late_2080s_typical_2088,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Kolkata/forecast_Kolkata_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Kolkata/kolkata_ssp585_late_2080s_typical_2088.epw,8784,8784,1f5671c9676ef2bce2f2d4223f035fa985196335a4532cea2bfc78b1632585fa,1f5671c9676ef2bce2f2d4223f035fa985196335a4532cea2bfc78b1632585fa,True
Phoenix,ssp585,2025,phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_baseline_2020s_heatwave_extreme_2025.epw,8760,8760,cd5f2178ac06cf126c0d9993432ed4313db89885490ab23cfb02baa8ed18aeee,cd5f2178ac06cf126c0d9993432ed4313db89885490ab23cfb02baa8ed18aeee,True
Phoenix,ssp585,2029,phoenix_ssp585_baseline_2020s_typical_2029,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_baseline_2020s_typical_2029.epw,8760,8760,09b256691ba2f212457b7c0107252bc877c434a45a624503ab37f52cbac5759f,09b256691ba2f212457b7c0107252bc877c434a45a624503ab37f52cbac5759f,True
Phoenix,ssp585,2033,phoenix_ssp585_near_2030s_heatwave_extreme_2033,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_near_2030s_heatwave_extreme_2033.epw,8760,8760,c4bde549452988dc8c8df1fadff3cc3436bd66223ce69bd9f7c303d3368a9cd1,c4bde549452988dc8c8df1fadff3cc3436bd66223ce69bd9f7c303d3368a9cd1,True
Phoenix,ssp585,2034,phoenix_ssp585_near_2030s_typical_2034,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_near_2030s_typical_2034.epw,8760,8760,433c1f7abe031b6c0b8f9f0cec0e5522eb5870dcf08e53d99c5276f363512746,433c1f7abe031b6c0b8f9f0cec0e5522eb5870dcf08e53d99c5276f363512746,True
Phoenix,ssp585,2050,phoenix_ssp585_mid_2050s_typical_2050,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_mid_2050s_typical_2050.epw,8760,8760,b006b997c290aa201fa6e73bedc6339abf4da00a97e8787259dc7f92627b2de5,b006b997c290aa201fa6e73bedc6339abf4da00a97e8787259dc7f92627b2de5,True
Phoenix,ssp585,2057,phoenix_ssp585_mid_2050s_heatwave_extreme_2057,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_mid_2050s_heatwave_extreme_2057.epw,8760,8760,4c563141be61d8ddf7a74b4ad6666fd1a64113322df8536c517b221b1009805b,4c563141be61d8ddf7a74b4ad6666fd1a64113322df8536c517b221b1009805b,True
Phoenix,ssp585,2081,phoenix_ssp585_late_2080s_typical_2081,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_late_2080s_typical_2081.epw,8760,8760,8a2aa513251d82a35825fd9b6de21c0ecfa405f6f6dc43349510b5afa03e6676,8a2aa513251d82a35825fd9b6de21c0ecfa405f6f6dc43349510b5afa03e6676,True
Phoenix,ssp585,2085,phoenix_ssp585_late_2080s_heatwave_extreme_2085,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_late_2080s_heatwave_extreme_2085.epw,8760,8760,68919a4d48eb7170591899a89fc0f34eff392aab1f2b20aba212221abfbd00c7,68919a4d48eb7170591899a89fc0f34eff392aab1f2b20aba212221abfbd00c7,True
Phoenix,ssp585,2089,phoenix_ssp585_late_2080s_hot_2089,checksum-only://weather_workbooks/CMIP6_MPI_0515_ssp585/Phoenix/forecast_Phoenix_CMIP6_MPI_0515_ssp585.csv,checksum-only://selected_weather/ssp585/Phoenix/phoenix_ssp585_late_2080s_hot_2089.epw,8760,8760,823b65d29fdfdefcc12d2edcfebeca9ec168803e35a37444c042c8765054a754,823b65d29fdfdefcc12d2edcfebeca9ec168803e35a37444c042c8765054a754,True
