weather,city,scenario,time_slice,severity,weather_year,event,threshold,aggregator,n_steps,ordinal_high_count,nominal_high_count,both_high_count,union_high_count,ordinal_only_count,nominal_only_count,disagreement_count,ordinal_high_pct,nominal_high_pct,nominal_minus_ordinal_pp,disagreement_pct,jaccard
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.35,any_zone,16704,990,2218,979,2229,11,1239,1250,5.926724137931035,13.278256704980842,7.351532567049808,7.483237547892721,0.43921040825482277
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.36,equal_zone_mean,16704,0,172,0,172,0,172,172,0.0,1.0296934865900382,1.0296934865900382,1.0296934865900382,0.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.36,area_weighted_mean,16704,0,163,0,163,0,163,163,0.0,0.9758141762452108,0.9758141762452108,0.9758141762452108,0.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.36,zone_p90,16704,599,1469,593,1475,6,876,882,3.5859674329501914,8.794300766283525,5.208333333333334,5.280172413793103,0.40203389830508474
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.36,any_zone,16704,990,2026,955,2061,35,1071,1106,5.926724137931035,12.128831417624522,6.202107279693486,6.621168582375479,0.4633672974284328
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.37,equal_zone_mean,16704,0,141,0,141,0,141,141,0.0,0.8441091954022989,0.8441091954022989,0.8441091954022989,0.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.37,area_weighted_mean,16704,0,129,0,129,0,129,129,0.0,0.7722701149425287,0.7722701149425287,0.7722701149425287,0.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.37,zone_p90,16704,367,1334,359,1342,8,975,983,2.197078544061303,7.986111111111111,5.789032567049808,5.884818007662835,0.26751117734724295
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.37,any_zone,16704,761,1844,715,1890,46,1129,1175,4.555795019157088,11.039272030651341,6.483477011494252,7.034243295019158,0.3783068783068783
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.38,equal_zone_mean,16704,0,111,0,111,0,111,111,0.0,0.6645114942528735,0.6645114942528735,0.6645114942528735,0.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.38,area_weighted_mean,16704,0,114,0,114,0,114,114,0.0,0.6824712643678161,0.6824712643678161,0.6824712643678161,0.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.38,zone_p90,16704,203,1160,198,1165,5,962,967,1.215277777777778,6.944444444444445,5.729166666666667,5.789032567049809,0.16995708154506436
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.38,any_zone,16704,564,1649,556,1657,8,1093,1101,3.3764367816091956,9.871886973180075,6.495450191570881,6.591235632183907,0.3355461677730839
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.39,equal_zone_mean,16704,0,88,0,88,0,88,88,0.0,0.5268199233716475,0.5268199233716475,0.5268199233716475,0.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.39,area_weighted_mean,16704,0,91,0,91,0,91,91,0.0,0.54477969348659,0.54477969348659,0.54477969348659,0.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.39,zone_p90,16704,144,993,143,994,1,850,851,0.8620689655172413,5.9446839080459775,5.082614942528736,5.094588122605364,0.14386317907444668
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.39,any_zone,16704,383,1423,383,1423,0,1040,1040,2.2928639846743293,8.518917624521073,6.226053639846744,6.226053639846743,0.2691496837666901
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.4,equal_zone_mean,16704,0,68,0,68,0,68,68,0.0,0.407088122605364,0.407088122605364,0.407088122605364,0.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.4,area_weighted_mean,16704,0,66,0,66,0,66,66,0.0,0.3951149425287357,0.3951149425287357,0.3951149425287357,0.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.4,zone_p90,16704,126,734,117,743,9,617,626,0.7543103448275862,4.394157088122606,3.6398467432950192,3.747605363984674,0.15746971736204576
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,broad_tail,0.4,any_zone,16704,379,1086,367,1098,12,719,731,2.2689176245210727,6.501436781609195,4.232519157088122,4.376197318007663,0.3342440801457195
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.025,equal_zone_mean,16704,4153,6177,4127,6203,26,2050,2076,24.862308429118773,36.97916666666667,12.116858237547895,12.428160919540229,0.6653232306948251
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.025,area_weighted_mean,16704,3528,4931,3454,5005,74,1477,1551,21.120689655172413,29.519875478927204,8.39918582375479,9.285201149425287,0.6901098901098901
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.025,zone_p90,16704,7990,9206,7919,9277,71,1287,1358,47.832854406130274,55.11254789272031,7.2796934865900385,8.129789272030653,0.853616470841867
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.025,any_zone,16704,10230,11590,9993,11827,237,1597,1834,61.24281609195402,69.3845785440613,8.141762452107281,10.979406130268199,0.8449310898790903
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.05,equal_zone_mean,16704,988,1741,987,1742,1,754,755,5.914750957854406,10.422653256704981,4.507902298850574,4.519875478927203,0.5665901262916189
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.05,area_weighted_mean,16704,777,1473,775,1475,2,698,700,4.6515804597701145,8.818247126436782,4.166666666666667,4.190613026819923,0.5254237288135594
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.05,zone_p90,16704,2264,2834,2208,2890,56,626,682,13.553639846743296,16.965996168582375,3.41235632183908,4.082854406130268,0.7640138408304499
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.05,any_zone,16704,2943,3572,2859,3656,84,713,797,17.618534482758623,21.384099616858236,3.765565134099616,4.771312260536399,0.7820021881838074
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.075,equal_zone_mean,16704,206,789,203,792,3,586,589,1.2332375478927202,4.7234195402298855,3.490181992337165,3.5261015325670497,0.2563131313131313
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.075,area_weighted_mean,16704,162,698,162,698,0,536,536,0.9698275862068966,4.178639846743295,3.2088122605363987,3.2088122605363987,0.23209169054441262
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.075,zone_p90,16704,1422,2243,1388,2277,34,855,889,8.512931034482758,13.427921455938696,4.914990421455938,5.322078544061302,0.6095740008783487
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.075,any_zone,16704,2056,2957,1971,3042,85,986,1071,12.308429118773946,17.70234674329502,5.393917624521073,6.411637931034483,0.6479289940828402
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.1,equal_zone_mean,16704,6,146,6,146,0,140,140,0.035919540229885055,0.8740421455938696,0.8381226053639846,0.8381226053639846,0.0410958904109589
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.1,area_weighted_mean,16704,0,106,0,106,0,106,106,0.0,0.6345785440613027,0.6345785440613027,0.6345785440613027,0.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.1,zone_p90,16704,908,1379,864,1423,44,515,559,5.435823754789272,8.25550766283525,2.8196839080459766,3.3465038314176243,0.607167955024596
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.1,any_zone,16704,1527,2013,1393,2147,134,620,754,9.141522988505747,12.051005747126437,2.909482758620689,4.513888888888888,0.6488122962272939
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.15,equal_zone_mean,16704,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.15,area_weighted_mean,16704,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.15,zone_p90,16704,65,128,26,167,39,102,141,0.38912835249042144,0.7662835249042145,0.3771551724137931,0.8441091954022989,0.15568862275449102
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.15,any_zone,16704,214,279,106,387,108,173,281,1.2811302681992338,1.670258620689655,0.38912835249042127,1.6822318007662835,0.2739018087855297
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.2,equal_zone_mean,16704,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.2,area_weighted_mean,16704,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.2,zone_p90,16704,0,2,0,2,0,2,2,0.0,0.011973180076628351,0.011973180076628351,0.011973180076628351,0.0
guangzhou_ssp585_baseline_2020s_heatwave_extreme_2026,Guangzhou,ssp585,baseline_2020s,heatwave_extreme,2026,outermost,0.2,any_zone,16704,1,4,1,4,0,3,3,0.005986590038314176,0.023946360153256702,0.017959770114942528,0.017959770114942528,0.25
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.05,equal_zone_mean,16704,16635,16704,16635,16704,0,69,69,99.58692528735632,100.0,0.41307471264367956,0.4130747126436782,0.9958692528735632
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.05,area_weighted_mean,16704,16675,16704,16675,16704,0,29,29,99.82638888888889,100.0,0.17361111111111605,0.1736111111111111,0.9982638888888888
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.05,zone_p90,16704,16697,16704,16697,16704,0,7,7,99.9580938697318,100.0,0.04190613026819889,0.04190613026819923,0.999580938697318
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.05,any_zone,16704,16704,16704,16704,16704,0,0,0,100.0,100.0,0.0,0.0,1.0
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.06,equal_zone_mean,16704,13764,16686,13746,16704,18,2940,2958,82.39942528735632,99.89224137931035,17.492816091954023,17.708333333333336,0.8229166666666666
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.06,area_weighted_mean,16704,14136,16702,14134,16704,2,2568,2570,84.62643678160919,99.98802681992338,15.361590038314176,15.385536398467433,0.8461446360153256
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.06,zone_p90,16704,15406,16704,15406,16704,0,1298,1298,92.2294061302682,100.0,7.770593869731801,7.770593869731801,0.922294061302682
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.06,any_zone,16704,16294,16704,16294,16704,0,410,410,97.54549808429118,100.0,2.4545019157088177,2.4545019157088124,0.9754549808429118
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.07,equal_zone_mean,16704,9987,14727,9472,15242,515,5255,5770,59.78807471264368,88.16451149425288,28.376436781609193,34.542624521072796,0.6214407558063246
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.07,area_weighted_mean,16704,9427,14980,8955,15452,472,6025,6497,56.43558429118774,89.67911877394637,33.24353448275863,38.894875478927204,0.5795366295625162
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.07,zone_p90,16704,13632,16406,13498,16540,134,2908,3042,81.60919540229885,98.21599616858238,16.606800766283524,18.211206896551722,0.8160822249093108
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.07,any_zone,16704,15058,16632,15021,16669,37,1611,1648,90.14607279693486,99.56896551724138,9.42289272030652,9.865900383141762,0.9011338412622233
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.08,equal_zone_mean,16704,6175,8512,5927,8760,248,2585,2833,36.96719348659004,50.95785440613027,13.990660919540227,16.96000957854406,0.6765981735159817
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.08,area_weighted_mean,16704,5648,8282,5308,8622,340,2974,3314,33.81226053639847,49.580938697318004,15.768678160919535,19.83955938697318,0.6156344235676178
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.08,zone_p90,16704,8785,12390,8256,12919,529,4134,4663,52.592193486590034,74.17385057471265,21.581657088122608,27.915469348659006,0.639058750677297
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.08,any_zone,16704,11022,14405,10585,14842,437,3820,4257,65.98419540229885,86.23682950191571,20.252634099616863,25.48491379310345,0.7131788168710417
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.09,equal_zone_mean,16704,4429,5626,4235,5820,194,1391,1585,26.514607279693486,33.68055555555556,7.165948275862072,9.48874521072797,0.7276632302405498
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.09,area_weighted_mean,16704,3819,5097,3685,5231,134,1412,1546,22.86278735632184,30.513649425287355,7.650862068965514,9.255268199233717,0.7044542152552093
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.09,zone_p90,16704,6466,8904,6267,9103,199,2637,2836,38.70929118773947,53.304597701149426,14.59530651340996,16.977969348659002,0.6884543557069098
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.09,any_zone,16704,8634,11174,8217,11591,417,2957,3374,51.68821839080459,66.89415708812261,15.205938697318011,20.19875478927203,0.7089120869640239
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.1,equal_zone_mean,16704,3629,4128,3402,4355,227,726,953,21.725335249042146,24.71264367816092,2.9873084291187735,5.70522030651341,0.781171067738232
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.1,area_weighted_mean,16704,3046,3572,2927,3691,119,645,764,18.23515325670498,21.384099616858236,3.148946360153257,4.57375478927203,0.7930100243836359
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.1,zone_p90,16704,5470,7227,5223,7474,247,2004,2251,32.746647509578544,43.265086206896555,10.518438697318011,13.47581417624521,0.6988225849611989
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.1,any_zone,16704,6994,9332,6735,9591,259,2597,2856,41.87021072796935,55.86685823754789,13.99664750957854,17.097701149425287,0.7022208320300282
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.11,equal_zone_mean,16704,3034,3231,2873,3392,161,358,519,18.16331417624521,19.342672413793103,1.1793582375478922,3.1070402298850572,0.8469929245283019
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.11,area_weighted_mean,16704,2692,2831,2556,2967,136,275,411,16.115900383141764,16.948036398467433,0.8321360153256713,2.460488505747126,0.8614762386248737
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.11,zone_p90,16704,4928,5730,4553,6105,375,1177,1552,29.50191570881226,34.30316091954023,4.801245210727973,9.291187739463602,0.7457821457821457
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.11,any_zone,16704,6794,7878,6291,8381,503,1587,2090,40.672892720306514,47.162356321839084,6.489463601532569,12.511973180076627,0.7506264168953586
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.12,equal_zone_mean,16704,2691,2752,2575,2868,116,177,293,16.10991379310345,16.47509578544061,0.36518199233716575,1.7540708812260535,0.8978382147838215
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.12,area_weighted_mean,16704,2388,2437,2244,2581,144,193,337,14.295977011494255,14.589319923371647,0.29334291187739225,2.0174808429118776,0.8694304533126695
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.12,zone_p90,16704,4467,4597,4112,4952,355,485,840,26.742097701149426,27.52035440613027,0.7782567049808453,5.028735632183908,0.8303715670436187
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.12,any_zone,16704,6407,6363,5632,7138,775,731,1506,38.35608237547893,38.0926724137931,-0.2634099616858232,9.015804597701148,0.789016531241244
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.13,equal_zone_mean,16704,2354,2416,2271,2499,83,145,228,14.092432950191572,14.46360153256705,0.3711685823754779,1.3649425287356323,0.9087635054021609
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.13,area_weighted_mean,16704,2145,2147,2019,2273,126,128,254,12.841235632183908,12.853208812260537,0.011973180076627066,1.5205938697318007,0.8882534095908491
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.13,zone_p90,16704,4100,3901,3698,4303,402,203,605,24.54501915708812,23.353687739463602,-1.1913314176245193,3.6218869731800765,0.859400418312805
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.13,any_zone,16704,5347,5457,5044,5760,303,413,716,32.0102969348659,32.66882183908046,0.658524904214558,4.28639846743295,0.8756944444444444
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.14,equal_zone_mean,16704,2119,2195,2052,2262,67,143,210,12.685584291187741,13.140565134099615,0.4549808429118757,1.257183908045977,0.9071618037135278
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.14,area_weighted_mean,16704,1945,1920,1825,2040,120,95,215,11.643917624521073,11.494252873563218,-0.14966475095785498,1.2871168582375478,0.8946078431372549
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.14,zone_p90,16704,3981,3643,3567,4057,414,76,490,23.832614942528735,21.809147509578544,-2.0234674329501905,2.9334291187739465,0.8792210993344836
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.14,any_zone,16704,5291,4893,4787,5397,504,106,610,31.675047892720304,29.292385057471265,-2.3826628352490387,3.6518199233716477,0.8869742449508986
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.15,equal_zone_mean,16704,1923,2010,1850,2083,73,160,233,11.512212643678161,12.033045977011495,0.5208333333333328,1.394875478927203,0.8881421027364378
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.15,area_weighted_mean,16704,1781,1737,1669,1849,112,68,180,10.662116858237548,10.398706896551724,-0.2634099616858246,1.0775862068965518,0.9026500811249324
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.15,zone_p90,16704,3875,3516,3441,3950,434,75,509,23.198036398467433,21.048850574712645,-2.14918582375479,3.0471743295019156,0.8711392405063291
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.15,any_zone,16704,5150,4815,4747,5218,403,68,471,30.830938697318004,28.825431034482758,-2.0055076628352486,2.819683908045977,0.9097355308547336
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.16,equal_zone_mean,16704,1737,1841,1671,1907,66,170,236,10.398706896551724,11.021312260536398,0.622605363984674,1.4128352490421456,0.8762454116413214
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.16,area_weighted_mean,16704,1646,1566,1524,1688,122,42,164,9.853927203065133,9.375,-0.478927203065134,0.9818007662835249,0.9028436018957346
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.16,zone_p90,16704,3705,3234,3203,3736,502,31,533,22.180316091954023,19.36063218390805,-2.8196839080459752,3.190852490421456,0.8573340471092077
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.16,any_zone,16704,4936,4759,4646,5049,290,113,403,29.549808429118773,28.490181992337167,-1.0596264367816077,2.412595785440613,0.9201822142998614
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.17,equal_zone_mean,16704,1584,1676,1530,1730,54,146,200,9.482758620689655,10.03352490421456,0.5507662835249048,1.1973180076628354,0.884393063583815
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.17,area_weighted_mean,16704,1485,1449,1396,1538,89,53,142,8.890086206896552,8.674568965517242,-0.2155172413793094,0.850095785440613,0.9076723016905072
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.17,zone_p90,16704,3563,3135,3090,3608,473,45,518,21.330220306513407,18.767959770114942,-2.5622605363984667,3.1010536398467434,0.856430155210643
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.17,any_zone,16704,4933,4550,4478,5005,455,72,527,29.531848659003828,27.2389846743295,-2.2928639846743257,3.1549329501915713,0.8947052947052947
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.18,equal_zone_mean,16704,1439,1523,1380,1582,59,143,202,8.6147030651341,9.11757662835249,0.5028735632183909,1.2092911877394636,0.8723135271807838
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.18,area_weighted_mean,16704,1369,1346,1291,1424,78,55,133,8.195641762452107,8.057950191570882,-0.13769157088122652,0.7962164750957854,0.9066011235955056
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.18,zone_p90,16704,3405,2911,2873,3443,532,38,570,20.38433908045977,17.426963601532567,-2.9573754789272044,3.4123563218390807,0.8344467034562881
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.18,any_zone,16704,4891,3973,3957,4907,934,16,950,29.280411877394634,23.78472222222222,-5.495689655172415,5.687260536398467,0.8063990218055839
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.19,equal_zone_mean,16704,1326,1417,1263,1480,63,154,217,7.9382183908045985,8.482998084291188,0.5447796934865898,1.2990900383141764,0.8533783783783784
guangzhou_ssp585_baseline_2020s_hot_2028,Guangzhou,ssp585,baseline_2020s,hot,2028,broad_tail,0.19,area_weighted_mean,16704,1259,1239,1173,1325,86,66,152,7.537116858237549,7.417385057471264,-0.11973180076628454,0.9099616858237548,0.8852830188679245
