city,year,occupied_probability_steps,mean_p_disc_mean,max_zone_p_disc_mean,p90_zone_p_disc_mean,mean_high_tail_020_pct,max_zone_high_tail_020_pct,p90_zone_high_tail_020_pct,hidden_tail_020_pct,mean_low_but_any_zone_above_disc_low_pct,mean_below_disc_up_but_any_zone_above_disc_up_pct,max_zone_more_severe_pct,p90_zone_more_severe_pct,mean_zone_p_disc_spread,p95_zone_p_disc_spread,mean_zones_above_tail_020,zone_mu_both_signs_pct,zone_d_tail_both_signs_pct,mu_d_tail_sign_conflict_pct_of_comparable,mu_d_tail_sign_comparable_steps,mean_abs_mu,mean_abs_d_tail
Guangzhou,2025,33408,0.09179804625049402,0.14369483195010235,0.12172488528941756,6.348778735632184,23.83560823754789,15.96324233716475,17.48682950191571,25.856082375478927,6.719947318007663,32.57602969348659,20.776460727969347,0.08032299869029992,0.2537019981798443,1.1041367337164751,30.81597222222222,61.79956896551724,7.845152449468997,17514,0.20876839756028165,0.039280669837250884
Guangzhou,2026,16704,0.09616095792843381,0.1462168987448653,0.12610452211895565,8.147749042145595,25.718390804597703,17.37308429118774,17.57064176245211,27.430555555555557,6.016522988505748,33.447078544061306,22.593390804597703,0.08002972824616937,0.23722044835027098,1.3735632183908046,28.8852969348659,57.71072796934866,8.750687947165657,9085,0.22799179813343445,0.04476008740879433
Guangzhou,2027,16704,0.0847343592638457,0.13418083153067714,0.11143441172358315,4.2923850574712645,20.031130268199234,11.733716475095786,15.73874521072797,25.93390804597701,3.681752873563218,29.615660919540232,19.6360153256705,0.07430569772258099,0.2444119433406565,0.7290469348659003,29.747365900383144,62.55986590038314,5.334592234155553,8473,0.18353947472181145,0.031281875148654124
Guangzhou,2028,33408,0.09202263912938144,0.1439343651123287,0.12148423767783056,6.941451149425287,23.239942528735632,15.044300766283525,16.298491379310345,26.514607279693486,6.303879310344827,32.81848659003831,21.47689176245211,0.08054671784242019,0.2503044478869514,1.1003951149425288,31.45354406130268,58.761374521072796,7.146960818108698,17406,0.2081479747724623,0.03990243301411354
Guangzhou,2031,16704,0.08940962482374495,0.140243736651252,0.11752110467433319,5.92073754789272,22.192289272030653,13.52969348659004,16.271551724137932,28.346503831417625,5.986590038314176,34.3330938697318,22.755028735632184,0.07762300429581412,0.24939210124969768,0.9778496168582376,36.344588122605366,60.8955938697318,7.650926479378361,8365,0.19470400132613053,0.03671692122825044
Guangzhou,2033,33408,0.10138717299573388,0.15928089533701117,0.1347046033836326,9.90780651340996,28.861350574712645,20.378352490421456,18.953544061302683,23.73682950191571,9.243295019157088,32.980124521072796,21.120689655172413,0.09160689107587086,0.28141692181015254,1.5918342911877394,29.789272030651343,54.088840996168585,6.398809523809524,18816,0.2407048004057141,0.05080876755401069
Guangzhou,2034,16704,0.09021198321565294,0.13858988965356353,0.1174435735701862,5.938697318007663,21.485871647509576,13.912835249042146,15.547174329501914,27.209051724137932,5.681273946360153,32.890325670498086,21.348180076628353,0.07621029682779137,0.2502105211536697,1.0263409961685823,29.32830459770115,60.314894636015325,8.625926375896002,8231,0.2018939841989525,0.037428513223477636
Guangzhou,2038,16704,0.10142612830480008,0.15806050100133015,0.13444181560931598,9.812021072796934,29.154693486590038,20.719588122605366,19.342672413793103,23.03639846743295,7.728687739463602,30.76508620689655,20.480124521072796,0.09077373773819937,0.2487849615840537,1.641463122605364,24.94612068965517,56.43558429118774,4.40264361972547,9835,0.24822619983465288,0.05048517241976265
Guangzhou,2039,16704,0.0898174643874171,0.13979083549282248,0.11728042675469598,5.4238505747126435,22.569444444444446,13.421934865900385,17.1455938697318,23.66499042145594,4.178639846743295,27.84363026819923,18.109434865900383,0.07758305412571007,0.23722044835027098,0.9823395593869731,29.669540229885055,61.25478927203065,5.930493273542601,8920,0.20157382306783195,0.03694074624694754
Guangzhou,2050,16704,0.10757308791423269,0.16809348520370637,0.1429062032259219,12.990900383141762,32.06417624521073,22.659243295019156,19.073275862068968,22.82088122605364,11.272749042145595,34.093630268199234,22.88074712643678,0.09712421126102899,0.2921046948126568,1.9865301724137931,25.419061302681996,54.11278735632183,5.662818471337579,10048,0.2648385133273925,0.057639227865271155
Guangzhou,2051,16704,0.10580000986694107,0.16482588916754254,0.1390020932023348,11.835488505747128,30.531609195402297,21.20450191570881,18.69612068965517,22.37188697318008,10.632183908045976,33.004070881226056,21.108716475095786,0.09401592490923563,0.2580285121668679,1.836566091954023,26.999521072796934,54.376197318007655,5.318717011774259,9852,0.25908021594446917,0.05526555190992741
Guangzhou,2054,16704,0.10119249341078167,0.1656201181132091,0.13801407818721873,9.536637931034484,31.495450191570885,20.587883141762454,21.958812260536398,20.65972222222222,9.506704980842912,30.166427203065133,18.69612068965517,0.09925279531914637,0.30082486366635436,1.538014846743295,24.74257662835249,54.70545977011494,4.57221350078493,10192,0.2443632149322043,0.05081425657819798
Guangzhou,2055,16704,0.10658332657619943,0.1702951824135776,0.1441779497558114,11.949233716475096,31.87859195402299,23.21000957854406,19.92935823754789,22.772988505747126,10.943486590038313,33.71647509578544,22.802921455938694,0.09951826329611133,0.2946068194328369,1.9170258620689655,21.940852490421456,55.29214559386973,4.970819078285369,9938,0.26644951545175527,0.05575731922550076
Guangzhou,2057,16704,0.1068187490976045,0.17511741232664352,0.14591336608573716,11.673850574712644,34.375,24.377394636015325,22.701149425287355,20.67169540229885,11.859434865900383,32.531130268199234,19.612068965517242,0.10601834484029213,0.3062420305469919,1.8874521072796935,23.455459770114942,51.89774904214559,4.650710254913407,10278,0.263754675844578,0.05663144610456933
Guangzhou,2059,16704,0.11411682421073452,0.18415475382633817,0.15676707253552388,13.709291187739463,38.05675287356322,28.95713601532567,24.347461685823752,21.964798850574713,14.284003831417625,36.24880268199234,23.132183908045977,0.11018142034161404,0.30253102768906487,2.2792145593869733,23.61111111111111,51.32902298850575,5.768307899030617,10419,0.29216452777755475,0.06452318276350988
Guangzhou,2083,16704,0.11858023211677877,0.19385799270932902,0.16181700949758923,15.906369731800766,41.5948275862069,30.220306513409962,25.68845785440613,18.69013409961686,14.553400383141762,33.24353448275862,21.47389846743295,0.11838971444683329,0.30465886434315465,2.5348419540229883,19.276819923371647,50.03591954022989,3.2899560117302054,10912,0.3122006986175379,0.0696885431158123
Guangzhou,2084,16704,0.10228114809853599,0.16872446735897867,0.14005493690671217,9.698275862068966,32.21384099616858,21.26436781609195,22.515565134099617,22.228208812260537,10.75191570881226,32.980124521072796,19.62404214559387,0.10180434776170272,0.3142725229411559,1.5740541187739463,26.5625,54.531848659003835,6.615670870374199,9674,0.2467176855508443,0.051402292652610884
Guangzhou,2086,33408,0.1757109829415866,0.268274968590436,0.2314913595172724,38.18247126436782,55.92672413793104,49.98204022988506,17.74425287356322,15.882423371647509,29.05890804597701,44.94133141762452,31.633141762452105,0.1504727264205147,0.3717211224729879,5.664930555555555,18.588362068965516,39.49353448275862,2.142209771772267,24274,0.5025784061530405,0.13446939683212075
Guangzhou,2087,16704,0.13025543781862098,0.22133747944620435,0.185736727625022,19.86949233716475,50.58069923371647,39.212164750957854,30.711206896551722,16.51700191570881,21.449952107279692,37.96695402298851,24.179837164750957,0.14119151395302773,0.35392420001830743,3.2417983716475094,13.31417624521073,44.67193486590038,3.9326792963464143,11824,0.3498223502363567,0.08264168340057187
Guangzhou,2088,16704,0.1289085612423328,0.2011125384417157,0.17123849378277847,20.88122605363985,42.223419540229884,33.435105363984675,21.342193486590038,17.41499042145594,19.228927203065137,36.64391762452107,23.69492337164751,0.11757742340315883,0.3077594856317275,3.1104525862068964,20.86925287356322,47.24018199233716,3.789436053266601,11189,0.341895611723121,0.08127411298825922
Houston,2025,33408,0.10187654248733166,0.15370859390166103,0.13410454474434172,11.38050766283525,26.694204980842912,22.10249042145594,15.313697318007662,27.574233716475092,10.530411877394636,38.104645593869726,25.742337164750957,0.08644201683890017,0.2945005352949009,1.7152777777777777,34.90780651340996,59.225335249042146,6.13997423787033,18632,0.2473719683431986,0.05265234392503016
Houston,2026,50112,0.09718448555828849,0.15404921053636525,0.13215681008350205,8.48499361430396,26.317049808429115,19.616060025542783,17.83205619412516,26.590437420178798,9.00183588761175,35.59227330779055,24.507104086845466,0.0900121804559644,0.2995271043025126,1.3496368135376755,33.636653895274584,57.6169380587484,4.205097689179808,30249,0.23429548961820137,0.04786987229879237
Houston,2027,16704,0.08484949442957729,0.13045953750679778,0.11160627704748205,4.130747126436781,17.043821839080458,11.404454022988505,12.913074712643677,27.280890804597703,4.436063218390805,31.71695402298851,20.863266283524904,0.07048991859033524,0.2419667173030155,0.7139008620689655,33.979885057471265,65.13409961685824,7.878440366972477,8720,0.18668501659163197,0.031907161656010076
Houston,2033,16704,0.09903529914997707,0.14843315766576703,0.12957743044974282,9.997605363984674,23.976293103448278,19.103208812260537,13.978687739463602,26.113505747126435,8.991858237547893,35.105363984674334,24.06609195402299,0.08192395459282105,0.2621927692970012,1.520294540229885,37.72150383141762,60.21312260536399,5.614338155905852,9262,0.2334879958001681,0.04821026661675421
Houston,2035,16704,0.0962460771383003,0.1533586269541944,0.1300414769763723,8.153735632183908,26.053639846743295,18.660201149425287,17.89990421455939,26.730124521072796,8.051963601532568,34.782088122605366,21.342193486590038,0.08940166976394986,0.2696316305861186,1.3064535440613028,27.676005747126435,60.80579501915708,9.111640924639785,9647,0.23278079844230812,0.04503110339515793
Houston,2037,16704,0.10190897992407795,0.15929333557407402,0.13669875375466295,10.727969348659004,28.46024904214559,22.108477011494255,17.732279693486593,26.155411877394634,10.398706896551724,36.55411877394636,24.568965517241377,0.0916148550766595,0.2937853769442478,1.7062978927203065,30.441810344827587,59.00383141762452,5.24541815883716,9494,0.2494138295384755,0.05195087090329002
Houston,2038,33408,0.09950150671220928,0.15871596877734012,0.13571686352717457,9.318127394636015,27.673012452107283,21.04286398467433,18.354885057471265,25.09279214559387,10.078424329501916,35.17121647509578,23.392600574712645,0.09374386849991853,0.30242318200240825,1.46303280651341,30.169420498084293,58.95593869731801,5.86490770568083,19557,0.24429538531472778,0.04907846217289005
Houston,2039,16704,0.10115641586173661,0.15258637654540158,0.13253667100492034,10.949473180076629,24.377394636015325,19.71384099616858,13.427921455938696,26.13146551724138,10.069444444444445,36.200909961685824,24.533045977011493,0.08502334845593669,0.2997289932375634,1.6154214559386972,33.542863984674334,58.95593869731801,7.018104366347178,9390,0.2443220573492939,0.05042486517209453
Houston,2052,16704,0.09918203355254253,0.1466876422733586,0.12766228277879277,10.859674329501916,23.53927203065134,18.588362068965516,12.679597701149426,29.771312260536398,9.003831417624522,38.775143678160916,26.412835249042143,0.07908908669211516,0.2487849615840537,1.6333213601532568,35.94947318007663,59.650383141762454,7.781438146086561,8803,0.23407068935343273,0.0491907670850863
Houston,2055,16704,0.10841005133753348,0.16737544355564324,0.14518124846922098,13.679358237547893,30.57950191570881,25.45498084291188,16.90014367816092,25.766283524904214,12.67361111111111,38.439894636015325,26.784003831417625,0.09696124122636199,0.3025788871823288,2.0323874521072796,34.48874521072797,57.40541187739464,3.9971228935470613,9732,0.26920780271014105,0.059014770750256296
Houston,2056,16704,0.09409083314337371,0.1539357759137234,0.12980530677419072,5.974616858237548,26.394875478927204,18.09147509578544,20.420258620689655,24.994013409961685,7.26772030651341,32.26173371647509,20.24066091954023,0.09151543324508711,0.29057418570179605,1.1141642720306513,25.7602969348659,57.668821839080465,7.647547797173733,9624,0.22668088647769224,0.04225513068689489
Houston,2058,33408,0.10630225197103416,0.1614150379561951,0.13930303192988977,13.694324712643677,28.139966475095786,22.264128352490424,14.445641762452107,26.505627394636015,12.467073754789272,38.97270114942529,26.649305555555557,0.09103813340975243,0.2971312638202685,2.0181094348659006,30.792025862068968,59.309147509578544,6.0426480271488625,19743,0.2640363040121706,0.0566805210877713
Houston,2059,16704,0.1098488293002195,0.16524807410598458,0.14394249082977162,14.774904214559387,28.597940613026818,23.293821839080458,13.823036398467433,26.35895593869732,13.24832375478927,39.60727969348659,26.694204980842912,0.09335594543961338,0.3077594856317274,2.1776819923371646,33.80627394636016,55.81297892720306,7.384268742318721,9764,0.2745896308885685,0.06104603685073971
Houston,2080,16704,0.12808978415195202,0.1883747865915922,0.164359454000081,22.03065134099617,36.206896551724135,30.352011494252874,14.17624521072797,24.263649425287355,19.13314176245211,43.39679118773947,29.920977011494255,0.10161747582609267,0.3002103739031533,3.316271551724138,27.442528735632184,52.969348659003835,5.291005291005291,10206,0.3328574683095945,0.08089230164578001
Houston,2081,16704,0.11576699526119207,0.1707413002750183,0.1490588028612741,17.828065134099617,31.441570881226056,26.730124521072796,13.613505747126437,24.12595785440613,15.756704980842912,39.88266283524904,26.84386973180077,0.09359064578707638,0.2937853769442478,2.6454741379310347,31.710967432950195,56.37571839080459,5.816488307570353,10092,0.2925140205927015,0.06740647149463336
Houston,2085,16704,0.11001420016173492,0.17260898253627585,0.14817711466899114,14.493534482758621,32.42337164750958,26.071599616858236,17.929837164750957,24.275622605363985,14.36182950191571,38.6374521072797,25.61661877394636,0.10070046431694628,0.30623356111588573,2.202646072796935,31.070402298850574,54.406130268199234,4.5666734321087885,9854,0.2733807203617709,0.06119748076965986
Houston,2086,33408,0.1172964909906885,0.17568657744192012,0.1526890829299549,17.423970306513407,32.207854406130274,26.472701149425287,14.78388409961686,23.296815134099617,14.951508620689655,38.24832375478927,26.03867337164751,0.09822686058257529,0.3026373118270009,2.602819683908046,29.046934865900383,55.36697796934866,5.188889439025598,20197,0.29782627848809795,0.06862211764035428
Houston,2088,16704,0.13387079080121644,0.19542539485945445,0.17152917464209955,23.293821839080458,38.85895593869732,33.36326628352491,15.56513409961686,21.863026819923373,18.797892720306514,40.660919540229884,27.717911877394634,0.10620724673108663,0.30242318200240825,3.5332854406130267,28.0830938697318,50.29334291187739,5.4072096128170895,10486,0.3531167037827757,0.08720801273666429
Kolkata,2026,33408,0.107856798311868,0.18179435543009853,0.15019569539712202,11.814535440613026,39.197198275862064,27.29286398467433,27.382662835249043,22.832854406130267,11.509219348659004,34.34207375478927,22.53352490421456,0.11306279797794863,0.2988166466003097,2.113206417624521,20.441211685823752,52.69695881226054,5.123674911660777,20942,0.26826321008347276,0.057564916963396204
Kolkata,2027,33408,0.11082121830514235,0.18463486695012998,0.15274835435329534,12.033045977011495,38.3231561302682,26.861829501915707,26.290110153256705,22.539511494252874,11.685823754789272,34.225335249042146,22.35692049808429,0.11198577182426162,0.3062420305469919,2.13224377394636,21.961805555555554,52.852610153256705,4.8436421031863475,20274,0.2764370853667288,0.060910240927283935
Kolkata,2028,16704,0.11520884203915553,0.1999456830289187,0.16516438413566226,13.679358237547893,45.09698275862069,33.081896551724135,31.417624521072796,20.53999042145594,14.75095785440613,35.290948275862064,23.32375478927203,0.1281864230643755,0.31466376986342004,2.4836566091954024,17.69037356321839,49.33548850574713,4.291614293409948,11138,0.2937159141382658,0.06621870208469909
Kolkata,2029,16704,0.09277637426536514,0.15735477183318486,0.12784846259051777,5.974616858237548,30.962643678160916,18.498563218390803,24.988026819923373,25.275383141762454,5.795019157088123,31.070402298850574,20.821360153256705,0.09584579741219372,0.2524169110318273,1.2316211685823755,25.047892720306514,58.03999042145593,4.980437770963308,9457,0.21208315464429578,0.040506938665786106
