dataset,analysis,metric,level,contrast,estimate,ci_lower_2_5,ci_upper_97_5,bootstrap_mean,bootstrap_sd,n_bootstrap_valid,resampling_unit,n_resampling_units
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p025,,near_2030s minus baseline_2020s,0.17410999361429447,-1.7450909961685717,1.9409855257556223,0.19369881465516833,0.9424185602559674,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p025,,mid_2050s minus baseline_2020s,4.078530757769258,1.2322023666985722,7.186082342220105,4.089253838069388,1.5317814632910591,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,any_zone_high_pct__tau_0p025,,late_2080s minus baseline_2020s,7.724364091102586,4.185765551830579,11.66722375212855,7.720834031768837,1.919388469710645,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p025,baseline_2020s,,37.35266336739038,34.65702243640911,40.33714479565773,37.37104806899212,1.4537168705808676,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p025,near_2030s,,37.37927043422733,35.0933908045977,39.93830070641763,37.3943491246275,1.2524413980699722,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p025,mid_2050s,,36.11443699446573,33.45768395460835,38.61685657460621,36.128464489543425,1.3138843946533911,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,hidden_any_zone_pct__tau_0p025,late_2080s,,33.26648307790549,30.42273640378885,36.14988675367177,33.29244479033631,1.4641767371493004,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,hidden_any_zone_pct__tau_0p025,,near_2030s minus baseline_2020s,0.026607066836952242,-0.7244023387611817,0.740029833173699,0.023301055635374393,0.3747868202622149,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,hidden_any_zone_pct__tau_0p025,,mid_2050s minus baseline_2020s,-1.2382263729246503,-2.689159615793965,0.1597047613346186,-1.2425835794487012,0.7269886210487935,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_contrast,hidden_any_zone_pct__tau_0p025,,late_2080s minus baseline_2020s,-4.086180289484886,-5.430689422360588,-2.717566816996608,-4.078603278655813,0.6945398908912616,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p025,baseline_2020s,,25.972418213352952,23.31592472884036,29.012731160853384,25.94987066023611,1.4467438601848595,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p025,near_2030s,,26.297860225355578,24.026112940178937,28.453138977418003,26.29356391529173,1.1269515671383685,10000,city × scenario_raw,12
endpoint_role_weighted_144,time_slice_level,area_weighted_zone_time_high_pct__tau_0p025,mid_2050s,,30.436168319720018,27.358111556016187,34.089626412514065,30.42978052132897,1.7488700608049241,10000,city × scenario_raw,12
