city,year,occupied_probability_steps,mean_p_disc_mean,max_zone_p_disc_mean,p90_zone_p_disc_mean,mean_high_tail_020_pct,max_zone_high_tail_020_pct,p90_zone_high_tail_020_pct,hidden_tail_020_pct,mean_low_but_any_zone_above_disc_low_pct,mean_below_disc_up_but_any_zone_above_disc_up_pct,max_zone_more_severe_pct,p90_zone_more_severe_pct,mean_zone_p_disc_spread,p95_zone_p_disc_spread,mean_zones_above_tail_020,zone_mu_both_signs_pct,zone_d_tail_both_signs_pct,mu_d_tail_sign_conflict_pct_of_comparable,mu_d_tail_sign_comparable_steps,mean_abs_mu,mean_abs_d_tail
Ahmedabad,2031,16704,0.12469578726851713,0.2280655709324086,0.18682712015811012,14.92456896551724,46.839080459770116,36.96719348659004,31.914511494252874,10.153256704980842,21.20450191570881,31.35775862068966,22.395833333333336,0.1529110450561479,0.4181112534899441,2.6095545977011496,25.437021072796934,49.41930076628353,0.014381246854102253,13907,0.33662195497958125,0.07641379802738188
Ahmedabad,2032,16704,0.11324594496782421,0.22057985923675053,0.17540532016713167,8.68654214559387,46.55771072796935,34.25526819923372,37.87116858237548,11.009339080459771,17.41499042145594,28.424329501915707,19.282806513409962,0.15268194228888884,0.4129705515722835,1.866977969348659,26.44276819923372,49.40134099616858,0.0,14089,0.29802849960443684,0.06444129452740077
Ahmedabad,2034,33408,0.12211070229310603,0.2407981620044607,0.19359731337995553,13.080699233716475,50.18558429118774,38.53568007662835,37.104885057471265,12.122844827586206,23.09027777777778,35.213122605363985,24.796455938697317,0.17064472897092606,0.43633863923588767,2.4242097701149423,29.669540229885055,52.98730842911878,0.0,27694,0.3218231312162509,0.07398228358428384
Ahmedabad,2037,33408,0.12349522485348496,0.24299595233781515,0.195472892040538,12.31441570881226,51.02370689655172,39.37380268199234,38.70929118773947,9.835967432950191,23.03639846743295,32.872365900383144,23.000478927203066,0.17193011507130593,0.46443547490962445,2.3482399425287355,23.659003831417625,47.32998084291188,0.0,28194,0.3307386051280055,0.07568816837581939
Ahmedabad,2050,16704,0.13703151108642797,0.2627206529143102,0.21510351444962963,18.187260536398465,56.34578544061303,44.9712643678161,38.15852490421456,10.76388888888889,25.532806513409962,36.29669540229885,26.09554597701149,0.18402642046682444,0.463625691563037,3.2122844827586206,26.837883141762454,47.87476053639847,0.0,14127,0.375217481996665,0.09029561271133711
Ahmedabad,2051,16704,0.13973651134750673,0.2691617774208952,0.221199238225628,18.797892720306514,58.12978927203065,47.39583333333333,39.331896551724135,9.410919540229886,28.358477011494255,37.769396551724135,27.340756704980844,0.18963384717951012,0.4636256915630371,3.2366499042145596,25.395114942528735,43.84578544061303,0.0,14440,0.38677021105391823,0.09355998842595113
Ahmedabad,2055,16704,0.11144078854482413,0.22299657141776072,0.1791510501158985,8.363266283524904,44.13912835249042,33.83620689655172,35.775862068965516,12.697557471264368,20.504070881226053,33.20162835249042,23.50933908045977,0.156601182059481,0.456293087358395,1.9200790229885059,31.36973180076628,54.78328544061303,0.0,13426,0.28069522948116377,0.062044657604179675
Ahmedabad,2058,16704,0.11682588543552508,0.23252672354619383,0.1883255546283586,9.40493295019157,47.347940613026815,36.57806513409962,37.94300766283525,11.129070881226054,21.126676245210728,32.25574712643678,23.32375478927203,0.1633580007629134,0.4626895686824083,2.035081417624521,25.862068965517242,48.13218390804598,0.0,13944,0.3107685639491036,0.06812024129683666
Ahmedabad,2059,33408,0.14452660108423246,0.2702494933627338,0.2220101747395931,20.863266283524904,56.519396551724135,46.73132183908046,35.656130268199234,10.656130268199233,26.36494252873563,37.02107279693487,26.72413793103448,0.18511958938917483,0.46249591627468895,3.627993295019157,26.676245210727966,48.162116858237546,0.0,28506,0.39833335125043806,0.09810881153110317
Ahmedabad,2081,33408,0.14560217254015995,0.28324806156953825,0.23285985669856876,21.180555555555554,62.775383141762454,52.52035440613027,41.5948275862069,9.18941570881226,30.57950191570881,39.76891762452107,29.920977011494255,0.20263815957964015,0.4664493100709588,3.7248563218390807,25.137691570881227,43.65421455938697,0.0,29076,0.4037423432766942,0.09991756588855052
Ahmedabad,2086,16704,0.13052181640158195,0.2501734393945104,0.20750094259259608,15.044300766283525,51.86781609195402,42.379070881226056,36.8235153256705,13.972701149425287,22.60536398467433,36.57806513409962,27.113266283524908,0.17404970537872855,0.4664493100709587,2.86566091954023,29.166666666666668,49.35943486590038,0.0,13304,0.3485548664940026,0.08296705964085783
Ahmedabad,2087,16704,0.14024503499878405,0.2702503920076704,0.22132339002382798,18.815852490421456,55.938697318007655,45.3963122605364,37.122844827586206,11.548132183908045,26.622365900383144,38.17049808429119,27.987308429118773,0.1900957778209359,0.4636256915630371,3.303220785440613,28.921216475095786,47.587404214559385,0.0,13836,0.3764522033173913,0.09374298275202815
