city,year,month,day,hour,current_time,outdoor_temp_c,expected_tsv,discomfort_probability,zone_p_disc_max,zone_p_disc_p90,zone_p_disc_spread,zones_above_tail_020,mean_d_tail,zone_d_tail_max_abs,gap_max_minus_mean
Phoenix,2075,10,4,13,13.5,38.585,0.250439633231493,0.1647460082045815,0.6166507840249501,0.44648846772751644,0.5498348632388438,3,0.0791417228592783,0.5998440613358745,0.4519047758203686
Phoenix,2075,10,3,14,15.0,39.5,0.3961719646589849,0.1754623436982183,0.6271937078486503,0.445570162261,0.5570766106074287,3,0.11401862515973651,0.6134480033812963,0.4517313641504319
Houston,2075,10,31,12,12.75,31.2125,0.4241504403501658,0.1688656150767881,0.6204611631384276,0.5364227424472816,0.5596900377121298,3,0.1189073757218242,0.6044111055448624,0.4515955480616395
Phoenix,2050,10,12,12,12.5,39.86,0.3537546185302866,0.163822005009701,0.6151202749140893,0.48380305596232187,0.5543491494877915,3,0.1012349200632364,0.6013745704467354,0.45129826990438826
Houston,2075,10,16,12,12.5,32.915,0.4514208293562104,0.160879156207705,0.6120837398159622,0.4153653413700293,0.5513126143896644,3,0.12021454122494979,0.6044111055448624,0.4512045836082572
Houston,2075,10,16,12,12.75,33.0625,0.4732853287991399,0.1610976826645204,0.6120837398159622,0.4109943274012158,0.5513126143896644,3,0.12002819633534828,0.6044111055448624,0.4509860571514418
Phoenix,2075,10,3,14,14.25,38.96,0.3222220971498705,0.1764234805451719,0.6271937078486503,0.48801137166749503,0.5603777870625439,3,0.0988083929846063,0.6134480033812963,0.4507702273034784
Phoenix,2050,10,12,12,12.25,39.475,0.33514116633746,0.1643853336577272,0.6151202749140893,0.4861748267821809,0.5543491494877915,3,0.1013541381324219,0.6013745704467354,0.45073494125636204
Houston,2075,10,31,14,15.0,32.1,0.4767842200078356,0.1613763781923637,0.6120837398159622,0.430675874190079,0.5513126143896644,3,0.1211794659625547,0.6044111055448624,0.4507073616235985
Phoenix,2075,10,4,12,12.5,37.32,0.1946736620175139,0.1662275376339975,0.6166507840249501,0.44520571688289917,0.5418702761682173,3,0.06980180575408501,0.5998440613358745,0.4504232463909526
Phoenix,2050,10,4,16,16.5,39.705,0.361591904408614,0.1620838530528892,0.6120837398159622,0.3750436483674537,0.5545578738690438,3,0.1053861401522071,0.6044111055448624,0.449999886763073
Houston,2075,10,31,14,14.5,32.06,0.4689274211425084,0.1622860398919259,0.6120837398159622,0.46234922863573097,0.5543546580088046,3,0.1227384516785946,0.6044111055448624,0.4497976999240363
Phoenix,2050,10,4,12,12.5,36.98,0.2464477368370638,0.1790497252185562,0.6287242169595111,0.49612257227846984,0.5619082961734048,3,0.08497794552576979,0.6119174942704355,0.44967449174095486
Phoenix,2050,10,4,12,13.0,37.75,0.2666291978787311,0.1792912142761026,0.6287242169595111,0.5262191632166138,0.5539437091027781,3,0.0969539383067066,0.6119174942704355,0.44943300268340847
Phoenix,2075,10,3,13,14.0,38.78,0.2880820050963922,0.1780786360500863,0.6271937078486503,0.4898138230013089,0.5492432030688772,3,0.09302443812778169,0.6134480033812963,0.4491150717985639
Houston,2075,11,26,12,12.25,30.705,0.4561228182836825,0.166194527728344,0.6151202749140893,0.4492542724736394,0.5450031776728678,3,0.11242504501311891,0.6013745704467354,0.4489257471857453
Phoenix,2075,10,4,12,12.75,37.705,0.2083855469327171,0.1719754058068665,0.6204611631384276,0.4859588809771196,0.5456806552816946,3,0.0756043051492484,0.596033682222397,0.4484857573315611
Phoenix,2075,10,2,16,16.25,39.295,0.4718358716070728,0.1841280021606176,0.6325345960729886,0.37504364836745374,0.5554964379304692,3,0.1355067662552026,0.608107115156958,0.448406593912371
