scope,city,threshold,rows,mean_zone_high_tail_pct,p90_zone_high_tail_pct,any_zone_high_tail_pct,hidden_any_zone_pct,mean_warm_tail_high_pct,mean_cold_tail_high_pct
city,Houston,0.05,400896,99.11074193805874,99.91967991698594,99.98702905491699,0.8762871168582376,38.525203544061306,1.382403416347382
city,Houston,0.1,400896,27.846873004469984,36.64341874201788,44.16482080140485,16.317947796934863,22.607110073435503,0.0
city,Houston,0.15,400896,18.04283405172414,28.930196360153253,34.51319045338442,16.47035640166028,15.807341554916988,0.0
city,Houston,0.2,400896,12.332624920178798,22.3145154853129,28.180625399106003,15.848000478927204,10.707764607279694,0.0
city,Houston,0.25,400896,7.671815134099617,18.888190453384418,26.21502833652618,18.543213202426564,6.478987068965517,0.0
city,Houston,0.3,400896,3.686991139846743,11.808299409323116,17.000917943805874,13.31392680395913,2.639088441890166,0.0
city,Houston,0.35,400896,0.50711406449553,7.2904194604086845,11.975923930395913,11.468809865900383,0.24819404533844186,0.0
city,Houston,0.4,400896,0.02868574393358876,2.1140146072796933,5.767331178160919,5.738645434227331,0.019705858876117498,0.0
city,Kolkata,0.05,400896,99.04688497765007,99.83362268518519,99.9795458173691,0.9326608397190292,55.111799568965516,0.09329102809706258
city,Kolkata,0.1,400896,41.8180775063857,53.75084810025543,63.19369612068966,21.37561861430396,32.29840158045977,0.0
city,Kolkata,0.15,400896,26.395873243933586,44.33668582375479,52.88703304597702,26.491159802043423,23.783225574712645,0.0
city,Kolkata,0.2,400896,19.903416347381864,36.36005348020434,47.26836885376756,27.3649525063857,18.1431094348659,0.0
city,Kolkata,0.25,400896,14.56188138569604,30.70871248403576,43.646980763090674,29.085099377394634,12.96520793422733,0.0
city,Kolkata,0.3,400896,9.068436701787995,22.15936302681992,30.223798690932313,21.155361989144318,7.567798132183907,0.0
city,Kolkata,0.35,400896,2.658045977011494,14.507253751596425,21.641024106002554,18.98297812899106,1.9705858876117497,0.0
city,Kolkata,0.4,400896,0.4148208014048531,5.470496088761175,10.660370769476373,10.24554996807152,0.33325351213282245,0.0
city,Phoenix,0.05,400896,100.0,100.0,100.0,0.0,81.58225574712644,4.02972341954023
city,Phoenix,0.1,400896,47.48488386015325,68.92760217113666,78.98831617177522,31.503432311621964,30.200600654533844,0.0
city,Phoenix,0.15,400896,20.938846982758623,41.69859514687101,52.29186621966795,31.353019236909326,16.418472621328224,0.0
city,Phoenix,0.2,400896,13.35658125798212,35.073186063218394,44.63776141443167,31.28118015644955,11.624211765644956,0.0
city,Phoenix,0.25,400896,9.572557471264368,29.18737029054917,41.683878113026815,32.111320641762454,8.357778575989784,0.0
city,Phoenix,0.3,400896,6.488964719029375,23.068825830140486,32.697507583014044,26.208542863984675,5.640116139846743,0.0
city,Phoenix,0.35,400896,3.9638709291187744,17.445671695402297,27.871567688378036,23.90769675925926,3.3380228288633464,0.0
city,Phoenix,0.4,400896,2.137462084929757,11.18793901660281,16.625758301404854,14.488296216475097,1.7488326149425286,0.0
