case_id,condition,left,right,spearman_rho,n_hours
houston_ssp245_mid_2050s_heatwave_extreme_2058,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9757314962546749,2040
houston_ssp245_mid_2050s_heatwave_extreme_2058,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.9553530520227247,2040
houston_ssp245_mid_2050s_heatwave_extreme_2058,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.2471134540604654,2040
houston_ssp245_mid_2050s_heatwave_extreme_2058,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.6423315056452621,1853
houston_ssp245_mid_2050s_heatwave_extreme_2058,may_through_september,mean_operative_temp_c,discomfort_probability,0.9931176030198889,1853
houston_ssp245_mid_2050s_heatwave_extreme_2058,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.995298884147976,1853
houston_ssp245_mid_2050s_heatwave_extreme_2058,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.9729691671105102,1853
houston_ssp245_mid_2050s_heatwave_extreme_2058,may_through_september,zone_cooling_rate_w,discomfort_probability,0.33047752152636495,1853
houston_ssp245_mid_2050s_hot_2056,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.8355913879741258,4437
houston_ssp245_mid_2050s_hot_2056,all_occupied_hours,mean_operative_temp_c,discomfort_probability,0.9047100510188857,4437
houston_ssp245_mid_2050s_hot_2056,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,0.9443157887594186,4437
houston_ssp245_mid_2050s_hot_2056,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.9230865614009035,4437
houston_ssp245_mid_2050s_hot_2056,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,0.70632816897776,4437
houston_ssp245_mid_2050s_hot_2056,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.7307123792756319,3385
houston_ssp245_mid_2050s_hot_2056,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.9357645068875345,3385
houston_ssp245_mid_2050s_hot_2056,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.9595468306248849,3385
houston_ssp245_mid_2050s_hot_2056,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.9194458302035345,3385
houston_ssp245_mid_2050s_hot_2056,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.5969043783106702,3385
houston_ssp245_mid_2050s_hot_2056,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.6013029826195001,2358
houston_ssp245_mid_2050s_hot_2056,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.9464901915649855,2358
houston_ssp245_mid_2050s_hot_2056,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9653127306617805,2358
houston_ssp245_mid_2050s_hot_2056,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.9529021225381674,2358
houston_ssp245_mid_2050s_hot_2056,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.4063750842159007,2358
houston_ssp245_mid_2050s_hot_2056,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.552971794128065,1853
houston_ssp245_mid_2050s_hot_2056,may_through_september,mean_operative_temp_c,discomfort_probability,0.9887269012506003,1853
houston_ssp245_mid_2050s_hot_2056,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.9940944496677204,1853
houston_ssp245_mid_2050s_hot_2056,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.9634727756760256,1853
houston_ssp245_mid_2050s_hot_2056,may_through_september,zone_cooling_rate_w,discomfort_probability,0.4210651875654243,1853
houston_ssp245_mid_2050s_typical_2052,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.8816809784066083,4437
houston_ssp245_mid_2050s_typical_2052,all_occupied_hours,mean_operative_temp_c,discomfort_probability,0.8119206765268399,4437
houston_ssp245_mid_2050s_typical_2052,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,0.8903841227372215,4437
houston_ssp245_mid_2050s_typical_2052,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.8816928416075349,4437
houston_ssp245_mid_2050s_typical_2052,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,0.6192290313647852,4437
houston_ssp245_mid_2050s_typical_2052,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.7817637021289187,3089
houston_ssp245_mid_2050s_typical_2052,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.9647715130656662,3089
houston_ssp245_mid_2050s_typical_2052,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.9761182000524886,3089
houston_ssp245_mid_2050s_typical_2052,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.9129774713753248,3089
houston_ssp245_mid_2050s_typical_2052,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.5571123045474319,3089
houston_ssp245_mid_2050s_typical_2052,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.668689109772304,2148
houston_ssp245_mid_2050s_typical_2052,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.9759703970839354,2148
houston_ssp245_mid_2050s_typical_2052,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9828129842643665,2148
houston_ssp245_mid_2050s_typical_2052,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.9524248225940061,2148
houston_ssp245_mid_2050s_typical_2052,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.2974938012132985,2148
houston_ssp245_mid_2050s_typical_2052,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.6664879091913425,1853
houston_ssp245_mid_2050s_typical_2052,may_through_september,mean_operative_temp_c,discomfort_probability,0.9932865264208045,1853
houston_ssp245_mid_2050s_typical_2052,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.995242204323725,1853
houston_ssp245_mid_2050s_typical_2052,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.9738463168466152,1853
houston_ssp245_mid_2050s_typical_2052,may_through_september,zone_cooling_rate_w,discomfort_probability,0.35433948501049695,1853
houston_ssp245_near_2030s_heatwave_extreme_2039,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.8944846751258179,4437
houston_ssp245_near_2030s_heatwave_extreme_2039,all_occupied_hours,mean_operative_temp_c,discomfort_probability,0.81448157226074,4437
houston_ssp245_near_2030s_heatwave_extreme_2039,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,0.8848149285743822,4437
houston_ssp245_near_2030s_heatwave_extreme_2039,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.8546685777714087,4437
houston_ssp245_near_2030s_heatwave_extreme_2039,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,0.6548222124989901,4437
houston_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.7783658379553232,2884
houston_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.9600093600593451,2884
houston_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.9755801475980044,2884
houston_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.9314867685975678,2884
houston_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.5770214295027872,2884
houston_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.6294199705373165,2026
houston_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.9689676176487442,2026
houston_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9801103457316933,2026
houston_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.9654520481875901,2026
houston_ssp245_near_2030s_heatwave_extreme_2039,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.3441013171657956,2026
houston_ssp245_near_2030s_heatwave_extreme_2039,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.6487594987000981,1853
houston_ssp245_near_2030s_heatwave_extreme_2039,may_through_september,mean_operative_temp_c,discomfort_probability,0.9900016126175731,1853
houston_ssp245_near_2030s_heatwave_extreme_2039,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.9936352826459026,1853
houston_ssp245_near_2030s_heatwave_extreme_2039,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.9727617091705689,1853
houston_ssp245_near_2030s_heatwave_extreme_2039,may_through_september,zone_cooling_rate_w,discomfort_probability,0.44976406938293995,1853
houston_ssp245_near_2030s_hot_2038,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.8551605794422633,4437
houston_ssp245_near_2030s_hot_2038,all_occupied_hours,mean_operative_temp_c,discomfort_probability,0.91670929425499,4437
houston_ssp245_near_2030s_hot_2038,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,0.9515622095679929,4437
houston_ssp245_near_2030s_hot_2038,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.936132850908937,4437
houston_ssp245_near_2030s_hot_2038,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,0.6919728756785453,4437
houston_ssp245_near_2030s_hot_2038,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.7706071120210066,3375
houston_ssp245_near_2030s_hot_2038,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.9473642902560326,3375
houston_ssp245_near_2030s_hot_2038,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.9666282282040392,3375
houston_ssp245_near_2030s_hot_2038,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.9316175114941747,3375
houston_ssp245_near_2030s_hot_2038,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.5644429904610825,3375
houston_ssp245_near_2030s_hot_2038,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.6339319372476129,2338
houston_ssp245_near_2030s_hot_2038,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.9563756429809701,2338
houston_ssp245_near_2030s_hot_2038,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9707805118551527,2338
houston_ssp245_near_2030s_hot_2038,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.9628803712617416,2338
houston_ssp245_near_2030s_hot_2038,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.3344600399232645,2338
houston_ssp245_near_2030s_hot_2038,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.5687249203959802,1853
houston_ssp245_near_2030s_hot_2038,may_through_september,mean_operative_temp_c,discomfort_probability,0.9924470362104447,1853
houston_ssp245_near_2030s_hot_2038,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.9952044345938386,1853
houston_ssp245_near_2030s_hot_2038,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.9751222971063833,1853
houston_ssp245_near_2030s_hot_2038,may_through_september,zone_cooling_rate_w,discomfort_probability,0.38708048400375294,1853
houston_ssp245_near_2030s_typical_2033,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.9091121191996766,4437
houston_ssp245_near_2030s_typical_2033,all_occupied_hours,mean_operative_temp_c,discomfort_probability,0.7755516054734434,4437
houston_ssp245_near_2030s_typical_2033,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,0.8744795566092091,4437
houston_ssp245_near_2030s_typical_2033,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.882900960637222,4437
houston_ssp245_near_2030s_typical_2033,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,0.6373785703275924,4437
houston_ssp245_near_2030s_typical_2033,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.7758246862401589,2803
houston_ssp245_near_2030s_typical_2033,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.9582840488082417,2803
houston_ssp245_near_2030s_typical_2033,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.9740168603274356,2803
houston_ssp245_near_2030s_typical_2033,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.934965943594767,2803
houston_ssp245_near_2030s_typical_2033,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.5614031983735535,2803
houston_ssp245_near_2030s_typical_2033,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.6214080905469989,1995
houston_ssp245_near_2030s_typical_2033,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.9692889780284545,1995
houston_ssp245_near_2030s_typical_2033,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9800619258668247,1995
houston_ssp245_near_2030s_typical_2033,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.9690864897795345,1995
houston_ssp245_near_2030s_typical_2033,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.3267287948798253,1995
houston_ssp245_near_2030s_typical_2033,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.613629876988298,1853
houston_ssp245_near_2030s_typical_2033,may_through_september,mean_operative_temp_c,discomfort_probability,0.993081860803684,1853
houston_ssp245_near_2030s_typical_2033,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.9954541208921043,1853
houston_ssp245_near_2030s_typical_2033,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.9759876318303452,1853
houston_ssp245_near_2030s_typical_2033,may_through_september,zone_cooling_rate_w,discomfort_probability,0.3916106149941613,1853
houston_ssp585_baseline_2020s_heatwave_extreme_2025,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.9097102271152202,4437
houston_ssp585_baseline_2020s_heatwave_extreme_2025,all_occupied_hours,mean_operative_temp_c,discomfort_probability,0.8123912856528102,4437
houston_ssp585_baseline_2020s_heatwave_extreme_2025,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,0.8719738151760791,4437
houston_ssp585_baseline_2020s_heatwave_extreme_2025,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.8112035688358532,4437
houston_ssp585_baseline_2020s_heatwave_extreme_2025,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,0.6652438269460004,4437
houston_ssp585_baseline_2020s_heatwave_extreme_2025,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.7946160015857658,2723
houston_ssp585_baseline_2020s_heatwave_extreme_2025,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.9710221984754843,2723
houston_ssp585_baseline_2020s_heatwave_extreme_2025,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.9815621691048197,2723
houston_ssp585_baseline_2020s_heatwave_extreme_2025,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.9350774087103558,2723
houston_ssp585_baseline_2020s_heatwave_extreme_2025,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.5692386763558338,2723
houston_ssp585_baseline_2020s_heatwave_extreme_2025,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.640544249606769,1994
houston_ssp585_baseline_2020s_heatwave_extreme_2025,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.9770159517860325,1994
houston_ssp585_baseline_2020s_heatwave_extreme_2025,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9838722063522958,1994
houston_ssp585_baseline_2020s_heatwave_extreme_2025,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.9683664373451448,1994
houston_ssp585_baseline_2020s_heatwave_extreme_2025,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.33439610941672143,1994
houston_ssp585_baseline_2020s_heatwave_extreme_2025,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.6089208389013155,1853
houston_ssp585_baseline_2020s_heatwave_extreme_2025,may_through_september,mean_operative_temp_c,discomfort_probability,0.9935863606540084,1853
houston_ssp585_baseline_2020s_heatwave_extreme_2025,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.9952569943192198,1853
houston_ssp585_baseline_2020s_heatwave_extreme_2025,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.976847793911679,1853
houston_ssp585_baseline_2020s_heatwave_extreme_2025,may_through_september,zone_cooling_rate_w,discomfort_probability,0.3970158147988215,1853
houston_ssp585_baseline_2020s_hot_2026,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.8957283569356963,4437
houston_ssp585_baseline_2020s_hot_2026,all_occupied_hours,mean_operative_temp_c,discomfort_probability,0.8180274231973089,4437
houston_ssp585_baseline_2020s_hot_2026,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,0.8669957995060659,4437
houston_ssp585_baseline_2020s_hot_2026,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.767752644026412,4437
houston_ssp585_baseline_2020s_hot_2026,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,0.665061338457789,4437
houston_ssp585_baseline_2020s_hot_2026,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.7079622073126929,2880
houston_ssp585_baseline_2020s_hot_2026,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.9612869650551735,2880
houston_ssp585_baseline_2020s_hot_2026,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.9759583920888304,2880
houston_ssp585_baseline_2020s_hot_2026,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.9352660908097155,2880
houston_ssp585_baseline_2020s_hot_2026,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.5477346886937398,2880
houston_ssp585_baseline_2020s_hot_2026,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.5631610432774546,2187
houston_ssp585_baseline_2020s_hot_2026,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.9699236563363142,2187
houston_ssp585_baseline_2020s_hot_2026,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9797497875742891,2187
houston_ssp585_baseline_2020s_hot_2026,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.9620153321406439,2187
houston_ssp585_baseline_2020s_hot_2026,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.37452546037963663,2187
houston_ssp585_baseline_2020s_hot_2026,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.5489540538675894,1853
houston_ssp585_baseline_2020s_hot_2026,may_through_september,mean_operative_temp_c,discomfort_probability,0.99213268121434,1853
houston_ssp585_baseline_2020s_hot_2026,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.99511061827695,1853
houston_ssp585_baseline_2020s_hot_2026,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.9723986203561819,1853
houston_ssp585_baseline_2020s_hot_2026,may_through_september,zone_cooling_rate_w,discomfort_probability,0.44606278368980984,1853
houston_ssp585_baseline_2020s_typical_2025,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.9097102271152202,4437
houston_ssp585_baseline_2020s_typical_2025,all_occupied_hours,mean_operative_temp_c,discomfort_probability,0.8123912856528102,4437
houston_ssp585_baseline_2020s_typical_2025,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,0.8719738151760791,4437
houston_ssp585_baseline_2020s_typical_2025,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.8112035688358532,4437
houston_ssp585_baseline_2020s_typical_2025,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,0.6652438269460004,4437
houston_ssp585_baseline_2020s_typical_2025,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.7946160015857658,2723
houston_ssp585_baseline_2020s_typical_2025,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.9710221984754843,2723
houston_ssp585_baseline_2020s_typical_2025,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.9815621691048197,2723
houston_ssp585_baseline_2020s_typical_2025,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.9350774087103558,2723
houston_ssp585_baseline_2020s_typical_2025,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.5692386763558338,2723
houston_ssp585_baseline_2020s_typical_2025,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.640544249606769,1994
houston_ssp585_baseline_2020s_typical_2025,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.9770159517860325,1994
houston_ssp585_baseline_2020s_typical_2025,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9838722063522958,1994
houston_ssp585_baseline_2020s_typical_2025,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.9683664373451448,1994
houston_ssp585_baseline_2020s_typical_2025,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.33439610941672143,1994
houston_ssp585_baseline_2020s_typical_2025,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.6089208389013155,1853
houston_ssp585_baseline_2020s_typical_2025,may_through_september,mean_operative_temp_c,discomfort_probability,0.9935863606540084,1853
houston_ssp585_baseline_2020s_typical_2025,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.9952569943192198,1853
houston_ssp585_baseline_2020s_typical_2025,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.976847793911679,1853
houston_ssp585_baseline_2020s_typical_2025,may_through_september,zone_cooling_rate_w,discomfort_probability,0.3970158147988215,1853
houston_ssp585_late_2080s_heatwave_extreme_2086,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.9169925148144412,4437
houston_ssp585_late_2080s_heatwave_extreme_2086,all_occupied_hours,mean_operative_temp_c,discomfort_probability,0.8871502662727175,4437
houston_ssp585_late_2080s_heatwave_extreme_2086,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,0.928591501113394,4437
houston_ssp585_late_2080s_heatwave_extreme_2086,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.9302173845372894,4437
houston_ssp585_late_2080s_heatwave_extreme_2086,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,0.6092843417912538,4437
houston_ssp585_late_2080s_heatwave_extreme_2086,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.8396587487332812,3103
houston_ssp585_late_2080s_heatwave_extreme_2086,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.9820488782455032,3103
houston_ssp585_late_2080s_heatwave_extreme_2086,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.9878357154051526,3103
houston_ssp585_late_2080s_heatwave_extreme_2086,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.9709451190089756,3103
houston_ssp585_late_2080s_heatwave_extreme_2086,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.3542704527488426,3103
houston_ssp585_late_2080s_heatwave_extreme_2086,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.7372443482040135,2402
houston_ssp585_late_2080s_heatwave_extreme_2086,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.9830591838790748,2402
houston_ssp585_late_2080s_heatwave_extreme_2086,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9876500685577932,2402
houston_ssp585_late_2080s_heatwave_extreme_2086,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.9869829520593016,2402
houston_ssp585_late_2080s_heatwave_extreme_2086,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.05769795436378795,2402
houston_ssp585_late_2080s_heatwave_extreme_2086,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.6285293631356029,1853
houston_ssp585_late_2080s_heatwave_extreme_2086,may_through_september,mean_operative_temp_c,discomfort_probability,0.9842937494922497,1853
houston_ssp585_late_2080s_heatwave_extreme_2086,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.987117333433732,1853
houston_ssp585_late_2080s_heatwave_extreme_2086,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.9882403727296454,1853
houston_ssp585_late_2080s_heatwave_extreme_2086,may_through_september,zone_cooling_rate_w,discomfort_probability,0.14650067286450322,1853
houston_ssp585_late_2080s_hot_2080,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.876883596995458,4437
houston_ssp585_late_2080s_hot_2080,all_occupied_hours,mean_operative_temp_c,discomfort_probability,0.9039382032015022,4437
houston_ssp585_late_2080s_hot_2080,all_occupied_hours,mean_operative_temp_c,warm_discomfort_probability,0.9377504370945455,4437
houston_ssp585_late_2080s_hot_2080,all_occupied_hours,mean_operative_temp_c,cold_discomfort_probability,-0.9326996151561657,4437
houston_ssp585_late_2080s_hot_2080,all_occupied_hours,zone_cooling_rate_w,discomfort_probability,0.5698882361053215,4437
houston_ssp585_late_2080s_hot_2080,outdoor_temp_ge_20_c,outdoor_temp_c,mean_operative_temp_c,0.816230562061814,3558
houston_ssp585_late_2080s_hot_2080,outdoor_temp_ge_20_c,mean_operative_temp_c,discomfort_probability,0.9743969628779086,3558
houston_ssp585_late_2080s_hot_2080,outdoor_temp_ge_20_c,mean_operative_temp_c,warm_discomfort_probability,0.982911037040262,3558
houston_ssp585_late_2080s_hot_2080,outdoor_temp_ge_20_c,mean_operative_temp_c,cold_discomfort_probability,-0.9509143239163682,3558
houston_ssp585_late_2080s_hot_2080,outdoor_temp_ge_20_c,zone_cooling_rate_w,discomfort_probability,0.43442355146588635,3558
houston_ssp585_late_2080s_hot_2080,outdoor_temp_ge_25_c,outdoor_temp_c,mean_operative_temp_c,0.7582137435717455,2641
houston_ssp585_late_2080s_hot_2080,outdoor_temp_ge_25_c,mean_operative_temp_c,discomfort_probability,0.9790606405957458,2641
houston_ssp585_late_2080s_hot_2080,outdoor_temp_ge_25_c,mean_operative_temp_c,warm_discomfort_probability,0.9852333288578906,2641
houston_ssp585_late_2080s_hot_2080,outdoor_temp_ge_25_c,mean_operative_temp_c,cold_discomfort_probability,-0.973760536760221,2641
houston_ssp585_late_2080s_hot_2080,outdoor_temp_ge_25_c,zone_cooling_rate_w,discomfort_probability,0.11458070905141084,2641
houston_ssp585_late_2080s_hot_2080,may_through_september,outdoor_temp_c,mean_operative_temp_c,0.7156331872059578,1853
houston_ssp585_late_2080s_hot_2080,may_through_september,mean_operative_temp_c,discomfort_probability,0.984465079028804,1853
houston_ssp585_late_2080s_hot_2080,may_through_september,mean_operative_temp_c,warm_discomfort_probability,0.9884019051135307,1853
houston_ssp585_late_2080s_hot_2080,may_through_september,mean_operative_temp_c,cold_discomfort_probability,-0.9902763198650519,1853
houston_ssp585_late_2080s_hot_2080,may_through_september,zone_cooling_rate_w,discomfort_probability,0.1273518208766972,1853
houston_ssp585_late_2080s_typical_2088,all_occupied_hours,outdoor_temp_c,mean_operative_temp_c,0.919847852448089,4437
