case_id,zone,position,floor,orientation,association,spearman_rho,n_hours
guangzhou_ssp585_mid_2050s_typical_2050,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.3081325738633651,4437
guangzhou_ssp585_mid_2050s_typical_2050,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.3506340265310485,4437
guangzhou_ssp585_mid_2050s_typical_2050,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.26029769908805717,4437
guangzhou_ssp585_mid_2050s_typical_2050,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.39358620727825966,4437
guangzhou_ssp585_mid_2050s_typical_2050,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.28182448513039204,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.48369811787965755,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.47385963906965095,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.5494398952729777,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.535032189908662,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.6065770235428102,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.5926558313027951,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.5054019121538309,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.4307306747083324,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.43383456458471137,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.37913031567454136,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.47499324573254736,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.43905050562963455,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5005819337346882,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.49770971166967637,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.4290903358120827,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.3722744028435972,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.4714534725096986,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.48302268639351753,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.526682398250565,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.5277168885935638,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.6075974568375347,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.6064326432815725,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.48682728321491836,4437
guangzhou_ssp585_mid_2050s_typical_2050,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.4484523650651653,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.4275151858397365,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.32824193752214126,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.3751852588102193,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.26801298687748265,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.4199487218041927,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.29166692212945927,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.5088409500453637,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.5020711020517784,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.573162803708492,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.5586191857312045,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.626576949299532,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.6177941625059308,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.526384579144595,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.4472609918316301,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.46023158314149054,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.39802680076263247,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.4969908594918185,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.45808011585728153,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5177092357406194,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.5097593937537296,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.44877439630715776,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.3727874033149063,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.4970297060819636,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.4961301426404775,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.5523856742328976,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.5491785590051349,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.622304767286078,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.6271479813047998,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.5094340751009514,4437
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.44334393717936704,4437
guangzhou_ssp585_near_2030s_hot_2033,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.4275151858397365,4437
guangzhou_ssp585_near_2030s_hot_2033,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.32824193752214126,4437
guangzhou_ssp585_near_2030s_hot_2033,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.3751852588102193,4437
guangzhou_ssp585_near_2030s_hot_2033,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.26801298687748265,4437
guangzhou_ssp585_near_2030s_hot_2033,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.4199487218041927,4437
guangzhou_ssp585_near_2030s_hot_2033,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.29166692212945927,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.5088409500453637,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.5020711020517784,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.573162803708492,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.5586191857312045,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.626576949299532,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.6177941625059308,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.526384579144595,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.4472609918316301,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.46023158314149054,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.39802680076263247,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.4969908594918185,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.45808011585728153,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5177092357406194,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.5097593937537296,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.44877439630715776,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.3727874033149063,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.4970297060819636,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.4961301426404775,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.5523856742328976,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.5491785590051349,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.622304767286078,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.6271479813047998,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.5094340751009514,4437
guangzhou_ssp585_near_2030s_hot_2033,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.44334393717936704,4437
guangzhou_ssp585_near_2030s_typical_2039,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.40513870092925625,4437
guangzhou_ssp585_near_2030s_typical_2039,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.24154404276193617,4437
guangzhou_ssp585_near_2030s_typical_2039,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.34917721954852615,4437
guangzhou_ssp585_near_2030s_typical_2039,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.20941661534016268,4437
guangzhou_ssp585_near_2030s_typical_2039,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.40477673248911306,4437
guangzhou_ssp585_near_2030s_typical_2039,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.2432915792604931,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.505575299335332,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.48898807942990213,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.5762172105786884,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.5151524856797823,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.6492859273640657,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.6154435302501874,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.5299795217270529,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.4427106844564574,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.44651468446231996,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.36984501704398276,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.49192187871548937,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.41375445170658276,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5242217068405315,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.5131270681684666,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.44220240322505927,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.36343946349124084,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.4851847593198564,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.48636037816495725,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.5531785911303335,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.5098327906857638,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.6482586699159985,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.6326564423796572,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.5112728875736069,4437
guangzhou_ssp585_near_2030s_typical_2039,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.4294813430630987,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.4619881950577734,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.32984524645629126,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.42131357223846705,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.27569447531018304,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.4694781687890497,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.3195893723138981,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.5344909769099961,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.4414373511722653,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.6218443610860217,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.5613602071954512,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.6849895409646299,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.6348973482894744,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.5231198995958355,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.3841009868342607,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.48964493823473293,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.3459429560832613,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.54775295765068,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.46402304094170704,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5842549024802597,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.5344731234112327,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.45091628772009623,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.3224567512828455,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.5231925646516492,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.4678685832957151,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.6047524060347316,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.5762950933037649,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.6886326521570069,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.6525659672032713,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.5079710376963078,4437
houston_ssp245_baseline_2020s_heatwave_extreme_2026,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.4074184781675102,4437
houston_ssp245_baseline_2020s_hot_2026,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.4619881950577734,4437
houston_ssp245_baseline_2020s_hot_2026,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.32984524645629126,4437
houston_ssp245_baseline_2020s_hot_2026,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.42131357223846705,4437
houston_ssp245_baseline_2020s_hot_2026,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.27569447531018304,4437
houston_ssp245_baseline_2020s_hot_2026,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.4694781687890497,4437
houston_ssp245_baseline_2020s_hot_2026,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.3195893723138981,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.5344909769099961,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_p_tail,0.4414373511722653,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_operative_temperature,0.6218443610860217,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_top_zn_2,perimeter,top,east,horizontal_GHI__zone_p_tail,0.5613602071954512,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_operative_temperature,0.6849895409646299,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_top_zn_1,perimeter,top,south,horizontal_GHI__zone_p_tail,0.6348973482894744,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_operative_temperature,0.5231198995958355,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_top_zn_4,perimeter,top,west,horizontal_GHI__zone_p_tail,0.3841009868342607,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_operative_temperature,0.48964493823473293,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_bot_zn_3,perimeter,bottom,north,horizontal_GHI__zone_p_tail,0.3459429560832613,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_operative_temperature,0.54775295765068,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_bot_zn_2,perimeter,bottom,east,horizontal_GHI__zone_p_tail,0.46402304094170704,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_operative_temperature,0.5842549024802597,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_bot_zn_1,perimeter,bottom,south,horizontal_GHI__zone_p_tail,0.5344731234112327,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_operative_temperature,0.45091628772009623,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_bot_zn_4,perimeter,bottom,west,horizontal_GHI__zone_p_tail,0.3224567512828455,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_operative_temperature,0.5231925646516492,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_mid_zn_3,perimeter,middle,north,horizontal_GHI__zone_p_tail,0.4678685832957151,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_operative_temperature,0.6047524060347316,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_mid_zn_2,perimeter,middle,east,horizontal_GHI__zone_p_tail,0.5762950933037649,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_operative_temperature,0.6886326521570069,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_mid_zn_1,perimeter,middle,south,horizontal_GHI__zone_p_tail,0.6525659672032713,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_operative_temperature,0.5079710376963078,4437
houston_ssp245_baseline_2020s_hot_2026,perimeter_mid_zn_4,perimeter,middle,west,horizontal_GHI__zone_p_tail,0.4074184781675102,4437
houston_ssp245_baseline_2020s_typical_2027,core_bottom,core,bottom,core,horizontal_GHI__zone_operative_temperature,0.4649582439623526,4437
houston_ssp245_baseline_2020s_typical_2027,core_bottom,core,bottom,core,horizontal_GHI__zone_p_tail,0.20774166361690585,4437
houston_ssp245_baseline_2020s_typical_2027,core_mid,core,middle,core,horizontal_GHI__zone_operative_temperature,0.4163067914895008,4437
houston_ssp245_baseline_2020s_typical_2027,core_mid,core,middle,core,horizontal_GHI__zone_p_tail,0.19864619063851074,4437
houston_ssp245_baseline_2020s_typical_2027,core_top,core,top,core,horizontal_GHI__zone_operative_temperature,0.4893479020938136,4437
houston_ssp245_baseline_2020s_typical_2027,core_top,core,top,core,horizontal_GHI__zone_p_tail,0.2814856676523414,4437
houston_ssp245_baseline_2020s_typical_2027,perimeter_top_zn_3,perimeter,top,north,horizontal_GHI__zone_operative_temperature,0.5665315934581368,4437
