weather,city,scenario_raw,time_slice,severity,weather_year,bottom_area_weighted_high_tail_pct,bottom_unweighted_high_tail_pct,bottom_any_zone_high_tail_pct,middle_area_weighted_high_tail_pct,middle_unweighted_high_tail_pct,middle_any_zone_high_tail_pct,top_area_weighted_high_tail_pct,top_unweighted_high_tail_pct,top_any_zone_high_tail_pct,P1_bottom_high_tail_pct,P1_middle_high_tail_pct,P1_top_high_tail_pct,P2_bottom_high_tail_pct,P2_middle_high_tail_pct,P2_top_high_tail_pct,P3_bottom_high_tail_pct,P3_middle_high_tail_pct,P3_top_high_tail_pct,P4_bottom_high_tail_pct,P4_middle_high_tail_pct,P4_top_high_tail_pct
kolkata_ssp585_near_2030s_hot_2030,Kolkata,ssp585,near_2030s,hot,2030,9.632916183076302,11.42361111111111,33.11781609195402,15.08430482683918,15.79861111111111,30.555555555555557,12.998536923579262,13.699712643678161,23.174090038314176,32.555076628352495,29.95689655172414,22.5514846743295,5.477729885057471,10.632183908045976,11.272749042145595,9.159482758620689,17.097701149425287,14.918582375478929,3.675766283524904,8.279454022988505,8.321360153256704
kolkata_ssp585_near_2030s_typical_2038,Kolkata,ssp585,near_2030s,typical,2038,7.41392167925138,8.29861111111111,21.37212643678161,9.944450797533918,10.677681992337165,21.030890804597703,9.554831868587172,10.028735632183908,16.774425287356323,20.959051724137932,20.593869731800766,16.367337164750957,4.968869731800766,7.543103448275862,8.417145593869732,6.25,10.883620689655173,10.727969348659004,3.6877394636015324,6.022509578544062,6.154214559386973
phoenix_ssp245_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp245,baseline_2020s,heatwave_extreme,2025,4.8397756313736675,8.548850574712644,27.616139846743295,6.740356672017452,9.34985632183908,30.777059386973182,6.594707553766287,9.388170498084293,28.83740421455939,24.32950191570881,21.635536398467433,19.33668582375479,7.189894636015326,6.585249042145594,7.66882183908046,4.352250957854406,6.884578544061302,7.417385057471264,6.585249042145594,8.25550766283525,9.285201149425287
phoenix_ssp245_baseline_2020s_hot_2028,Phoenix,ssp245,baseline_2020s,hot,2028,5.315737062024126,9.052921455938698,27.376676245210728,7.25737696208377,10.014367816091955,31.232040229885055,7.018302353904146,9.80124521072797,28.789511494252874,25.083812260536398,24.53903256704981,21.785201149425287,7.249760536398467,6.244013409961686,7.363505747126436,5.950670498084292,8.327346743295019,7.902298850574713,6.36374521072797,7.465277777777778,8.477011494252872
phoenix_ssp245_baseline_2020s_typical_2026,Phoenix,ssp245,baseline_2020s,typical,2026,4.544425750269587,7.830459770114942,26.855842911877392,6.583802942864092,9.143917624521073,31.74688697318008,6.286118488827319,8.937978927203066,29.86111111111111,24.173850574712645,23.69492337164751,21.234434865900383,5.723180076628352,5.411877394636015,6.4415708812260535,3.8553639846743293,6.202107279693487,5.818965517241379,5.076628352490421,7.291666666666667,8.243534482758621
phoenix_ssp245_late_2080s_heatwave_extreme_2086,Phoenix,ssp245,late_2080s,heatwave_extreme,2086,10.990774461909185,17.611350574712645,43.25909961685824,16.114936533241753,19.258860153256705,46.55172413793103,16.11355596912063,19.489942528735632,45.372365900383144,39.87667624521073,36.991139846743295,35.18318965517241,16.319444444444446,14.738984674329503,17.00191570881226,16.19372605363985,19.612068965517242,19.061302681992338,12.817289272030653,13.433908045977011,14.655172413793101
phoenix_ssp245_late_2080s_hot_2086,Phoenix,ssp245,late_2080s,hot,2086,10.990774461909185,17.611350574712645,43.25909961685824,16.114936533241753,19.258860153256705,46.55172413793103,16.11355596912063,19.489942528735632,45.372365900383144,39.87667624521073,36.991139846743295,35.18318965517241,16.319444444444446,14.738984674329503,17.00191570881226,16.19372605363985,19.612068965517242,19.061302681992338,12.817289272030653,13.433908045977011,14.655172413793101
phoenix_ssp245_late_2080s_typical_2081,Phoenix,ssp245,late_2080s,typical,2081,10.109866480899218,14.482758620689657,34.05172413793103,13.348654336343756,15.519636015325672,36.17696360153257,13.056560233355812,15.41307471264368,33.57878352490422,31.561302681992338,29.316331417624518,26.50862068965517,12.78735632183908,11.691810344827585,13.709291187739463,12.685584291187741,15.589080459770116,15.421455938697317,10.781848659003831,10.949473180076629,11.59602490421456
phoenix_ssp245_mid_2050s_heatwave_extreme_2051,Phoenix,ssp245,mid_2050s,heatwave_extreme,2051,9.18759496325913,14.15948275862069,33.285440613026815,12.80481498949834,15.082614942528735,36.51819923371647,12.2710243672444,14.76772030651341,34.27322796934866,30.854885057471265,28.615900383141764,25.40110153256705,12.937021072796934,11.374521072796934,13.409961685823754,13.61949233716475,15.56513409961686,14.673132183908047,10.356800766283525,10.46455938697318,11.392480842911876
phoenix_ssp245_mid_2050s_hot_2058,Phoenix,ssp245,mid_2050s,hot,2058,9.031829422379529,15.12691570881226,36.79358237547893,13.239959550574321,16.299090038314176,39.798850574712645,13.33072801871992,16.569683908045977,37.84722222222222,33.770354406130274,30.90277777777778,29.154693486590038,14.200191570881227,12.248563218390805,14.81082375478927,15.187978927203066,18.654214559386972,18.03759578544061,10.895593869731801,10.865660919540229,11.84147509578544
phoenix_ssp245_mid_2050s_typical_2054,Phoenix,ssp245,mid_2050s,typical,2054,7.515138823916079,11.999521072796934,31.950431034482758,10.582944580780648,13.292624521072796,36.099137931034484,10.662837817097605,13.392001915708812,33.56082375478927,29.08884099616858,27.903496168582375,24.92816091954023,10.626197318007662,9.716235632183908,11.793582375478927,10.051484674329501,12.458093869731801,12.631704980842912,8.321360153256704,9.60249042145594,10.49449233716475
phoenix_ssp245_near_2030s_heatwave_extreme_2039,Phoenix,ssp245,near_2030s,heatwave_extreme,2039,7.60289472941699,13.041187739463602,34.47078544061303,11.439079982783733,14.507902298850576,38.28424329501915,11.608672613400657,14.655172413793101,35.47054597701149,31.501436781609193,29.35225095785441,26.813936781609193,11.787595785440613,10.632183908045976,12.763409961685824,11.500239463601533,15.056273946360152,14.661159003831417,9.482758620689655,10.344827586206897,11.404454022988505
phoenix_ssp245_near_2030s_hot_2039,Phoenix,ssp245,near_2030s,hot,2039,7.60289472941699,13.041187739463602,34.47078544061303,11.439079982783733,14.507902298850576,38.28424329501915,11.608672613400657,14.655172413793101,35.47054597701149,31.501436781609193,29.35225095785441,26.813936781609193,11.787595785440613,10.632183908045976,12.763409961685824,11.500239463601533,15.056273946360152,14.661159003831417,9.482758620689655,10.344827586206897,11.404454022988505
phoenix_ssp245_near_2030s_typical_2034,Phoenix,ssp245,near_2030s,typical,2034,5.883598469703106,10.234674329501916,31.07638888888889,8.518261155431048,11.508620689655173,35.68606321839081,8.15416362941118,11.336206896551724,33.55483716475096,28.334530651340994,26.813936781609193,24.3235153256705,8.42911877394636,7.6209291187739465,8.776340996168583,6.645114942528736,9.620450191570882,9.339080459770114,7.3036398467432955,9.003831417624522,10.087404214559387
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,Phoenix,ssp585,baseline_2020s,heatwave_extreme,2025,7.1260706714904725,11.813936781609195,32.02227011494253,10.433740017863169,13.135775862068966,35.60225095785441,10.233608038557481,12.958572796934867,32.66882183908046,28.981082375478927,26.329022988505745,22.97653256704981,10.60823754789272,9.829980842911876,11.476293103448276,9.303160919540229,12.464080459770114,12.104885057471265,8.806273946360154,10.302921455938698,11.404454022988505
phoenix_ssp585_baseline_2020s_hot_2025,Phoenix,ssp585,baseline_2020s,hot,2025,7.1260706714904725,11.813936781609195,32.02227011494253,10.433740017863169,13.135775862068966,35.60225095785441,10.233608038557481,12.958572796934867,32.66882183908046,28.981082375478927,26.329022988505745,22.97653256704981,10.60823754789272,9.829980842911876,11.476293103448276,9.303160919540229,12.464080459770114,12.104885057471265,8.806273946360154,10.302921455938698,11.404454022988505
phoenix_ssp585_baseline_2020s_typical_2029,Phoenix,ssp585,baseline_2020s,typical,2029,6.623665118716085,11.147030651340996,31.333812260536398,10.089660563455766,12.895114942528735,36.29669540229885,9.872783197139015,12.77897509578544,33.84818007662835,28.31058429118774,28.11302681992337,25.137691570881227,9.871886973180075,8.914032567049809,10.554358237547893,8.71647509578544,12.152777777777777,11.865421455938698,7.818486590038313,9.159482758620689,10.243055555555555
phoenix_ssp585_late_2080s_heatwave_extreme_2085,Phoenix,ssp585,late_2080s,heatwave_extreme,2085,18.786261707304874,25.004789272030653,45.462164750957854,24.48834559044143,26.560105363984675,48.32974137931034,24.66050699747674,26.57447318007663,46.09075670498085,43.21120689655172,41.30747126436782,38.74521072796935,24.407327586206897,22.581417624521073,25.017959770114945,25.826149425287355,28.72964559386973,27.95138888888889,20.390325670498086,19.169061302681992,19.52227011494253
phoenix_ssp585_late_2080s_hot_2089,Phoenix,ssp585,late_2080s,hot,2089,23.11252815430864,28.57998084291188,46.43797892720307,28.70390692999038,30.083812260536398,48.79669540229885,28.78188364136964,30.062260536398465,46.41403256704981,44.809626436781606,44.15110153256705,41.18175287356322,28.148946360153253,26.50862068965517,28.95713601532567,29.142720306513407,31.309865900383144,31.070402298850574,24.37140804597701,22.419779693486593,22.617337164750957
phoenix_ssp585_late_2080s_typical_2081,Phoenix,ssp585,late_2080s,typical,2081,17.813160391106226,23.688936781609197,47.09650383141762,23.56045448687074,25.12691570881226,48.20402298850575,23.12512442308007,25.10895593869732,46.32423371647509,44.95929118773947,41.83429118773947,39.50550766283525,21.42001915708812,20.144875478927204,22.86877394636015,24.179837164750957,26.68223180076628,26.436781609195403,17.58860153256705,16.52897509578544,16.894157088122604
phoenix_ssp585_mid_2050s_heatwave_extreme_2057,Phoenix,ssp585,mid_2050s,heatwave_extreme,2057,9.396680963223185,15.250239463601535,37.60177203065134,13.647781320915678,16.32662835249042,40.29573754789272,13.41811785735964,16.267959770114942,37.93103448275862,35.225095785440615,31.860632183908045,29.40613026819923,13.978687739463602,12.176724137931034,14.098419540229884,13.793103448275861,16.3014846743295,15.858477011494255,11.063218390804598,11.572078544061302,12.398227969348659
phoenix_ssp585_mid_2050s_hot_2057,Phoenix,ssp585,mid_2050s,hot,2057,9.396680963223185,15.250239463601535,37.60177203065134,13.647781320915678,16.32662835249042,40.29573754789272,13.41811785735964,16.267959770114942,37.93103448275862,35.225095785440615,31.860632183908045,29.40613026819923,13.978687739463602,12.176724137931034,14.098419540229884,13.793103448275861,16.3014846743295,15.858477011494255,11.063218390804598,11.572078544061302,12.398227969348659
phoenix_ssp585_mid_2050s_typical_2050,Phoenix,ssp585,mid_2050s,typical,2050,9.157098583718422,13.975095785440613,29.705459770114945,13.370349610600318,15.155651340996169,32.80052681992337,13.010851802107611,15.047892720306514,30.986590038314176,28.07112068965517,27.173132183908045,24.586925287356323,13.421934865900385,11.59602490421456,13.667385057471265,14.511494252873563,16.51700191570881,15.672892720306514,10.590277777777777,10.009578544061302,11.141044061302683
phoenix_ssp585_near_2030s_heatwave_extreme_2033,Phoenix,ssp585,near_2030s,heatwave_extreme,2033,8.158346524573405,13.41235632183908,35.35680076628353,11.683669890194853,14.465996168582377,38.84099616858238,11.452503696038855,14.529454022988505,37.00909961685824,32.24377394636016,29.454022988505745,27.244971264367816,11.919300766283525,10.368773946360154,12.38625478927203,11.566091954022989,14.284003831417625,13.984674329501914,9.67432950191571,10.500478927203066,11.58405172413793
phoenix_ssp585_near_2030s_hot_2033,Phoenix,ssp585,near_2030s,hot,2033,8.158346524573405,13.41235632183908,35.35680076628353,11.683669890194853,14.465996168582377,38.84099616858238,11.452503696038855,14.529454022988505,37.00909961685824,32.24377394636016,29.454022988505745,27.244971264367816,11.919300766283525,10.368773946360154,12.38625478927203,11.566091954022989,14.284003831417625,13.984674329501914,9.67432950191571,10.500478927203066,11.58405172413793
phoenix_ssp585_near_2030s_typical_2034,Phoenix,ssp585,near_2030s,typical,2034,5.949141236198282,10.347222222222221,31.31585249042146,8.682034818944622,11.5625,34.375,8.52232613777171,11.509818007662835,32.405411877394634,28.292624521072796,25.57471264367816,23.102250957854405,8.770354406130268,7.932231800766283,9.500718390804598,6.878591954022989,10.482519157088124,10.057471264367816,7.309626436781609,9.027777777777777,10.10536398467433
